Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.200300625443028	-1.94663918309125	0.927727211031357	3270.76337583884	3226.37154601753	5603.9675575001
2	0.59113085968786	-2.54097048589999	0.954204113556794	660.322216425935	609.78374540375	1896.09411694521
3	0.7089363821557	-2.67295270214605	0.962221159076076	178.703949261756	146.485952497659	827.045209502846
4	0.765552904746222	-2.64228175867672	0.976781676533224	59.6048643444584	41.2415400546226	423.50016352742
5	0.807542403725284	-2.52629890864528	0.98735050225624	23.3492607954058	13.0105258288508	242.152056975408
6	0.840263253357045	-2.40243650725072	0.99067276807813	10.3955893861392	4.50096036268033	150.004260284935
7	0.863110756695946	-2.25247714820881	0.993458798271804	5.13386662268816	1.66728406217049	98.704024621591
8	0.897847434995583	-2.08367561797357	0.997653353944371	2.75987560783792	0.656711234028376	68.7204272701285
9	0.901554699313161	-2.01082922236045	0.9946423029947	1.59115878016917	0.274668979709728	50.2807082839705
10	0.907629390813381	-1.92631033550085	0.992599296487574	0.972123807287405	0.120106404231751	37.8090995440531
11	0.916435967854436	-1.8444331732788	0.993961303459795	0.623321345504414	0.0543109189163842	29.0459968887787
12	0.932016390636823	-1.75827093195884	0.998206854472073	0.416174407344384	0.0253375009627299	22.697968399925
13	0.942813874853256	-1.69414012407015	0.99855109037611	0.287502745511337	0.0121032968958672	18.1918738085582
14	0.940665683357119	-1.65838352806867	0.994507266371611	0.204437579204404	0.00589824298871222	14.8803770227549
15	0.942336808243237	-1.62478646298984	0.992877344015521	0.149004815030269	0.00293768265977623	12.2852302590453
16	0.952015288695218	-1.57648728407506	0.991309250059506	0.110934951563482	0.00148877313532592	10.2240947803908
17	0.954875286973834	-1.54560096496369	0.987603544353874	0.0841289469923166	0.000767209611594266	8.56850384265105
18	0.952423043797142	-1.54340291800497	0.992675011274179	0.0648381941562325	0.000402398462549414	7.52396316562938
19	0.938641152907396	-1.55403872871438	0.981939209832109	0.0506873895328264	0.000212080420853633	6.75702443588483
20	0.9456340193575	-1.55442125157539	0.99477827445343	0.0401299599165848	0.000113389600526759	6.10480004667333
21	0.937715259715052	-1.56800423268603	0.986331252883763	0.032134166744786	6.16524370844473e-05	5.54394756205635
22	0.931651548597972	-1.57537144026415	0.979215006233838	0.0259965798635638	3.34482928807667e-05	5.05701571420001
23	0.933153618263128	-1.57204722219694	0.975910955807817	0.0212281345089198	1.82536368307229e-05	4.63072047609087
24	0.482268128237423	-1.94704939441459	0.48994714495664	0.0174827578400303	9.99543290269855e-06	4.25478261648756
25	0.494191752891393	-1.94318232350374	0.503089045502438	0.0145116269461634	5.58030046327041e-06	3.92112809066626
26	0.504864382665497	-1.94238414716534	0.508489486090287	0.0121332355592463	3.12992886963848e-06	3.62332777663093
27	0.507898856721174	-1.91256103740898	0.51569788954369	0.0102134286700493	1.73999976760264e-06	3.35619814858169
28	0.511322419540612	-1.8912304159772	0.517956818587713	0.00865185100087485	9.82599342336243e-07	3.11551211058157
29	0.515267052932921	-1.87521053762991	0.520321138052546	0.00737260024242049	5.54966553600877e-07	2.89778649426686
30	0.521260084547849	-1.86054802495328	0.526347279620487	0.00631768467492105	3.14415248503508e-07	2.70012373923568
