Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0701143597304146	-0.459846852579611	0.878008374338949	5158.90688444372	4887.24172532218	9712.87107436774
2	0.720186177655893	-1.23550163640759	0.961395140029548	1623.93017543835	1345.82062440031	4929.98594639141
3	0.851738192480694	-1.41627124200347	0.971048299779845	661.416657599901	454.138185274221	2923.20540056238
4	0.878307211847033	-1.50346892144919	0.969623145202842	317.450910130139	174.116435896333	1915.95354670196
5	0.891191901385471	-1.53406179336131	0.972497881061161	170.709578882135	73.5912672958954	1336.02957347896
6	0.890548297079134	-1.55047651031931	0.97178346659476	99.7499308752183	33.3659493981851	974.119927268744
7	0.881886099910417	-1.56615418603431	0.965354783250771	62.0866931730714	15.9980818700059	734.630767334551
8	0.880710207332782	-1.57210816476978	0.965112003468695	40.6089673883925	8.05977569415039	568.897115165359
9	0.882667374244579	-1.57042108331906	0.967566111604345	27.6439692509111	4.21804743408133	450.07044782873
10	0.887074876210769	-1.56476498542129	0.970154062857067	19.4475152443952	2.28707259991931	362.387855696727
11	0.890960534128586	-1.56015619222757	0.975031321186525	14.063523906124	1.27799963302609	296.484205774959
12	0.883530808272495	-1.57065798247443	0.970702028170455	10.4110624022936	0.728904716318052	246.68873480567
13	0.889862896524626	-1.55998191199604	0.975859921233334	7.86406474118086	0.42687294586645	207.597505864876
14	0.890956379270395	-1.56124870792899	0.977852621376871	6.04515222162271	0.254664166434952	176.428167632654
15	0.881445431184137	-1.56973812648399	0.972833365539219	4.71890262699558	0.154915215649166	151.234762545884
16	0.884717179952565	-1.56519352367738	0.975407569087505	3.73399875960485	0.0960122695299097	130.625859951375
17	0.878779124712385	-1.57304894621767	0.976452080975348	2.99059702194174	0.060190411038348	113.58691665944
18	0.88429528529272	-1.56241866277769	0.979442594727729	2.42126930910755	0.0381827506131245	99.3652192813394
19	0.887316117375911	-1.55386075876741	0.983119730203167	1.97952515994938	0.0243248757586725	87.3935390366122
20	0.892515569857703	-1.54152967872206	0.985564087513202	1.63270787800649	0.0157416711064833	77.2383720772985
21	0.885018187583029	-1.54706951906091	0.981012712991235	1.35748905375137	0.0103735727573497	68.5641636397811
22	0.882082748173453	-1.55099556172293	0.980904268202059	1.1369474914063	0.00684195708851365	61.1081444777745
23	0.866461132542293	-1.57031655647647	0.977045130757774	0.958637242067082	0.00455853012777596	54.6623482439859
24	0.871034648959719	-1.56156063494935	0.979928764547129	0.813286425628914	0.00304649504301358	49.0605725622341
25	0.847684132246973	-1.58268653507973	0.971087714100053	0.693906225347433	0.00204160520816776	44.1687977034129
26	0.850221124522638	-1.57961265332799	0.974576996532878	0.595171386477281	0.00137163715362321	39.8780588303433
27	0.853832189094607	-1.56790425512366	0.977429298886015	0.512983393577674	0.000932456044530294	36.0990827971819
28	0.856652517339339	-1.57104169699827	0.980416919301551	0.444158429553732	0.000628831706998012	32.7582098151126
29	0.858123904822453	-1.56928232964308	0.981004243114575	0.38620176761527	0.00042310919951305	29.7942615435667
30	0.857205170406647	-1.5689082568066	0.980957167013511	0.337142814425492	0.000291646974006854	27.1561138419759
