Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.198995076433294	-1.76112593678091	0.928988911819651	3137.18966488535	3107.59100066431	5369.47643307512
2	0.620794038327457	-2.42719003985929	0.970901810517765	611.383598659562	567.092448778058	1778.28683312131
3	0.751617992958862	-2.54130824948822	0.983970310721279	160.54552626619	132.202324588899	774.221084860135
4	0.834200215727436	-2.47373884803458	0.994522607937772	52.1663182047369	36.1804401631713	402.464788926612
5	0.882936528259595	-2.38964043145875	0.991452026892552	19.9764750688449	11.1363698740176	236.650868330476
6	0.905908244544258	-2.30689081523111	0.981369537252687	8.72448426868255	3.76816487535045	152.031761764958
7	0.947208456059636	-2.13782547203436	0.991297922406582	4.24259219694082	1.37342666479345	104.214449002999
8	0.969061546181455	-1.98412734170859	0.995260293428384	2.25501346919693	0.534038119188699	74.9724558765372
9	0.977182210853397	-1.86486133065104	0.992951993705564	1.29075517635163	0.219768964698531	55.9471449073273
10	0.979835501194906	-1.77369515949607	0.991990345024685	0.78599569327722	0.0945758290598493	43.2551795281695
11	0.979869334821346	-1.71299388701337	0.994216041101922	0.50406304196104	0.0428183917909308	35.1257337464699
12	0.977538467975929	-1.66465339686323	0.992509244037853	0.337591780445518	0.0197187405517116	28.9873676889364
13	0.969314117891382	-1.63052890550701	0.986122386859567	0.234493330036831	0.00929239464212328	24.2364938191259
14	0.961465444742893	-1.60500979469287	0.984341984975781	0.167969855003965	0.00451146966266491	20.4852604324847
15	0.960309836079195	-1.5737571164139	0.98592097900587	0.123503965082663	0.00222530680812816	17.4740682818706
16	0.960559392754656	-1.54768924137125	0.983835805917662	0.0928632032400924	0.00111420254731898	15.0231774071712
17	0.96122641069995	-1.52553257666021	0.988233060722819	0.0711857530741815	0.000572079292517902	13.0045725546933
18	0.964090968708543	-1.50850038844163	0.993719371490175	0.0554947937414092	0.000298402263254172	11.3248813759877
19	0.952447405760244	-1.51106987837662	0.990767156478215	0.0439080619393455	0.000156968874927665	9.91460516799747
20	0.936947770838784	-1.51387825543061	0.981186736452692	0.035200748150617	8.24438077151601e-05	8.72110413828889
21	0.941061974154791	-1.49589166847294	0.987780735366267	0.0285551803412411	4.38560936173449e-05	7.70389719222288
22	0.943043624314965	-1.47965614392679	0.9895119318079	0.023412848894557	2.35835219528635e-05	6.83143423746415
23	0.943941584593976	-1.46049250124365	0.988594709679071	0.0193843658982213	1.27280946917718e-05	6.07883164932013
24	0.942361521158987	-1.45017580568356	0.98710155717128	0.0161932152247232	6.94970107351089e-06	5.42625328955727
25	0.9418663429309	-1.44271849381807	0.985219892713114	0.0136397587275609	3.82227460460349e-06	4.85773362011825
26	0.942980423739549	-1.42339823165397	0.983387102480994	0.0115776942544871	2.08808304114072e-06	4.36030940892082
27	0.944527028272875	-1.41028529843718	0.98064871203513	0.00989834689449395	1.15074044493291e-06	3.92337053222612
28	0.944653297867221	-1.39533921373139	0.976944454195875	0.00851999376199875	6.35090432687946e-07	3.53816871990806
29	0.944725253203373	-1.37924834395649	0.973313041375577	0.00738048709775166	3.51265348141894e-07	3.19744173259943
30	0.47639235775971	-1.67674164064161	0.460077312135529	0.00643207789307693	1.96799041507489e-07	2.89512295812541
