Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
BCORP1|ENSG00000215580.12	chrY	19455431	19567092	111662	ENSG00000215580.12	ENSG00000215580	BCORP1	8.44641990215123	-0.859315900636815	72.2492283702111	6.44688346860611e-212	1.71661166118575e-207	466.528553088061	0.0575086978478425	Gene	DLPFC
ENSG00000260197|ENSG00000260197.1	chrY	19691941	19694606	2666	ENSG00000260197.1	ENSG00000260197	ENSG00000260197	8.26960462801161	-1.01881504147672	69.8274582897902	4.3746480805749e-207	5.82418772207339e-203	456.030368036772	0.0256854752745965	Gene	DLPFC
GYG2P1|ENSG00000206159.13	chrY	12088010	12421587	333578	ENSG00000206159.13	ENSG00000206159	GYG2P1	8.76843188722938	-0.692351460609822	69.0952063466292	1.35052355026126e-205	1.1986796857602201e-201	452.866599002752	0.021025757958554	Gene	DLPFC
AGKP1|ENSG00000226555.1	chrY	14639096	14640358	1263	ENSG00000226555.1	ENSG00000226555	AGKP1	8.44591402431653	-0.924096370777031	67.831185903356	5.42218576897312e-203	3.6094135117611803e-199	447.157180215388	0.03730713961309	Gene	DLPFC
PRKY|ENSG00000099725.14	chrY	7273972	7381548	107577	ENSG00000099725.14	ENSG00000099725	PRKY	9.7151984255186	-0.0323057588656638	67.2784331713953	7.68940002840213e-202	4.09491309112527e-198	444.791954837622	0.0773279443389763	Gene	DLPFC
RPS10P3|ENSG00000217716.3	chr9	88016300	88016793	494	ENSG00000217716.3	ENSG00000217716	RPS10P3	-4.63387837368937	-0.790393488105575	-67.0050027593295	2.87485877222906e-201	1.27581440880239e-197	449.265784278728	0.0774366238729211	Gene	DLPFC
ENSG00000288049|ENSG00000288049.1	chrY	19744756	19759978	15223	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	8.65511061260303	-0.703469981818237	66.7026372908739	1.2424595881518501e-200	4.7261387791027504e-197	442.040397792151	0.0609907289876189	Gene	DLPFC
TTTY14|ENSG00000176728.10	chrY	18772706	19077416	304711	ENSG00000176728.10	ENSG00000176728	TTTY14	11.8418518700867	1.40831251254542	64.6109862527398	3.63186930226436e-196	1.20882229889242e-192	432.477493569829	0.0721229075697439	Gene	DLPFC
ANOS2P|ENSG00000241859.7	chrY	13703902	13915824	211923	ENSG00000241859.7	ENSG00000241859	ANOS2P	9.70700932276155	-0.0101029866200933	64.5188191960196	5.750736391671371e-196	1.70138731001148e-192	431.949859853183	0.0610000264666217	Gene	DLPFC
TTTY10|ENSG00000229236.3	chrY	20464916	20575519	110604	ENSG00000229236.3	ENSG00000229236	TTTY10	10.2233211205575	0.304645818285327	64.2654143420737	2.04047914641717e-195	5.43318382316499e-192	430.781970599304	0.0195286161623551	Gene	DLPFC
ZFY|ENSG00000067646.12	chrY	2935281	2982506	47226	ENSG00000067646.12	ENSG00000067646	ZFY	11.2834706693168	1.13381254989121	63.236343711686	3.64985753539338e-193	8.83497787226541e-190	425.883003614392	0.0322287780667477	Gene	DLPFC
RPS4Y1|ENSG00000129824.16	chrY	2841602	2932000	90399	ENSG00000129824.16	ENSG00000129824	RPS4Y1	11.0486789580542	0.981477594914343	62.2640467475706	5.23625569730183e-191	1.16188150376713e-187	421.137833419381	0.0555053670067373	Gene	DLPFC
NLGN4Y|ENSG00000165246.15	chrY	14522573	14845654	323082	ENSG00000165246.15	ENSG00000165246	NLGN4Y	12.6874700740741	2.04060443494229	61.9438555552116	2.72542699825016e-190	5.582303437108229e-187	419.574328763874	0.0778270778921949	Gene	DLPFC
TXLNGY|ENSG00000131002.14	chrY	19567313	19606274	38962	ENSG00000131002.14	ENSG00000131002	TXLNGY	11.6038226943498	1.31314355119199	61.8107877348368	5.42096849518939e-190	1.03102948658149e-186	418.916010247616	0.0805216320855831	Gene	DLPFC
