Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
chrY:2854772-2865087:+	chrY	2854772	2865087	10316	ENSG00000223972.5	ENSG00000223972	DDX11L1	9.24035322087119	1.33777668046562	58.4833761019762	9.694753856537601e-183	7.371018304664099e-178	389.207754195985	0.113204576977523	Junction	DLPFC
chrY:2845744-2854599:+	chrY	2845744	2854599	8856	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	9.20738003599038	1.32589448529511	58.4896984790177	9.36752682815475e-183	7.371018304664099e-178	389.237401591162	0.113165420167955	Junction	DLPFC
chrX:73833375-73837439:-	chrX	73833375	73837439	4065	ENSG00000223972.5	ENSG00000223972	DDX11L1	-8.1794483363923	-1.79011465938594	-57.8363020709455	3.30900282115632e-181	1.6772452899689097e-176	396.221058237877	0.0519487980576525	Junction	DLPFC
chrY:12912883-12912962:+	chrY	12912883	12912962	80	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.47257191552251	0.765847480592327	56.7610063870644	1.2545654742404e-178	4.7692933785986e-174	380.864606227444	0.0541936875555795	Junction	DLPFC
chrY:2865246-2866792:+	chrY	2865246	2866792	1547	ENSG00000223972.5	ENSG00000223972	DDX11L1	9.00692743271601	1.17006118004697	56.3444876365804	1.28228296649581e-177	3.89973024902572e-173	378.822235854094	0.0878302544443415	Junction	DLPFC
chrX:73831275-73833237:-	chrX	73831275	73833237	1963	ENSG00000223972.5	ENSG00000223972	DDX11L1	-8.89886679119058	-1.3514165653935	-54.9152305052102	4.14953812130283e-174	1.05164510966925e-169	380.868132949563	0.110287823645497	Junction	DLPFC
chrX:73827985-73829067:-	chrX	73827985	73829067	1083	ENSG00000223972.5	ENSG00000223972	DDX11L1	-8.2112997114537	-1.8281030232689	-54.6320233835192	2.0994914094208902e-173	4.56075518141941e-169	379.298943710218	0.117545705689936	Junction	DLPFC
chrX:73829232-73831065:-	chrX	73829232	73831065	1834	ENSG00000223972.5	ENSG00000223972	DDX11L1	-8.94695412613478	-1.27310985931929	-54.4552589042391	5.795002130832371e-173	9.79110682242924e-169	378.453607499805	0.0528048450420141	Junction	DLPFC
chrY:12722188-12725112:+	chrY	12722188	12725112	2925	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.1859384772976	0.537718016008669	54.4630108770901	5.54233272197272e-173	9.79110682242924e-169	369.336214972219	0.144064773671062	Junction	DLPFC
chrY:12738310-12739524:+	chrY	12738310	12739524	1215	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.58584007895507	0.158820481384774	53.1461962503781	1.1589231496855e-169	1.76228171987477e-165	362.490875042777	0.0629344398639985	Junction	DLPFC
chrX:73822217-73826114:-	chrX	73822217	73826114	3898	ENSG00000223972.5	ENSG00000223972	DDX11L1	-6.25466363411555	-2.86924013913856	-52.3594673523598	1.19838050598213e-167	1.6566194227332198e-163	366.447248314315	0.107788315257693	Junction	DLPFC
chrY:12911969-12912726:+	chrY	12911969	12912726	758	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.77999500239663	0.959642326426288	52.0133595147244	9.3820412159277e-167	1.188876626147e-162	356.526722516321	0.0940957783339786	Junction	DLPFC
chrY:12720738-12722107:+	chrY	12720738	12722107	1370	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.04265626978575	0.437090256253294	51.7086646638735	5.79257713495922e-166	6.77562203304746e-162	354.874557566797	0.0900827866524702	Junction	DLPFC
chrY:12813053-12816123:+	chrY	12813053	12816123	3071	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.72106707176444	0.232333635515737	51.3063253398391	6.490910934099599e-165	7.05014927472181e-161	352.688983719387	0.101664497396767	Junction	DLPFC
chrX:73821030-73822070:-	chrX	73821030	73822070	1041	ENSG00000223972.5	ENSG00000223972	DDX11L1	-6.37978196239576	-2.81678627050036	-51.2441747953397	9.440110299648831e-165	9.56988034923467e-161	360.16726382149	0.0947616794430729	Junction	DLPFC
chrY:2844258-2845645:+	chrY	2844258	2845645	1388	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	8.88408423329407	1.11430368097708	51.1201025630435	1.99605746557855e-164	1.8970280645675297e-160	351.707401992252	0.0783443453307327	Junction	DLPFC
chrY:19739663-19741317:-	chrY	19739663	19741317	1655	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.36953127422871	-0.0289660727411703	50.6026977487715	4.60080242428114e-163	4.1153365778884597e-159	348.831241661876	0.0743254786538698	Junction	DLPFC
chrY:12735728-12735997:+	chrY	12735728	12735997	270	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.5196283906992	0.110918709411486	49.534278866512	3.23942994296215e-160	2.7366344221483897e-156	342.912678700221	0.0655567692445235	Junction	DLPFC
chrX:73837504-73841381:-	chrX	73837504	73841381	3878	ENSG00000223972.5	ENSG00000223972	DDX11L1	-7.97371801874954	-1.87777826585606	-48.3252052744156	6.153855340689831e-157	4.92509237271567e-153	343.239617927684	0.10903953228475	Junction	DLPFC
chrY:12726794-12735611:+	chrY	12726794	12735611	8818	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.41014623487026	0.040517558402913	47.9035579520445	8.848367058886379e-156	6.727501958541901e-152	333.631172761008	0.0821050214475987	Junction	DLPFC
chrY:12709544-12720588:+	chrY	12709544	12720588	11045	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.61041537092969	0.129902879906917	47.7612336158677	2.1844288311482602e-155	1.5817553186765102e-151	332.818114089366	0.0829182004144573	Junction	DLPFC
chrX:73827929-73829067:-	chrX	73827929	73829067	1139	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.10073098980588	-3.30454261337156	-47.2429192950612	5.969508665811499e-154	4.12607012154831e-150	336.007575193606	0.0973071578331428	Junction	DLPFC
chrX:73821030-73826114:-	chrX	73821030	73826114	5085	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.82629064821562	-3.08047027197105	-47.2234040505246	6.76477395234579e-154	4.47245676844177e-150	336.166101281467	0.0579904938816938	Junction	DLPFC
chrY:12847328-12856339:+	chrY	12847328	12856339	9012	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.36603726579318	0.0019188992054959	46.955678905601	3.77607728303238e-153	2.39249109921862e-149	328.106052685246	0.067034202628059	Junction	DLPFC
chrY:12760618-12771067:+	chrY	12760618	12771067	10450	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.21061373275375	-0.0851646328063943	46.9032214052195	5.29331380423596e-153	3.21964753479891e-149	327.789431560405	0.0575900756894027	Junction	DLPFC
chrY:2842243-2844076:+	chrY	2842243	2844076	1834	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	9.30181101009776	1.40829792841092	46.6549136747845	2.6283911873343402e-152	1.5372246951093702e-148	326.379160724211	0.0634514111389474	Junction	DLPFC
chrY:12913063-12913717:+	chrY	12913063	12913717	655	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.11808068030161	0.52482236088968	46.5700412234437	4.551846714679901e-152	2.5635663523246503e-148	325.85924247391	0.0624711198540213	Junction	DLPFC
chrY:19721035-19721129:-	chrY	19721035	19721129	95	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.13395004399505	-0.20629902477157	46.142504045563	7.317988350904321e-151	3.97424265934005e-147	323.277356744252	0.0566911596806619	Junction	DLPFC
chrY:12790533-12791498:+	chrY	12790533	12791498	966	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.41037314802529	0.0518535289234483	46.11951623724	8.501086396956131e-151	4.4575593092894597e-147	323.155242971797	0.0627919022095781	Junction	DLPFC
chrY:12786801-12790406:+	chrY	12786801	12790406	3606	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.50043011451428	0.0920417877500331	46.0946787033527	9.995862063323931e-151	5.066635923577209e-147	323.010905483866	0.0594138420826614	Junction	DLPFC
chrY:12915775-12915882:+	chrY	12915775	12915882	108	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.95621020190403	0.387041681849572	46.0474018181784	1.36080192619188e-150	6.67504072582548e-147	322.745026625301	0.0609639456067684	Junction	DLPFC
chrX:73831275-73837439:-	chrX	73831275	73837439	6165	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.80548060936194	-2.98173466141924	-45.9248045966422	3.03162080398702e-150	1.44060725842461e-146	328.146589691951	0.0674562802222384	Junction	DLPFC
chrY:12833862-12837910:+	chrY	12833862	12837910	4049	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.45229323321337	0.0498027512517691	45.8807924662643	4.04320101217014e-150	1.86308252215944e-146	321.728598284476	0.0610811033464224	Junction	DLPFC
chrY:12725226-12726574:+	chrY	12725226	12726574	1349	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.05562097496424	-0.203957834475979	45.8598900466211	4.63601551912744e-150	2.07341703491046e-146	321.581369006512	0.0503954029924356	Junction	DLPFC
chrY:12757399-12758505:+	chrY	12757399	12758505	1107	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.62460718100626	0.180399903687352	45.7203159314021	1.1572071103298e-149	5.02763507459915e-146	320.772161403771	0.0564493153200647	Junction	DLPFC
chrY:12776861-12778018:+	chrY	12776861	12778018	1158	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.62770828712151	0.198678699010371	45.6514806293221	1.8182529097209999e-149	7.68019927661097e-146	320.357836980661	0.0746655787433226	Junction	DLPFC
chrY:12915228-12915629:+	chrY	12915228	12915629	402	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.94522265739029	0.36529073626089	45.6330372406186	2.05244051373825e-149	8.4350867405423e-146	320.257202390635	0.0804349538430541	Junction	DLPFC
