ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0048018	receptor ligand activity	335	0.448467357351601	1.950674673824	2.55759693060473e-10	1.514097382918e-07	1.40937051912798e-07	2639	tags=34%, list=14%, signal=30%	GAL/AREG/C1QTNF9/MSMP/CSF3/CCL8/CLCF1/CXCL6/LIF/PROK1/ALKAL2/CXCL8/GRP/MACC1/IL11/PENK/EREG/IL6/CCL3L1/FGF18/TNFSF15/BDNF/WNT7B/WNT2/ADCYAP1/CARTPT/AMBN/IL23A/NTF3/TNFRSF11B/CXCL1/NGF/NBL1/CCL4/PYY/FGF22/WNT10B/IL10/FLRT3/SCG2/FGF8/CHGB/ERFE/HAMP/BMP3/WNT8A/SEMA6B/TAFA1/CMTM2/CALCB/FNDC5/CCL3/ANGPTL8/TRH/GDF7/VGF/IL34/DKK1/EDN1/VIP/INHBE/CXCL10/CXCL14/SECTM1/NPPA/FAM3B/OSTN/CCL2/NODAL/TAFA2/IL1RN/EDN3/OSM/SHH/TG/THPO/FGF10/WNT10A/IL1B/TNFSF13B/CCN3/PDYN/RLN1/KITLG/UTS2B/BMP6/CX3CL1/SST/NAMPT/CXCL12/BMP8A/CCK/GPNMB/CRH/JAG2/PDGFD/BTC/IL7/BMP5/CRLF1/WNT4/NTS/WNT9B/INHBA/OGN/GMFG/MDK/JAG1/HGF/INHA/VEGFA/METRNL/PTHLH/FSHB/GDF10
GO:0030545	signaling receptor regulator activity	368	0.435198551666837	1.90712548721135	1.44158788200002e-10	1.514097382918e-07	1.40937051912798e-07	2639	tags=33%, list=14%, signal=29%	GAL/AREG/C1QTNF9/MSMP/CSF3/CCL8/CLCF1/CXCL6/LIF/PROK1/ALKAL2/CXCL8/GRP/MACC1/IL11/PENK/EREG/IL6/CCL3L1/FGF18/TNFSF15/BDNF/WNT7B/WNT2/ADCYAP1/CARTPT/AMBN/IL23A/NTF3/DKK2/TNFRSF11B/CXCL1/NGF/NBL1/CCL4/PYY/FGF22/WNT10B/IL10/FLRT3/SCG2/FGF8/WFIKKN2/CHGB/ERFE/HAMP/BMP3/WNT8A/SEMA6B/TAFA1/CMTM2/CALCB/FNDC5/CCL3/ANGPTL8/TRH/GDF7/VGF/IL34/DKK1/EDN1/VIP/INHBE/CXCL10/CXCL14/SECTM1/NPPA/LYPD6B/FAM3B/OSTN/CCL2/NODAL/TAFA2/IL1RN/EDN3/OSM/SHH/TG/FST/THPO/FGF10/WNT10A/IL1B/TNFSF13B/CCN3/PDYN/RLN1/KITLG/UTS2B/BMP6/CLEC12B/DGKQ/CX3CL1/SST/NAMPT/CXCL12/BMP8A/CCK/GPNMB/CRH/JAG2/PDGFD/BTC/IL7/BMP5/PCSK9/CRLF1/LY6H/WNT4/NTS/WNT9B/INHBA/OGN/GMFG/MDK/JAG1/HGF/INHA/VEGFA/METRNL/PTHLH/FSHB/GDF10
GO:0030546	signaling receptor activator activity	342	0.445663191488783	1.93570909951687	4.45862153986475e-10	1.75966930106662e-07	1.63795675517137e-07	2639	tags=34%, list=14%, signal=30%	GAL/AREG/C1QTNF9/MSMP/CSF3/CCL8/CLCF1/CXCL6/LIF/PROK1/ALKAL2/CXCL8/GRP/MACC1/IL11/PENK/EREG/IL6/CCL3L1/FGF18/TNFSF15/BDNF/WNT7B/WNT2/ADCYAP1/CARTPT/AMBN/IL23A/NTF3/TNFRSF11B/CXCL1/NGF/NBL1/CCL4/PYY/FGF22/WNT10B/IL10/FLRT3/SCG2/FGF8/CHGB/ERFE/HAMP/BMP3/WNT8A/SEMA6B/TAFA1/CMTM2/CALCB/FNDC5/CCL3/ANGPTL8/TRH/GDF7/VGF/IL34/DKK1/EDN1/VIP/INHBE/CXCL10/CXCL14/SECTM1/NPPA/FAM3B/OSTN/CCL2/NODAL/TAFA2/IL1RN/EDN3/OSM/SHH/TG/THPO/FGF10/WNT10A/IL1B/TNFSF13B/CCN3/PDYN/RLN1/KITLG/UTS2B/BMP6/DGKQ/CX3CL1/SST/NAMPT/CXCL12/BMP8A/CCK/GPNMB/CRH/JAG2/PDGFD/BTC/IL7/BMP5/CRLF1/WNT4/NTS/WNT9B/INHBA/OGN/GMFG/MDK/JAG1/HGF/INHA/VEGFA/METRNL/PTHLH/FSHB/GDF10
GO:0005125	cytokine activity	154	0.492675044388404	1.95076205129326	2.94352653709998e-07	6.57196250523268e-05	6.11739397490987e-05	2265	tags=35%, list=12%, signal=31%	AREG/MSMP/CSF3/CCL8/CLCF1/CXCL6/LIF/ALKAL2/CXCL8/IL11/IL6/CCL3L1/TNFSF15/WNT7B/WNT2/IL23A/TNFRSF11B/CXCL1/CCL4/WNT10B/IL10/SCG2/BMP3/WNT8A/CMTM2/CCL3/GDF7/IL34/EDN1/INHBE/CXCL10/CXCL14/SECTM1/FAM3B/CCL2/NODAL/IL1RN/OSM/THPO/WNT10A/IL1B/TNFSF13B/KITLG/BMP6/CX3CL1/NAMPT/CXCL12/BMP8A/IL7/BMP5/CRLF1/WNT4/WNT9B/INHBA
GO:0005244	voltage-gated ion channel activity	184	0.463969162345919	1.87921814541311	3.33038640467872e-07	6.57196250523268e-05	6.11739397490987e-05	4991	tags=49%, list=26%, signal=37%	SCN4A/KCNH4/KCNJ13/KCNK17/KCNG1/KCNN1/KCNJ14/CLIC3/KCNK4/KCNG2/CLIC6/KCNH3/CACNA1H/CACNB3/KCNQ2/KCNK12/LOC102723475/KCNS3/GRIN2D/CACNA1S/NCS1/KCNE4/SCN5A/KCNK3/HCN4/KCNF1/TSPOAP1/KCNAB2/KCNJ12/CACNA1G/KCNT2/KCNQ4/KCNA1/KCNJ16/CACNB2/KCNH2/KCNH1/GRIN2A/KCNJ1/SNAP25/HTR1B/KCNIP3/KCNA3/KCNS1/CACNG3/KCNIP2/KCNV1/CACNB1/CACNG8/KCNK1/CLCNKB/KCNH6/CACNG6/KCNMA1/CNR1/SCN1A/SCN1B/KCNJ5/SCN4B/KCND3/CDK5/SCN2A/ABCC8/SCN8A/KCNJ6/KCNC2/KCNAB1/CACNA1I/HCN3/CATSPER3/KCNG3/CALHM1/CACNA1C/GRIN2B/KCNJ3/CLIC5/CLIC1/CLIC2/CACNA1E/LRRC38/VDAC2/KCNA4/KCNB2/SCN3A/GRIN2C/KCNJ8/SCN3B/KCNJ11/KCNT1/CACNB4/VDAC1
GO:0022832	voltage-gated channel activity	184	0.463969162345919	1.87921814541311	3.33038640467872e-07	6.57196250523268e-05	6.11739397490987e-05	4991	tags=49%, list=26%, signal=37%	SCN4A/KCNH4/KCNJ13/KCNK17/KCNG1/KCNN1/KCNJ14/CLIC3/KCNK4/KCNG2/CLIC6/KCNH3/CACNA1H/CACNB3/KCNQ2/KCNK12/LOC102723475/KCNS3/GRIN2D/CACNA1S/NCS1/KCNE4/SCN5A/KCNK3/HCN4/KCNF1/TSPOAP1/KCNAB2/KCNJ12/CACNA1G/KCNT2/KCNQ4/KCNA1/KCNJ16/CACNB2/KCNH2/KCNH1/GRIN2A/KCNJ1/SNAP25/HTR1B/KCNIP3/KCNA3/KCNS1/CACNG3/KCNIP2/KCNV1/CACNB1/CACNG8/KCNK1/CLCNKB/KCNH6/CACNG6/KCNMA1/CNR1/SCN1A/SCN1B/KCNJ5/SCN4B/KCND3/CDK5/SCN2A/ABCC8/SCN8A/KCNJ6/KCNC2/KCNAB1/CACNA1I/HCN3/CATSPER3/KCNG3/CALHM1/CACNA1C/GRIN2B/KCNJ3/CLIC5/CLIC1/CLIC2/CACNA1E/LRRC38/VDAC2/KCNA4/KCNB2/SCN3A/GRIN2C/KCNJ8/SCN3B/KCNJ11/KCNT1/CACNB4/VDAC1
GO:0008083	growth factor activity	132	0.499320023546419	1.9267538170692	1.25124952823093e-06	0.000211639920203632	0.000197001241512449	3007	tags=38%, list=15%, signal=32%	AREG/CSF3/CLCF1/LIF/PROK1/MACC1/IL11/EREG/IL6/FGF18/BDNF/AMBN/NTF3/CXCL1/NGF/FGF22/IL10/FGF8/BMP3/GDF7/VGF/IL34/DKK1/INHBE/NODAL/OSM/THPO/FGF10/CCN3/KITLG/BMP6/CXCL12/BMP8A/JAG2/PDGFD/BTC/IL7/BMP5/INHBA/OGN/GMFG/MDK/JAG1/HGF/INHA/VEGFA/GDF10/CLEC11A/FGF13/FGF9
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	54	0.617838618016194	2.08297479638392	2.53053477512684e-06	0.000374519146718772	0.000348614461783921	2903	tags=43%, list=15%, signal=36%	GABRR1/HTR3A/CHRNA6/CHRFAM7A/GLRA1/CHRNA3/CHRND/GABRE/CHRNA9/CHRNA7/CHRNB4/GABRA5/GRIN2D/CHRNB2/ADRB1/HTR3B/CHRNE/CHRNB3/CHRNA2/CHRM1/GABRB3/GLRA3/GRIK1
GO:0001664	G protein-coupled receptor binding	218	0.427119972530735	1.77071933029153	3.68089791727694e-06	0.000484242570450655	0.000450748551975316	3423	tags=37%, list=18%, signal=31%	GAL/MSMP/CCL8/CXCL6/MARCO/CXCL8/PENK/DRD3/CCL3L1/WNT7B/WNT2/ADCYAP1/RSPO1/ADRA2A/CXCL1/AKAP5/RTP5/CCL4/PYY/WNT10B/RSPO3/NMU/WNT8A/AVPR1A/CLIC6/CALCB/CCL3/RNF43/CTHRC1/EDN1/KISS1/GNAT2/CXCL10/CXCL14/NPPA/CCL2/PACRG/EDN3/HOMER2/ADRB1/WNT10A/SHANK1/NECAB2/PDYN/UTS2B/CCDC88C/TUB/CX3CL1/CXCL12/HSPA8/PALM/WNT4/NTS/DLG4/WNT9B/BDKRB2/HOMER1/GNA15/ACE/PPP1R9B/GNA14/RPGRIP1L/CCKBR/CXCL2/ADRA2C/P2RY2/UCHL1/AGTR1/REEP1/REEP2/TAC1/ARRB1/PPBP/CALM3/ADRB3/GRK3/CCRL2/RTP1/NPFFR2/FZD1
GO:0022843	voltage-gated cation channel activity	142	0.473566783134498	1.85913126926947	4.6367726507133e-06	0.000499085347131323	0.000464564685674338	4976	tags=51%, list=25%, signal=39%	KCNH4/KCNJ13/KCNK17/KCNG1/KCNN1/KCNJ14/KCNK4/KCNG2/KCNH3/CACNA1H/CACNB3/KCNQ2/KCNK12/LOC102723475/KCNS3/GRIN2D/CACNA1S/NCS1/KCNE4/KCNK3/HCN4/KCNF1/TSPOAP1/KCNAB2/KCNJ12/CACNA1G/KCNT2/KCNQ4/KCNA1/KCNJ16/CACNB2/KCNH2/KCNH1/GRIN2A/KCNJ1/SNAP25/HTR1B/KCNA3/KCNS1/CACNG3/KCNIP2/KCNV1/CACNB1/CACNG8/KCNK1/KCNH6/CACNG6/KCNMA1/CNR1/KCNJ5/KCND3/CDK5/ABCC8/KCNJ6/KCNC2/KCNAB1/CACNA1I/HCN3/CATSPER3/KCNG3/CALHM1/CACNA1C/GRIN2B/KCNJ3/CACNA1E/LRRC38/KCNA4/KCNB2/GRIN2C/KCNJ8/KCNJ11/KCNT1/CACNB4
