ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0099572	postsynaptic specialization	342	-0.559834830366945	-2.33477908417769	1e-10	1.54e-08	1.24421052631579e-08	4804	tags=50%, list=25%, signal=39%	RPL12/DISC1/EFNB3/CACNG2/PDE4B/ADORA1/RHEB/LRRC4B/SLC8A1/ADGRL1/ABHD17A/RPL30/CRYAB/RPLP0/LRFN4/RPL7/GABRA5/CHRND/CNKSR2/CDK5R1/SYNGAP1/RTN4/HTR5A/EPHA4/SYNDIG1/BAIAP2/RPL6/SLC16A3/DAGLA/KCND3/RPL10A/DNAJC6/PALM/RPS27/GRIA2/RPS3/RPS14/ABHD17C/RPS19/CLSTN2/GABRA2/DNM3/P2RX6/MT3/GRIP1/INPP4A/CACNG4/IQSEC3/CRIPT/RNF10/PRKCZ/ADRA2A/TAMALIN/SYN3/GRIN1/GRIN2A/RPS25/LRRC7/PTPRO/RPS13/DRP2/RPS18/DBN1/ANKS1B/LZTS3/NCS1/PRRT1/SLITRK3/OPRD1/CACNA1C/DLGAP4/EPHA7/GIT1/ARF1/LIN7B/GRIK5/NLGN1/DMTN/SAMD14/SYN2/PDPK1/IQSEC1/SHANK2/SIPA1L1/GRM1/CHRNA3/DCLK1/ATP2B2/DLGAP2/FABP5/ACTR2/PPP1R9A/BSN/ARC/CRTC1/DLG2/DRD2/GABRB2/MYD88/KCND2/ADCY1/DCC/PAK3/KCNH1/PSD3/CDK5/SH2D5/PPP1R9B/SORCS3/NSMF/STRN/ARHGEF9/PSD/DLG4/ARHGAP44/SYN1/GRM5/CAMK2N1/GRIA1/SHANK3/NSF/RAPSN/NGFR/LRRTM2/SPOCK1/CNIH2/CHRNB2/INSYN1/NEURL1/HOMER1/CACNG5/LRRTM3/PTK2B/DGKI/LRRTM1/CHRM1/FLRT3/CAP2/CHRNA1/PRKCG/GRIN2B/NLGN4Y/CLSTN3/NPTN/GABRG2/NOS1/SHISA9/GNG3/BCR/GSG1L/SYNPO/CAMK2A/DTNBP1/AKAP5/PLPPR4/ATP1A1/CACNG3/NRGN/ADD2/INSYN2A/ITPR1/LZTS1/CACNG8/RGS7BP/DLGAP3/RGS9/NETO1/SHISA8/RGS14/ADORA2A/DRD3/CHRNA9
GO:0014069	postsynaptic density	321	-0.560113234226777	-2.32026002668999	1e-10	1.54e-08	1.24421052631579e-08	4804	tags=50%, list=25%, signal=38%	RPL12/DISC1/EFNB3/CACNG2/PDE4B/ADORA1/RHEB/LRRC4B/SLC8A1/ADGRL1/ABHD17A/RPL30/CRYAB/RPLP0/LRFN4/RPL7/CNKSR2/CDK5R1/SYNGAP1/RTN4/EPHA4/SYNDIG1/BAIAP2/RPL6/SLC16A3/DAGLA/KCND3/RPL10A/DNAJC6/PALM/RPS27/GRIA2/RPS3/RPS14/ABHD17C/RPS19/CLSTN2/DNM3/P2RX6/MT3/GRIP1/INPP4A/CACNG4/IQSEC3/CRIPT/RNF10/PRKCZ/ADRA2A/TAMALIN/SYN3/GRIN1/GRIN2A/RPS25/LRRC7/PTPRO/RPS13/DRP2/RPS18/DBN1/ANKS1B/LZTS3/NCS1/PRRT1/SLITRK3/OPRD1/CACNA1C/EPHA7/GIT1/ARF1/LIN7B/GRIK5/NLGN1/DMTN/SAMD14/SYN2/PDPK1/IQSEC1/SHANK2/SIPA1L1/GRM1/CHRNA3/DCLK1/ATP2B2/DLGAP2/FABP5/ACTR2/PPP1R9A/BSN/ARC/CRTC1/DLG2/DRD2/MYD88/KCND2/ADCY1/DCC/PAK3/KCNH1/PSD3/CDK5/SH2D5/PPP1R9B/SORCS3/NSMF/STRN/ARHGEF9/PSD/DLG4/ARHGAP44/SYN1/GRM5/CAMK2N1/GRIA1/SHANK3/NSF/NGFR/LRRTM2/SPOCK1/CNIH2/INSYN1/NEURL1/HOMER1/CACNG5/LRRTM3/PTK2B/DGKI/CHRM1/FLRT3/CAP2/PRKCG/GRIN2B/NLGN4Y/CLSTN3/NPTN/NOS1/SHISA9/GNG3/BCR/GSG1L/SYNPO/CAMK2A/DTNBP1/AKAP5/PLPPR4/ATP1A1/CACNG3/NRGN/ADD2/INSYN2A/ITPR1/LZTS1/CACNG8/RGS7BP/DLGAP3/RGS9/NETO1/SHISA8/RGS14/ADORA2A/DRD3
GO:0032279	asymmetric synapse	327	-0.554063021333314	-2.29543878438666	1e-10	1.54e-08	1.24421052631579e-08	4804	tags=49%, list=25%, signal=38%	RPL12/DISC1/EFNB3/SLC1A1/CACNG2/PDE4B/ADORA1/RHEB/LRRC4B/SLC8A1/ADGRL1/ABHD17A/RPL30/CRYAB/RPLP0/LRFN4/RPL7/CNKSR2/CDK5R1/SYNGAP1/RTN4/EPHA4/SYNDIG1/BAIAP2/RPL6/SLC16A3/DAGLA/KCND3/RPL10A/DNAJC6/PALM/RPS27/GRIA2/RPS3/RPS14/ABHD17C/RPS19/CLSTN2/DNM3/P2RX6/MT3/GRIP1/INPP4A/CACNG4/IQSEC3/CRIPT/RNF10/PRKCZ/ADRA2A/TAMALIN/SYN3/GRIN1/GRIN2A/RPS25/LRRC7/PTPRO/RPS13/DRP2/RPS18/DBN1/ANKS1B/LZTS3/NCS1/PRRT1/SLITRK3/OPRD1/CACNA1C/EPHA7/GIT1/ARF1/LIN7B/GRIK5/NLGN1/DMTN/SAMD14/SYN2/PDPK1/IQSEC1/SHANK2/SIPA1L1/GRM1/CHRNA3/DCLK1/ATP2B2/DLGAP2/FABP5/ACTR2/PPP1R9A/BSN/ARC/CRTC1/DLG2/DRD2/MYD88/KCND2/ADCY1/DCC/PAK3/KCNH1/PSD3/CDK5/SH2D5/PPP1R9B/SORCS3/NSMF/STRN/ARHGEF9/PSD/DLG4/ARHGAP44/SYN1/GRM5/CAMK2N1/GRIA1/SHANK3/NSF/NGFR/LRRTM2/SPOCK1/CNIH2/INSYN1/NEURL1/HOMER1/CACNG5/LRRTM3/PTK2B/DGKI/CHRM1/FLRT3/CAP2/PRKCG/GRIN2B/NLGN4Y/CLSTN3/NPTN/NOS1/SHISA9/GNG3/BCR/GSG1L/SYNPO/CAMK2A/DTNBP1/AKAP5/PLPPR4/ATP1A1/CACNG3/NRGN/ADD2/INSYN2A/ITPR1/LZTS1/CACNG8/RGS7BP/DLGAP3/RGS9/NETO1/SHISA8/RGS14/ADORA2A/DRD3
GO:0098984	neuron to neuron synapse	350	-0.540138173847347	-2.25502879128006	1e-10	1.54e-08	1.24421052631579e-08	4072	tags=44%, list=21%, signal=36%	CNKSR2/CDK5R1/SYNGAP1/RTN4/EPHA4/SYNDIG1/BAIAP2/RPL6/SLC16A3/DAGLA/KCND3/RPL10A/DNAJC6/PALM/RPS27/GRIA2/RPS3/RPS14/ABHD17C/RPS19/PRKAR1B/CLSTN2/DNM3/P2RX6/MT3/GRIP1/SYT7/INPP4A/CACNG4/IQSEC3/CRIPT/RNF10/PRKCZ/ADRA2A/TAMALIN/SYN3/GRIN1/GRIN2A/RPS25/LRRC7/PTPRO/RPS13/DRP2/RPS18/DBN1/ANKS1B/LZTS3/NCS1/PRRT1/SLITRK3/OPRD1/CACNA1C/EPHA7/GIT1/ARF1/LIN7B/GRIK5/SYT12/NLGN1/DMTN/SAMD14/SYN2/PDPK1/IQSEC1/SHANK2/SIPA1L1/GRM1/CHRNA3/DCLK1/ATP2B2/DLGAP2/FABP5/ACTR2/PPP1R9A/BSN/ARC/CRTC1/ATP1A3/SYT1/DLG2/DRD2/MYD88/KCND2/ADCY1/DCC/PAK3/KCNH1/PSD3/CDK5/SH2D5/PPP1R9B/SORCS3/NSMF/STRN/YWHAZ/ARHGEF9/NECTIN1/PSD/DLG4/ARHGAP44/SYN1/GRIK4/GRM5/CAMK2N1/GRIA1/SHANK3/NSF/NGFR/LRRTM2/SPOCK1/CNIH2/INSYN1/NEURL1/HOMER1/CACNG5/LRRTM3/PTK2B/DGKI/CHRM1/FLRT3/CAP2/PRKCG/GRIN2B/NLGN4Y/CLSTN3/NPTN/MAL2/NOS1/SHISA9/GNG3/BCR/GSG1L/SYNPO/CAMK2A/DTNBP1/AKAP5/PLPPR4/ATP1A1/CACNG3/NRGN/ADD2/INSYN2A/ITPR1/LZTS1/CACNG8/RGS7BP/DLGAP3/RGS9/NETO1/SHISA8/RGS14/ADORA2A/CALB1/DRD3/PENK
GO:0097060	synaptic membrane	372	-0.516982046421867	-2.1730123494707	1e-10	1.54e-08	1.24421052631579e-08	4538	tags=46%, list=23%, signal=36%	LRRC4B/SLC8A1/DNM1/NTRK3/SYDE2/ADGRL1/ABHD17A/SLC6A6/CRYAB/LRFN4/UNC13C/GABRD/LRRTM4/GABRA5/GRIA3/CHRND/IGSF21/CNKSR2/STXBP1/HTR5A/CBLN1/EPHA4/SYNDIG1/PI4K2A/KCNC3/BAIAP2/ENO2/SLC16A3/DAGLA/KCND3/ADRA1A/GRIA2/NDUFS7/HTR1B/FAIM2/SSPN/ABHD17C/GAD2/CLSTN2/ERC1/GABRA2/KCNMA1/CNIH3/DNM3/P2RX6/GRIP1/SNAP91/SYT7/CACNG4/IQSEC3/RNF10/CHRNB4/ADRA2A/KCNB1/TAMALIN/COL13A1/LHFPL4/TENM2/GRIN1/GRIN2A/APBA1/CNTN5/PTPRO/DBN1/GRIK1/PRRT1/SLITRK3/OPRD1/CACNA1C/CLTB/EPHA7/LIN7B/ANK3/GRIK5/NLGN1/MAGEE1/GLRB/GABRQ/SRPX2/SHANK2/CNTNAP1/GRM1/CHRNA3/ATP2B2/ARC/KCNJ4/ATP1A3/SYT1/DLG2/DRD2/GABRB2/KCND2/ADCY1/DCC/KCNH1/CDH8/DRD1/GABRR1/PPP1R9B/SORCS3/CHRM4/RIMS1/SLC1A6/GABRA1/STRN/SYNJ1/OPRK1/NECTIN1/NSG1/DLG4/GABRE/GRIK4/GRM5/GRIA1/SHANK3/RAPSN/CHRM3/ATP2B3/LRRTM2/CNIH2/CHRNB2/PCDH8/CACNG5/SCN2A/LRRTM3/DGKI/STX1B/LRRTM1/CHRM1/FLRT3/KCTD16/CHRNA1/PRKCG/GRIN2B/NLGN4Y/FOSL1/CLSTN3/NPTN/GABRG2/SHISA9/GSG1L/GABRB3/DTNBP1/PLPPR4/DDN/CACNG3/NRGN/ACP4/SNAP25/UNC13A/CACNG8/KCNA1/PDE2A/ATP2B1/RGS7BP/RIMS4/RGS9/NETO1/OTOF/SHISA8/IL31RA/CNR1/DGKB/HTR3A/ADORA2A/CHRNA6/CHRNA2/GLRA1/DRD3/CHRNA9/SLC6A3
GO:0098978	glutamatergic synapse	320	-0.522557432992505	-2.16610393563173	3.45085562423953e-10	4.4285980511074e-08	3.57799241039573e-08	4489	tags=44%, list=23%, signal=35%	DNM1/NTRK3/RAP1A/ABHD17A/CPLX1/CDH11/EIF4A3/LRFN4/AP2B1/ACTC1/CNKSR2/SYNGAP1/PRKAR2B/STXBP1/PIN1/CBLN1/EPHA4/NUMB/NAPB/BAIAP2/C1QBP/CADPS/PFN1/ADRA1A/CALY/ABHD17C/CPT1C/ELAVL1/PRKAR1B/CLSTN2/DNM3/P2RX6/CORO1A/CACNG4/NAPA/DGKE/RNF10/PRKCZ/ARF4/ADRA2A/TAMALIN/SYN3/CDKL5/GRIN2A/APBA1/PTPRO/DRP2/PPP1CC/DBN1/ARPC5L/PPFIA3/DLGAP4/IL1RAP/EPHA7/GRIK5/ACTB/NLGN1/SYN2/SHANK2/DLG3/GRM1/ATP2B2/DLGAP2/SLC6A17/BSN/ARC/PPP2R1A/CRTC1/SYT1/DRD2/KCND2/ARPC2/ADCY1/HRAS/PPP1CA/PAK3/CDH8/CACNB4/CDK5/DRD1/GABRR1/PPP2R2A/SORCS3/SPTBN2/SLC1A6/YWHAZ/PLCB1/NPTXR/NSG1/DLG4/ARHGAP44/GRM5/SLITRK4/SH3GL2/GRIA1/ATP2B3/LRRTM2/CNIH2/SYT4/PCDH8/PPP3CB/HOMER1/CACNG5/SCN2A/LRRTM3/PTK2B/CHRM1/FLRT3/CAMK4/NLGN4Y/CLSTN3/NPTN/GABRG2/MAL2/SHISA9/NPTX1/BCR/GSG1L/GUCY1B1/DTNBP1/ACTN1/PLPPR4/CACNG3/NRGN/CAMKV/SNAP25/GUCY1A1/KCNA1/CDH1/ATP2B1/RGS7BP/DLGAP3/RGS9/PPP3R1/PPP3CA/NETO1/CNR1/HPCA/RGS14/ADORA2A/CALB1/DRD3
GO:0045211	postsynaptic membrane	266	-0.531447523176193	-2.18412105934769	8.0160542307872e-09	8.81765965386592e-07	7.12404218104547e-07	4538	tags=48%, list=23%, signal=38%	LRRC4B/SLC8A1/NTRK3/ABHD17A/SLC6A6/LRFN4/GABRD/LRRTM4/GABRA5/GRIA3/CHRND/IGSF21/CNKSR2/HTR5A/CBLN1/EPHA4/SYNDIG1/KCNC3/SLC16A3/DAGLA/KCND3/ADRA1A/GRIA2/FAIM2/SSPN/ABHD17C/CLSTN2/GABRA2/KCNMA1/CNIH3/DNM3/P2RX6/GRIP1/CACNG4/IQSEC3/RNF10/CHRNB4/ADRA2A/KCNB1/TAMALIN/COL13A1/LHFPL4/TENM2/GRIN1/GRIN2A/PTPRO/DBN1/GRIK1/PRRT1/SLITRK3/OPRD1/CACNA1C/EPHA7/LIN7B/ANK3/GRIK5/NLGN1/MAGEE1/GLRB/GABRQ/SHANK2/GRM1/CHRNA3/ATP2B2/ARC/KCNJ4/DLG2/DRD2/GABRB2/KCND2/ADCY1/DCC/KCNH1/DRD1/GABRR1/SORCS3/CHRM4/GABRA1/STRN/OPRK1/NSG1/DLG4/GABRE/GRIK4/GRM5/GRIA1/SHANK3/RAPSN/CHRM3/LRRTM2/CNIH2/CHRNB2/PCDH8/CACNG5/LRRTM3/LRRTM1/CHRM1/FLRT3/KCTD16/CHRNA1/GRIN2B/NLGN4Y/CLSTN3/NPTN/GABRG2/SHISA9/GSG1L/GABRB3/DTNBP1/PLPPR4/DDN/CACNG3/NRGN/ACP4/CACNG8/KCNA1/RGS7BP/RGS9/NETO1/SHISA8/DGKB/HTR3A/ADORA2A/CHRNA6/CHRNA2/GLRA1/DRD3/CHRNA9/SLC6A3
GO:0016442	RISC complex	122	0.554737856728663	2.17677375118509	1.52398929920743e-08	1.30385751154413e-06	1.05342418225917e-06	2400	tags=39%, list=12%, signal=35%	MIR661/MIR370/MIR181A1/MIR605/MIR181C/MIR589/MIR154/MIR876/MIR553/MIR99A/MIR337/MIR625/MIR126/MIR133A1HG/MIR135A2/MIR578/MIR648/MIR221/MIR329-1/MIR326/MIR1183/MIR873/MIR490/MIR496/MIR592/MIR744/MIR346/MIR125B1/MIR499B/MIR145/MIR204/MIR23B/MIRLET7BHG/MIR569/MIR544A/MIR1296/SPACA6-AS1/MIR331/MIR582/MIR1251/MIR601/MIR30A/MIR874/MIR9-1/MIR26A2/MIRLET7A2/MIR550A2/MIR3677HG
GO:0031332	RNAi effector complex	122	0.554737856728663	2.17677375118509	1.52398929920743e-08	1.30385751154413e-06	1.05342418225917e-06	2400	tags=39%, list=12%, signal=35%	MIR661/MIR370/MIR181A1/MIR605/MIR181C/MIR589/MIR154/MIR876/MIR553/MIR99A/MIR337/MIR625/MIR126/MIR133A1HG/MIR135A2/MIR578/MIR648/MIR221/MIR329-1/MIR326/MIR1183/MIR873/MIR490/MIR496/MIR592/MIR744/MIR346/MIR125B1/MIR499B/MIR145/MIR204/MIR23B/MIRLET7BHG/MIR569/MIR544A/MIR1296/SPACA6-AS1/MIR331/MIR582/MIR1251/MIR601/MIR30A/MIR874/MIR9-1/MIR26A2/MIRLET7A2/MIR550A2/MIR3677HG
GO:0044391	ribosomal subunit	180	-0.587209576481593	-2.32468993463655	1.3163459866274e-07	1.0135864097031e-05	8.18905766417677e-06	5788	tags=71%, list=30%, signal=50%	MRPL36/MRPS10/RPS24/RPL22/RPS28/MRPL35/RPL26/MRPS21/RPL11/RPL18/MRPL9/MRPL57/MRPL39/RPL17/MRPL48/RPL14/MRPS2/RPL8/RPL10/MRPL45/RPS17/RPL7A/RPL5/MRPS23/RPL13/DHX29/RPL13A/ZCCHC17/RPL12/RPL7L1/RPL36/MRPL46/MRPS7/MRPL49/MRPS35/RPS27L/MRPS18C/NPM1/RPL37A/RPL23/MRPS18A/RPL30/RPS20/RPLP0/RPL7/MRPS17/RPL39L/RPL19/MRPL51/RPS12/RPS9/MRPL18/MRPL21/RPL23A/RPL6/RPS11/RPS4X/RPL31/RPL32/RPL18A/UBA52/RPL10A/RPL29/RPS27/MRPL1/MRPL13/MRPS15/RPS8/MRPL20/MRPL3/RPS3/MRPS33/RPS14/RPLP2/RPS29/RPS19/RPS27A/RPS6/MRPL17/MRPL58/MRPL14/RPL35/RPL4/MRPL11/RPS5/RPS15A/RPS2/RPL35A/MRPL55/MPV17L2/CHCHD1/RPL34/RPS25/RPL27/MRPL52/RPL9/MRPL47/RPL24/RPS13/RPS18/RPL26L1/EIF2A/RPS21/MRPL44/RPL21/RPL27A/RPS3A/RPSA/MRPL33/MRPS12/MRPL32/RPS7/MRPL22/RPL39/FAU/MRPL15/GADD45GIP1/MRPL28/MRPL12/MRPL34/MRPL54/AURKAIP1/RPLP1/HBA1/HBA2/RPS16/RPS4Y1
