Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.000280660325285357	0.0262530621266947	0.855152783326324	5642.15479130141	5446.38659386195	10206.9575578994
2	0.631191651068342	-0.981335632403385	0.93083970118558	1956.91779452261	1713.38479203433	5464.27030407589
3	0.794640083734305	-1.21552602448976	0.951666321379064	877.564447986266	642.44282035948	3413.45838448761
4	0.836993459849395	-1.30116148170123	0.961274560842043	462.077608367385	269.987073535293	2326.99979154355
5	0.846228725148869	-1.34938262689501	0.964114068044834	271.25185376586	122.904039146931	1691.32072363656
6	0.848431747017837	-1.37966790327255	0.965877593190083	172.095236475928	59.8148838492907	1283.21281445651
7	0.850538166891231	-1.39152097371983	0.970925063754938	115.691310830677	30.6680985472106	1005.42643573292
8	0.856079164422408	-1.3976152031956	0.976020501021068	81.3224025160884	16.2330510181492	808.543241925989
9	0.8597674344061	-1.40544648426765	0.978914457577711	59.2220882242875	8.94864217964975	663.9827407536
10	0.864795231404968	-1.40831074758986	0.982900442554182	44.3837955164741	5.10405548362923	554.304515782499
11	0.862259556558617	-1.42093614137704	0.983495456054889	34.0625932953794	2.96741062440582	470.058815885004
12	0.861173985084966	-1.43170879955851	0.985265666288534	26.6685357817988	1.75937255028596	405.13718803529
13	0.852749379204843	-1.4524021212884	0.981789223204983	21.2376315183288	1.0744083365892	352.802691940749
14	0.854137939401253	-1.45550316388063	0.985062112476131	17.1624336111285	0.668769014473311	309.975124028847
15	0.858120814322435	-1.45929311031006	0.988120785188201	14.0473383638359	0.423785228776259	274.464312278611
16	0.857979290123783	-1.46959621315931	0.988444906288057	11.6272551020631	0.270769092036524	244.678484784237
17	0.857499610721439	-1.47724474940281	0.98844646499067	9.72006910717192	0.176069962423058	219.438242183173
18	0.85462497142279	-1.48730490197905	0.987482465476055	8.19789298791739	0.115408670055946	197.854608635903
19	0.854991160816701	-1.49400047164863	0.988906196243627	6.96915204949225	0.0763629393808949	179.247141883043
20	0.854517140149334	-1.50036523611986	0.989535861537494	5.96712080342138	0.0511757785620335	163.087753787635
21	0.853577239616931	-1.5105129613136	0.989803358199728	5.14241192197947	0.0346585426096671	148.961422644596
22	0.851873252066971	-1.51982965951656	0.989001512383949	4.45794924076711	0.0236135105688464	136.538238357172
23	0.857185628564302	-1.51890453527623	0.990326398346452	3.8855381271212	0.016179412507521	125.553196065257
24	0.854660701604594	-1.52480993196312	0.989311537229836	3.40348453848285	0.0112794951202291	115.791379217802
25	0.856976536188738	-1.52778472790177	0.990783315330032	2.99491564787266	0.00790384732400495	107.076950476161
26	0.85878551842456	-1.52781861995875	0.991253704704553	2.64657795569928	0.00559745730827133	99.2648719358251
27	0.856215313389016	-1.53294835609383	0.989765047720926	2.34796554518291	0.00400048774988138	92.2346077129759
28	0.858503751509227	-1.52927204445851	0.99170580770381	2.09067994447058	0.00281399594765341	85.8852841203488
29	0.863415958174736	-1.52886165717017	0.993061431006182	1.86795466270437	0.0019716085696162	80.1319338394557
30	0.86577792720665	-1.53132438810145	0.993943458007947	1.67429827492552	0.00139839741232795	74.9025548382651
