Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0409554143497604	-0.345775249042441	0.905144430631389	4248.09509469535	4078.03424071468	7894.46684405602
2	0.621778262168505	-1.1907816393049	0.856856703216715	1212.62781909839	979.155009712873	3619.00984559684
3	0.700385506941165	-1.32809926821141	0.78476645780812	484.419950430242	295.35337906062	2024.46090771698
4	0.845280208842213	-1.16134333047623	0.84894781749739	240.364382522873	103.258488880867	1266.97555427281
5	0.862238798447859	-1.24813557517328	0.902584379601326	137.666483208439	40.1044610196581	992.233654821635
6	0.875833301331014	-1.28111761026234	0.941656349346745	86.9189450671806	16.8668570412952	810.574255579441
7	0.889221071423806	-1.29681588073395	0.964015655349959	58.7701137514676	7.55627342866973	676.922081235493
8	0.891138600161535	-1.30582590119221	0.972213265389567	41.7731770972669	3.54677974720191	574.076154721432
9	0.899238372508727	-1.30445684352899	0.980504645586001	30.8330724076887	1.73761915511649	492.883489585823
10	0.901634338817397	-1.31152514037523	0.984479533092781	23.435780624613	0.868823363627416	427.493865536861
11	0.890035540826707	-1.32730279832564	0.979798518529532	18.2355227818701	0.461165496737744	373.972301108468
12	0.898530892618815	-1.32456444602381	0.985762767771505	14.463206292449	0.250484497129854	329.569996657693
13	0.89665540317227	-1.33250789465319	0.986399890006439	11.6552505676987	0.139158339232643	292.308636717989
14	0.893825898574974	-1.34104824329295	0.985104607630584	9.51963865777865	0.0781016106622079	260.729162230857
15	0.902076944866632	-1.34419620081688	0.988705702671366	7.86550317693742	0.0442038121736472	233.733082750243
16	0.904458278521198	-1.35230056180653	0.989471728359943	6.56411766835597	0.0254872456730892	210.478637799998
17	0.904944631741804	-1.36101254609593	0.989947543854993	5.52629901555769	0.0150625884958726	190.310826877281
18	0.894845001461457	-1.37377804764126	0.985965348990535	4.68880386570053	0.00903525343572342	172.713067329095
19	0.898664203434645	-1.3741399870525	0.98761861587076	4.00586149507347	0.00538729822807871	157.273061372219
20	0.901788368436776	-1.37880410465251	0.990780065248643	3.44374741924066	0.00323436161224144	143.658230494917
21	0.904936697832844	-1.38297694946201	0.992662750378655	2.97721490559147	0.00197232224407018	131.597732472582
22	0.907638408765291	-1.38948005689675	0.994228087306253	2.58709389483388	0.00122224125246606	120.869095249203
23	0.905612852810405	-1.39717565988315	0.992328408960359	2.25864199887722	0.000755173617569938	111.288145273993
24	0.901743981555945	-1.40248859553092	0.988567531639671	1.98039097324155	0.000466839699864829	102.701323563801
25	0.904505122192816	-1.39965251028126	0.992525754903422	1.74332626622485	0.000294597006481601	94.9797569739866
26	0.899851872718912	-1.41265652325474	0.991274145579686	1.54029460540278	0.000184979738783175	88.0146364697839
27	0.901075061378499	-1.41192396815533	0.992058227406123	1.36557032538816	0.00011741760825279	81.713580203115
28	0.896314090007592	-1.41851775413341	0.991073941698573	1.21453388965729	7.52138320714302e-05	75.9977467116073
29	0.895881239109525	-1.42427811569485	0.990875299200179	1.08343081975553	4.7626100828202e-05	70.7995252108684
30	0.889958075878425	-1.43441539939961	0.990476072568345	0.969188993433833	3.04493519636129e-05	66.0606739689713
