ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
C0003486	Aortic Aneurysm	215	-0.681350259885517	-2.49530761354023	1.56617055829655e-09	1.87047749777357e-05	1.66129481220572e-05	2837	tags=38%, list=15%, signal=33%	HDAC1/IFIH1/ND5/PTENP1/HBEGF/PPARG/STAT3/HIF1A/ND4/FN1/ND1/EZH2/ERBB2/IL1B/COL1A1/IL6R/FCGRT/COX3/RGS1/CTSK/PPP1R42/ND6/XBP1/COX1/SLC2A10/MYH11/THBS1/TYRP1/AOC3/LYVE1/CDKN2B/TSPYL2/TIMP3/TGFBR2/RGS6/EGR1/EFEMP2/EGF/CDKN2A/COX2/ACTA2/TRIP13/CASP4/APOE/KLF15/SPATC1L/GLI2/AR/TLR4/ANGPT2/ZIC3/CDH5/SMAD6/LGALS3/TAGLN/CCL4L2/MPO/NOD2/TNF/LTB4R/ACVRL1/IL23A/PRSS55/FBN2/SERPINE1/EDN1/MSC/NOS3/PTGS2/PECAM1/IL6/KLF4/AGTR1/SLPI/CXCR1/CXCL8/HP/S100A9/CCL4/MMP9/S100A12/XIST
C0004509	Azoospermia	182	0.876969917851184	2.41888851130221	1.20174423386142e-07	0.000717621569250345	0.000637367191822184	81	tags=5%, list=0%, signal=5%	USP9Y/DDX3Y/KDM5D/EIF1AY/TTTY13/GSTM1/FASLG/GTF2A1L/TXNDC2
C0026985	Myelodysplasia	168	-0.697786679693875	-2.4954458834879	4.39408149341426e-07	0.00174928384252822	0.00155365470909247	567	tags=9%, list=3%, signal=9%	GATA2/MECOM/DLK1/CD34/HMGA2/GRAP2/FLT3/IL6/NAGS/GFI1/CDA/ZRSR2/CSF3/MMP9/XIST
C1969372	Tubulointerstitial fibrosis	262	-0.61222334994959	-2.25819457567651	8.65682518075539e-07	0.00244777999346545	0.00217403535161767	1722	tags=20%, list=9%, signal=18%	HSPB1/SPARC/PTGDR2/MYD88/LRP2/PLPP3/KL/HGF/NOTCH3/EGR1/PDGFRB/ANGPT4/TEK/ABCC8/FOXC1/MYO1C/CCN2/CLEC11A/TLR4/LOC102724560/ANGPT2/GPNMB/LGALS3/SNAI1/NOD2/FABP4/TNF/MYC/PRSS55/SESN2/SERPINE1/TNFRSF10D/CBS/MSC/SDC4/NIBAN1/CAV1/NOS3/GRAP2/CDKN1A/IL6/ICAM1/NRK/ACE2/AGTR1/SOCS3/MMRN1/CXCL8/LCN2/S100A8/MMP9/XIST
C0042133	Uterine Fibroids	477	-0.516204200280544	-2.02324620546924	1.02477601668988e-06	0.00244777999346545	0.00217403535161767	2144	tags=18%, list=12%, signal=17%	VDR/EGR2/SLC66A3/FZD4/GNRH1/WASF3/RAD51/PGR/TACR2/THBS1/NTSR1/SORD/SDS/TSC22D3/TSPYL2/GPER1/MYOCD/MCL1/PTPN22/PON1/ENG/EGR1/ADGRV1/PDGFRB/BSG/EGF/MAGEC3/CDKN2A/COX2/SMTN/TNFSF10/MIR3681HG/SLC2A1/AR/CDK2/COL4A2/SLC3A2/CCN2/FKBP5/ANGPT2/SARDH/PLIN2/FAS/LGALS3/GJC1/MPO/GRM2/CD24/TNF/CYP1A1/ITGA5/ACVRL1/ATF3/PRSS55/CYP19A1/SERPINE1/EDN1/IFITM1/CYP24A1/TES/CAV1/CD34/NOS3/POTEF/HMGA2/PTGS2/KRT19/HK3/SLC2A4/FGR/CDKN1A/KLF11/IL18R1/KLF4/COL4A5/SLC27A6/AGTR1/MMRN1/SLPI/CXCR1/CXCL8/DES/PCDH11X/SULT1B1/GLI1/IGFBP3/TSIX/XIST
C0023267	Fibroid Tumor	354	-0.56605045672615	-2.16129278433283	2.52703724577316e-06	0.00503006763771147	0.00446753584660634	1492	tags=17%, list=8%, signal=16%	EGR1/ADGRV1/ANGPT4/TEK/EGF/MAGEC3/CDKN2A/COX2/SMTN/TNFSF10/SLC2A1/AR/CDK2/SLC3A2/CCN2/ANGPT2/SARDH/PLIN2/LGALS3/MPO/GRM2/CD24/TNF/MYC/TIE1/CYP1A1/ATF3/CYP19A1/SERPINE1/EDN1/IFITM1/TES/CAV1/CD34/NOS3/VWF/POTEF/HMGA2/PTGS2/KRT19/SLC2A4/FGR/CDKN1A/KLF11/IL18R1/PECAM1/IL6/KLF4/COL4A5/SLC27A6/MMRN1/CXCR1/CXCL8/DES/PCDH11X/GLI1/IGFBP3/TSIX/XIST
C0220650	Metastatic malignant neoplasm to brain	327	-0.570246202679691	-2.16987701080989	6.31969012246284e-06	0.0107822941617962	0.00957646877655008	1686	tags=18%, list=9%, signal=17%	HERC5/VCAM1/AXIN2/PTPN22/SIK1/NOTCH3/LYPD1/RGS6/EGR1/PDGFRB/EGF/TAGLN2/CDKN2A/CCL28/COX2/FOXC1/ZFP36/FOXP3/CLSPN/KDR/GLI2/TNFSF10/TG/MELTF/AR/ANGPT2/SMAD6/SNAI1/CD24/TNF/MYC/CSTA/MFSD2A/ACVRL1/DSC2/IL23A/CYP19A1/SLC5A5/FLT1/CLDN5/FUT1/ITGB3/CAV1/CD34/PTGS2/CAVIN3/LAMC2/TNFRSF12A/HYAL1/KLF4/SELE/NGFR/SLPI/CXCL8/CA1/HP/MMP9/IGFBP3/XIST
C1334978	Non-Hereditary Clear Cell Renal Cell Carcinoma	14	0.985442009390356	2.19597391932134	7.78646191522978e-06	0.0116242143316987	0.0103242337789172	5	tags=14%, list=0%, signal=14%	KDM5D/UTY
C0598935	Tumor Initiation	429	-0.515579297322897	-2.00747853272431	1.38865620123368e-05	0.018427467790371	0.0163666532629612	2173	tags=18%, list=12%, signal=16%	GLDC/ENPEP/ELOVL2/FZD4/RAD51/SIX1/PGR/SIM2/IRS2/PARD3/JAG1/FGFR3/YAP1/PSD4/FEZF1-AS1/HSPB1/SPARC/HMOX1/MYD88/MCL1/NRP2/FOXM1/LAMA3/HGF/NOTCH3/RGS6/BSG/CDK1/EGF/COX2/FOXC1/FOXP3/KDR/FBP1/NFKBIA/PCK2/GLI2/AR/ABCB1/ERG/NKX3-1/EMP2/SNAI1/MAOA/NOD2/CD24/TNF/MYC/CYP1A1/EPHB4/OTX2/CYP19A1/TGM2/FZD6/BCL3/ALDH1L1/ITGB3/CAV1/OLFM4/HMGA2/TWIST1/ANXA3/PTGS2/DKK1/GRAP2/ST14/IL6/KLF4/FOXC2/MMRN1/NGFR/CCL3/FOSL1/KDM6A/GLI1/XIST
C0586989	Varicella Zoster Virus Infection	7	-0.959119220914483	-1.89521818158138	2.39839237577098e-05	0.0286440001438328	0.0254406315480465	283	tags=57%, list=2%, signal=56%	IL6/SOCS3/HLA-DQB1/CXCL8
