Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0996268083400846	-0.523609785132633	0.931518015930998	4709.73519508552	4459.44185962902	9216.34273620083
2	0.718180335343343	-1.29483919171939	0.968217768748105	1382.86473186837	1133.41090768041	4520.70377452429
3	0.836367706910379	-1.50905233955053	0.965798068591653	533.244748751211	356.649945630038	2610.4935950305
4	0.872385271260426	-1.58562791440439	0.969511210879522	244.824276893268	128.888256645886	1663.44442603311
5	0.88478687208703	-1.60953791764757	0.972201156419709	126.879197360839	51.1258125188812	1133.448754927
6	0.886152898194173	-1.61876103810839	0.972947796210243	71.848016870332	21.9225562596771	811.521682019851
7	0.888858577156241	-1.61863768649975	0.975533480027983	43.5243559007342	10.1130194912853	603.515803417353
8	0.891002439899019	-1.61710272937539	0.97807318613158	27.8005235119233	4.86846590072862	461.889134197708
9	0.893059798108877	-1.61355405667644	0.981067007957785	18.5309851411772	2.42596932748505	361.712385342997
10	0.900954509635243	-1.59946497038565	0.984574055841071	12.7930080391098	1.25476549368978	288.624144309727
11	0.903564592966038	-1.59025126814305	0.984809742663818	9.09452432681706	0.670950498843887	233.914924427193
12	0.908698655900341	-1.58301067559606	0.988005815554658	6.62805158210007	0.371731434007845	192.197853271605
13	0.910685389372634	-1.57397867946646	0.987407192668909	4.93469369068234	0.211401042199655	160.016997201901
14	0.912593669826414	-1.56694423939856	0.988385301480359	3.7425869708792	0.121546572482309	134.600746184008
15	0.912946955015469	-1.55558025897587	0.989922711195948	2.8848024301971	0.0712492654918415	114.244221383556
16	0.914678105475766	-1.54683357710903	0.993251572986023	2.25560018030481	0.0422521603118968	97.7384263279151
17	0.915731883567359	-1.54300702027872	0.992692379819478	1.78614233445858	0.0255270555967357	84.2084984842127
18	0.912949543230166	-1.53978837960805	0.988849718251045	1.43051561507911	0.0155185630412034	73.0098913075034
19	0.905949076715935	-1.5385157254059	0.981464780675716	1.1574279870861	0.00956738268909962	63.6600584200837
20	0.90111654254524	-1.53843530774556	0.976419045003034	0.945134809858728	0.00602881641812214	55.7924887860725
21	0.912491495621089	-1.5272840391376	0.986855259499693	0.778259061046019	0.00376079357162906	49.1251559005098
22	0.915238923075069	-1.52101261050725	0.988831183526209	0.645752671517287	0.00238440816471353	43.4384658220806
23	0.912949313406587	-1.5200947336995	0.985032897634005	0.539562217963294	0.0015041096079742	38.5595888163698
24	0.916785136326438	-1.51159871881147	0.986420630072067	0.453739057788449	0.000980295293805389	34.3511582863848
25	0.917978409980574	-1.50957830008686	0.991381638610588	0.38383558512334	0.000634941209834761	30.7030067336645
26	0.910503616547801	-1.51535056772643	0.986539710716502	0.326489099297122	0.000416595237052508	27.5260456154667
27	0.918296636250339	-1.50970751450501	0.994459661267321	0.279130787442548	0.00027190083358053	24.7476797069182
28	0.912425679303659	-1.51371936953225	0.99198354660695	0.23977945245291	0.000179411286703512	22.3083339421091
29	0.901688977823224	-1.52482566953777	0.983569049426603	0.206893476258551	0.000119011567615734	20.1587964057395
30	0.876714709346637	-1.55096657420319	0.970093358199101	0.179263340403606	7.85013807655943e-05	18.2581667212957
