Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0290935615407276	-0.333550708217864	0.93466588045669	4036.49768709084	4003.26838323813	7729.97810172582
2	0.543606585360476	-1.33347904359381	0.927981787289793	1047.74528833632	941.001535381774	3292.43824754392
3	0.703887199565714	-1.62089219672653	0.94319052213341	366.099374604923	278.391155612721	1691.06312819281
4	0.776258963409049	-1.71468934001266	0.963694880403275	155.217063395333	95.8410666290001	974.617306193622
5	0.80392103307432	-1.77853769708396	0.971354118905028	75.360901462745	36.7494775444595	617.18859367483
6	0.810668573692302	-1.82614143870363	0.970269865865964	40.4258229009221	15.1468831965807	416.015698430419
7	0.820645356145206	-1.83345886730321	0.975203835548391	23.4006859661579	6.70215481137925	293.775933940711
8	0.828236913242318	-1.82308332195854	0.978041023603876	14.3807440354549	3.09878751038766	215.119327231189
9	0.831715296261696	-1.81245084155931	0.977155052770576	9.27350788634754	1.49925434168935	162.162020189967
10	0.838810296515546	-1.7867772557517	0.977208782628085	6.22099972793838	0.75217457176994	125.178060761171
11	0.835467482935016	-1.77127315252893	0.97449343359407	4.31293665976378	0.389507612708828	98.5583628465664
12	0.841578614833411	-1.73721746306362	0.974095635189196	3.07440815564868	0.208101513737101	78.9077204109334
13	0.846557213450447	-1.71413174513746	0.97193454619018	2.24422324507907	0.112654786389503	64.0861736716634
14	0.841140087525631	-1.69585679883561	0.965580435165986	1.67213394241877	0.0623695276723248	52.6979339537649
15	0.860335305496452	-1.64963862263791	0.972153628423744	1.26830110282592	0.0356344068194818	43.8054723907525
16	0.87266088024862	-1.61465955124538	0.976166613953334	0.977165615592081	0.0207746804335178	36.7628305529977
17	0.872256153664264	-1.60965848264259	0.975076654764207	0.763335975904937	0.0120941469878677	31.450427794551
18	0.879439735537477	-1.60385735453758	0.981265624722495	0.603669081449412	0.00717970317225314	27.8297199753372
19	0.867297374026352	-1.62727637434894	0.978995608082355	0.482673749524805	0.00430461476825417	24.7241248081362
20	0.839623347415894	-1.67655097766132	0.972683032979963	0.38976140489259	0.00259998230809844	22.0436551889556
21	0.845283336090178	-1.6747568912848	0.977035643173284	0.31755672593641	0.00160029068202316	19.7172399716302
22	0.851488741044652	-1.67381198487928	0.982830864201729	0.260834085360949	0.000984106202307045	17.6880512964812
23	0.856481245319165	-1.66817682232207	0.985420039393632	0.215833076276684	0.000612821016465981	15.9101581243995
24	0.859391782956373	-1.66264926387301	0.987071233706276	0.179809095831345	0.000382583812297499	14.3460823908337
25	0.854962526750984	-1.6665874412663	0.981483958295383	0.150732813720664	0.000241031909446354	12.9649835962512
26	0.860537027398316	-1.65787163819365	0.982894146262666	0.127085799104266	0.000151053527715384	11.7412898108469
27	0.42979866849203	-2.11783756910683	0.483178087447308	0.107719374122187	9.5188677070146e-05	10.6536514896938
28	0.433461679053484	-2.10062065482279	0.48794570965373	0.0917557326604008	5.98964029021598e-05	9.68413244656226
29	0.436986242558077	-2.08978528726155	0.49175129470099	0.0785177471218116	3.80527688008669e-05	8.81757754517061
30	0.442033989148319	-2.0761864464729	0.496305872297282	0.0674785253382291	2.44621552203395e-05	8.04111375388777
