Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0403905460192863	-0.248255926648514	-0.157187188266593	5431.69702954921	4659.60056280697	10239.8123824702
2	0.460842057663886	-0.838522779806762	0.636669066663816	2420.90156555891	1284.70311267858	6918.52566186494
3	0.453402131781526	-0.761316264940517	0.880985712086346	1574.92359258797	446.732837845547	5920.17490701542
4	0.463389291719085	-0.68306944095724	0.953201013397716	1208.30026241473	180.540957393885	5335.15171955135
5	0.476232338006849	-0.643225455432143	0.97337653504157	999.676211646723	80.5889923439863	4909.25257291766
6	0.525133396086313	-0.620271516206341	0.979586468169461	860.296039141411	38.928421704913	4571.23533320625
7	0.565622583228978	-0.606040889818265	0.983941584794962	757.929218580629	19.7487366266102	4290.81453581821
8	0.596842273719042	-0.59650452515773	0.986419502793179	678.198249679036	10.368385433277	4051.38079896988
9	0.62756002189775	-0.593020998817582	0.987058755975818	613.635997366829	5.710881050194	3842.68152875389
10	0.654889895345842	-0.588088303189682	0.986218493500413	559.907468538547	3.22652020779755	3657.90839227378
11	0.676913415040418	-0.587561041649967	0.984124760370925	514.280936425867	1.85519921792516	3492.30352912743
12	0.695229527749714	-0.586841452608154	0.983245957894034	474.925904280698	1.09107555674065	3342.41036919655
13	0.705232654825811	-0.590754044292346	0.979834303229162	440.556634137736	0.663402416599046	3205.63850862877
14	0.724354263349374	-0.593524319469405	0.97490278494447	410.236015167631	0.409527471300024	3079.9963290784
15	0.739547404305856	-0.596147153173059	0.967773846404125	383.260454653094	0.25553965968162	2963.91927761512
16	0.756359585191913	-0.598992806672757	0.960919013301887	359.088679265767	0.161083190657636	2856.15551511477
17	0.771914331726568	-0.601840520311064	0.950387959664172	337.295750781632	0.103812521626339	2756.08513902064
18	0.782323800110029	-0.607887973469487	0.942629809888855	317.542276452033	0.067480965489964	2663.03374517253
19	0.799987073521817	-0.610482874407846	0.937959802808128	299.553155958078	0.0442367375868717	2576.84072655332
20	0.810481804669973	-0.615086810294225	0.928824447574	283.102524581792	0.0291780527790182	2495.72397663857
21	0.823578092445255	-0.618194958198607	0.924094787423125	268.002843819603	0.0193249634985806	2419.18337586951
22	0.831823051631638	-0.622775831106332	0.915144823595239	254.096840663335	0.0132277525806328	2346.78986257193
23	0.835841838623017	-0.627942808302141	0.906537978781138	241.251448167996	0.00903593981877737	2278.17246235554
24	0.844376933540002	-0.635510595621041	0.902228316741429	229.353180270684	0.0061632536632108	2213.0081528048
25	0.851307695672247	-0.64138567677411	0.896819025949468	218.30455283204	0.0042597859897624	2151.01385151746
26	0.859058887544277	-0.646322243980226	0.896328535803091	208.021280021586	0.00290148325635697	2091.94001555513
27	0.863116664806629	-0.651696018599748	0.886192800150286	198.430053541269	0.00200037443116119	2035.56547866154
28	0.867070488903847	-0.657410364909509	0.879816495791949	189.466765659253	0.00139771648878773	1981.69324980596
29	0.871492635726414	-0.662176491890594	0.876157676567848	181.075074173324	0.000968120353071367	1930.14706596467
30	0.875533986437794	-0.668637275753033	0.874871685235671	173.205233647901	0.00067860850667878	1880.76854222602
