DEGs,PValue,Rsq
2,4.855968544417844e-122,0.7872921217799392
3,1.7582107597899187e-118,0.7773076048409108
4,5.202117535272953e-145,0.8418094773527673
5,1.8946873983526714e-164,0.8768796520088282
6,2.9614393142385553e-172,0.8886693634844457
7,2.122652570292123e-168,0.8829946571657253
8,1.7587870658122237e-165,0.8785077018859699
9,7.783989277945864e-163,0.8742909921607174
10,4.136948691759902e-162,0.8731095124318565
11,3.446861723860924e-164,0.8764663680435111
12,1.5369803164606158e-160,0.870514564970228
13,7.819584645180191e-162,0.8726562959579027
14,9.419988662395914e-152,0.854979904277969
15,9.95553661341861e-152,0.8549349948293664
16,5.997315794030131e-139,0.8289506637442884
17,1.2885205258495924e-139,0.830417128329763
18,1.988152092891615e-139,0.8300048177345563
19,2.3704090182701377e-137,0.825392768677483
20,4.787162869414407e-140,0.8313546731109593
21,1.1044181093656914e-140,0.8327338745628495
22,1.2177295496775112e-139,0.8304707731069044
23,2.4172772067909887e-136,0.8231077712157948
24,1.0581199700416301e-138,0.82840604333594
25,4.5818314113090815e-141,0.8335558237239535
26,1.8902818044151375e-142,0.8365004759539137
27,7.173605492994999e-144,0.8394681650826084
28,2.724392972955011e-141,0.834039593077509
29,5.48617603187955e-137,0.8245704544499152
30,8.885112172542763e-132,0.8123843665067909
31,6.654281204529414e-133,0.8150870322680256
32,1.371620947296687e-133,0.8167148045820911
33,7.731763646902694e-131,0.810097985307296
34,1.1581867215380046e-131,0.8121057389805962
35,1.224757952243598e-131,0.8120469387020021
36,3.768072659078739e-127,0.8008520335166341
37,1.3268952077648377e-127,0.8020122926839536
38,2.0462061381071986e-127,0.8015316060638338
39,4.639989446256872e-126,0.7980330593045278
40,1.5458733741311902e-126,0.799271994114318
41,3.3900030536445354e-127,0.8009698805713598
42,2.0391371978482538e-128,0.8040774044553642
43,2.297679734573402e-128,0.8039464249801584
44,1.935025202071505e-129,0.8066435658786277
45,4.802535307263272e-127,0.800581396247971
46,9.633147729312432e-127,0.7998027811416832
47,2.4030525729263755e-126,0.798775642474482
48,1.2643631073483766e-125,0.7968964437295492
49,2.5734227972122897e-126,0.7986984645856607
50,6.295745537607785e-126,0.7976877266928251
51,8.477614188980549e-123,0.7893602971095465
52,1.0994176547242535e-122,0.789053562307708
53,6.462509866374277e-121,0.784187585363883
54,1.8351196376339183e-118,0.7772542284864568
55,7.558389469628444e-119,0.7783575195910747
56,3.5844170463858685e-117,0.77351744105339
57,3.455902731138259e-116,0.7706262860246704
58,4.406927628772588e-116,0.7703139546341896
59,4.1375925535421955e-117,0.7733354188005322
60,2.655859272983639e-116,0.7709641195703361
61,2.63525271656665e-117,0.773907095455069
62,1.8736291892056675e-116,0.7714109809314706
63,1.1648252891141926e-115,0.7690608891830801
64,6.622567561781362e-116,0.7697896892165793
65,2.6397634415632063e-113,0.7619428439103081
66,1.395109796495484e-112,0.7597140560446436
67,1.746843545198021e-109,0.7499271946188445
68,2.9894425455637054e-109,0.7491740542325016
69,1.155262956623911e-108,0.7472690631031271
70,1.124962839532136e-105,0.7373458156322813
71,3.9008991447038225e-102,0.7250864386524386
72,2.3705566222389105e-99,0.7150463597572322
73,1.3843733825873654e-98,0.7122184152660008
74,3.751673946066978e-99,0.7143133695325397
75,7.389038404450482e-93,0.6901789146914232
76,5.679508689382587e-88,0.6700514258002691
77,5.4401289446045786e-86,0.661521949093711
78,2.658257829279566e-82,0.6450503958833477
79,7.459342031956442e-76,0.6143159692139034
80,7.285406052295759e-74,0.604306486823598
81,7.322952806114256e-71,0.5887114223262012
82,5.791584857122229e-67,0.5675452337072858
83,4.0300489397460924e-67,0.5684210392011642
84,2.525009707663966e-66,0.5639708566386945
85,4.241795250579112e-62,0.5396020365396995
86,5.70467622443822e-62,0.5388389773331074
87,2.846554093566846e-62,0.5406272789749733
88,1.7450890478418407e-62,0.5418818414451999
89,3.128550106948362e-57,0.5098424951447624
90,7.374667750625169e-56,0.5011116251761919
91,1.4476240969511048e-53,0.4861782985123037
92,8.925008620127012e-54,0.48756458947075365
93,3.0744341421057615e-53,0.4840119812905374
94,2.6676599421397814e-50,0.4641408635259558
95,3.883284832137614e-49,0.45606708730641426
96,6.311715002270609e-48,0.44753259580025945
97,5.208783766957966e-44,0.4190092313728096
98,4.346025061830915e-41,0.3967880024119493
99,3.674072134742331e-39,0.3816715766171019
100,2.9068176778177635e-37,0.3664150192220108
101,3.3167810145109226e-37,0.36594876822652433
102,2.2044790555487277e-35,0.3509401238171716
103,1.8782459767027534e-33,0.33466139335302064
104,2.8368441501024995e-32,0.3245216735087284
105,3.3283016386668945e-32,0.3239202568911241
106,1.8704767954680243e-31,0.3173883025749308
107,7.794369887700157e-30,0.30306352649153995
108,6.006908027719876e-29,0.29509623725309203
109,8.341003241715679e-28,0.2847004550798561
110,1.4301380017885625e-27,0.2825515107711765
111,3.069707727132549e-26,0.2702097413775177
112,6.059326732071651e-26,0.26744490160117107
113,3.852356002229313e-25,0.2598728111649304
114,4.577867621845383e-25,0.2591625775125096
115,7.691953466446462e-24,0.24745460703917474
116,8.013883442514105e-24,0.2472831604365797
117,5.792057100729583e-24,0.24863982633141543
118,8.260175121703534e-24,0.24715655921544089
119,6.103845846433287e-24,0.24842090835261688
120,6.420258666317979e-23,0.23853216304163424
121,5.753054282820506e-22,0.22920406719443828
122,3.402161673491976e-21,0.221563359240359
123,6.680943450133886e-21,0.21864312100358668
124,3.219786981768031e-20,0.21179721234413676
125,6.916294754983372e-20,0.2084483281349331
126,5.876531266953775e-20,0.20916304258650661
127,8.020864394567381e-20,0.20779777841062638
128,7.092824124151516e-20,0.20833770393304404
129,1.343594998732665e-19,0.2055287096493229
130,2.2995577435545617e-19,0.20315859700946226
131,6.240170209806599e-19,0.1987377269913888
132,5.535340347928925e-19,0.1992697197714877
133,1.6609698914778007e-18,0.19437983998887032
134,4.792766496763987e-18,0.1896373967190918
135,4.042606732777719e-18,0.19040093262185517
136,4.173128689117522e-18,0.19025844709385006
137,3.88794568501895e-18,0.19057581640617746
138,3.409464217425809e-18,0.19116431314515464
139,2.711869260357401e-18,0.19218917227983057
140,3.2718444985375617e-18,0.1913488611354213
141,4.032003891165183e-18,0.19041270757214995
142,4.046210182235385e-18,0.19039693781683556
143,3.464290873576524e-18,0.19109284699187326
144,3.0290907682367037e-18,0.1916940610504594
145,2.6598685389776604e-18,0.19227579721129961
146,2.8005576993748986e-18,0.19204517481975591
147,2.5218258767787903e-18,0.19251419198082845
148,2.2745472968645113e-18,0.19297565165267438
149,1.820950005681756e-18,0.19396935050957667
150,3.9078613707460344e-18,0.19055291228026877
151,3.2426594724126658e-18,0.1913889896964569
152,8.692501474947815e-18,0.18696153317366834
153,8.671306805596389e-18,0.18697252249471466
154,1.3567423048265615e-17,0.18495507663883445
155,1.9294780027945016e-17,0.18336467660652261
156,4.270900999904508e-17,0.17976562986492406
157,4.2709605833410215e-17,0.17976556654399228
158,5.206078533144612e-17,0.17886647179246265
159,5.123409976907831e-17,0.17893919467595973
160,5.112209041543938e-17,0.1789491377401428
161,6.51067570387149e-17,0.17784989002401522
162,1.2466171292600957e-16,0.1748902052103113
163,2.2057170282724124e-16,0.17228210496564583
164,4.679162989124255e-16,0.16883299998241352
165,4.1950939729187547e-16,0.16933464951708846
166,3.745164415084969e-16,0.16985551085463974
167,8.936795758496521e-16,0.16585486033434674
168,8.578516778427494e-16,0.16604347110454035
169,8.901427848721915e-16,0.1658731414066681
170,1.922677106471312e-15,0.16231599561985247
171,2.7394067180765385e-15,0.16067605526815018
172,2.5138055234698305e-15,0.1610744421156315
173,4.340375180509864e-15,0.1585397878696948
174,4.296089627176094e-15,0.1585874467220091
175,4.110147942370829e-15,0.1587930357688138
176,3.965949254513549e-15,0.15895894569918761
177,4.152222347101191e-15,0.1587457169599384
178,3.900666226960336e-15,0.15903604163452492
179,6.472499203789382e-15,0.1566808739720685
180,9.935952171666506e-15,0.15468291745527235
181,9.082348738117113e-15,0.15510201203558163
182,9.339906004224685e-15,0.1549715669699584
183,1.6293094901936632e-14,0.15237202575429834
184,1.6689918039177302e-14,0.15225944544064351
185,1.5529704839617996e-14,0.1525964904788671
186,2.0452182998517975e-14,0.15130784136342565
