Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
chr1:10326360-10334519:+,chr1,10326360,10334519,8160,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.0868600151936959,4.51856606746225,3.6878033617494,0.0002587729298887,0.0434098770771975,-2.02893525688368,0.0882679571307095,Junction,Caudate
chr1:29304850-29305351:+,chr1,29304850,29305351,502,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.409698096356662,-1.4704974307874,-3.80717601890264,0.0001635436298331,0.0297461527946991,-0.45013476927258,0.0964664053758437,Junction,Caudate
chr1:29311760-29312551:+,chr1,29311760,29312551,792,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.353733433676098,-1.05236362250391,-4.25160725049462,2.66767909422771e-05,0.0061877178674351,1.11440294835443,0.10040088076722,Junction,Caudate
chr1:29316152-29317747:+,chr1,29316152,29317747,1596,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.561592513975382,-1.91109424314803,-5.02147948373764,7.86374927877099e-07,0.0002153421334228,4.78835645201032,0.0237362895039263,Junction,Caudate
chr1:31579268-31583148:+,chr1,31579268,31583148,3881,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.299830444350288,0.312227087974986,-4.19472224011441,3.39553335961098e-05,0.007638479733448,0.441122877295301,0.0389759400171661,Junction,Caudate
chr1:31585341-31585439:+,chr1,31585341,31585439,99,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.327360968607651,-0.04292873880372,-4.21902626121553,3.06397556463482e-05,0.0069775957505696,0.650629767856055,0.057058069627698,Junction,Caudate
chr1:42683467-42693489:+,chr1,42683467,42693489,10023,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.155611005900989,3.6370909869719,-4.92978689811825,1.22673674507686e-06,0.0003294610609237,3.09899007854514,0.0587283932523677,Junction,Caudate
chr1:42696289-42696641:+,chr1,42696289,42696641,353,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.13911211313244,3.79876165179941,-4.21836554516934,3.07256577592851e-05,0.0069780403317989,0.0021201767891305,0.0976176192228688,Junction,Caudate
chr1:44801153-44801621:+,chr1,44801153,44801621,469,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.318539405267364,-1.24525076321939,-3.69437587016554,0.0002523958592232,0.0425548121955917,-0.909412919365362,0.0501972644404226,Junction,Caudate
chr1:65254650-65364634:+,chr1,65254650,65364634,109985,ENSG00000223972.5,ENSG00000223972,DDX11L1,-6.91278790969535,-3.03016669570186,-23.4519806933884,3.8825479471304704e-76,3.52702960860552e-73,162.304988055837,0.0775601088570122,Junction,Caudate
chr1:65264933-65364634:+,chr1,65264933,65364634,99702,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.605029981570958,2.33908340462562,12.3026343991426,1.4793019394326998e-29,8.33639295990202e-27,55.3780862460361,0.0488430752474136,Junction,Caudate
chr1:65309939-65364634:+,chr1,65309939,65364634,54696,ENSG00000223972.5,ENSG00000223972,DDX11L1,1.22751366573789,1.00913570205255,13.4933542014946,3.0863453879940197e-34,1.8324404154867502e-31,66.44993806238,0.044132510067554,Junction,Caudate
chr1:65345724-65364634:+,chr1,65345724,65364634,18911,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.457719396769055,2.45909093202277,11.6658173899896,3.97194356043676e-27,2.10960962721306e-24,49.7813547220287,0.0710342700958491,Junction,Caudate
chr1:81936838-81942968:+,chr1,81936838,81942968,6131,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.321461151842973,-1.04811083382061,-3.95263173473427,9.19968194991536e-05,0.0183820039230743,-0.0469736772843437,0.0862750075780851,Junction,Caudate
chr1:151564615-151566162:+,chr1,151564615,151566162,1548,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.354485634158488,-1.6939002202878,-4.07681988936858,5.55091375089815e-05,0.0118307763421867,0.629461317196912,0.0319368141822299,Junction,Caudate
chr1:153357882-153358268:+,chr1,153357882,153358268,387,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.667230736576654,0.265021496560882,-3.69621578207729,0.0002506373430668,0.0423577623799705,-1.51459409274696,0.0595889360790708,Junction,Caudate
chr1:153990803-153990913:+,chr1,153990803,153990913,111,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.285248739385781,-0.898555720693425,-3.8162287848954,0.0001578730527779,0.0289683111622098,-0.625947152782489,0.109572011801429,Junction,Caudate
