Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
chr1:2499084-2499230+,chr1,2499084,2499230,147,ENSG00000149527.18,ENSG00000149527,PLCH2,0.25394600004261,-1.85467679659723,3.90832447306512,0.0001097661934909,0.0190785431261083,-0.810604211636021,0.0749167947939116,Exon,Caudate
chr1:2514002-2514089-,chr1,2514002,2514089,88,ENSG00000157881.16,ENSG00000157881,PANK4,0.158158340995067,-0.754567048613943,4.21337620691766,3.13598901809577e-05,0.0063153356448554,0.0858207414248469,0.0337595117663453,Exon,Caudate
chr1:9100305-9104634-,chr1,9100305,9104634,4330,ENSG00000180758.12,ENSG00000180758,GPR157,-0.234561858141521,-1.69953993461011,-4.23745072628526,2.83143542877932e-05,0.0057377111461221,0.374833946275976,0.0274300432958726,Exon,Caudate
chr1:9602069-9604954+,chr1,9602069,9604954,2886,ENSG00000188807.13,ENSG00000188807,TMEM201,-0.11150594850499,1.5960770655948,-3.62934839955539,0.0003224224289114,0.045678509734483,-2.37314680773813,0.0344125538345053,Exon,Caudate
chr1:11204561-11204703-,chr1,11204561,11204703,143,ENSG00000198793.14,ENSG00000198793,MTOR,0.107293806426569,0.335122478470881,4.05474084846941,6.07459088171433e-05,0.0114998932555893,-0.719895102186053,0.0399954418934132,Exon,Caudate
chr1:11209312-11209458-,chr1,11209312,11209458,147,ENSG00000198793.14,ENSG00000198793,MTOR,0.188855013296285,0.583498824545861,6.97359974035377,1.3496098962229199e-11,3.933075075439071e-09,14.144157978236,0.0644652981577277,Exon,Caudate
chr1:14960684-14960875+,chr1,14960684,14960875,192,ENSG00000189337.17,ENSG00000189337,KAZN,0.114970360716801,0.541547917272673,3.59993143180184,0.0003598375477656,0.0497455561095604,-2.42093582489102,0.029135908441706,Exon,Caudate
chr1:16685621-16686055-,chr1,16685621,16686055,435,ENSG00000236698.1,ENSG00000236698,EIF1AXP1,-0.325627511886487,-4.52495260075652,-3.85767312735756,0.0001341358487281,0.0225377814653393,-0.336035882412118,0.0783341155243194,Exon,Caudate
chr1:19746456-19746599-,chr1,19746456,19746599,144,ENSG00000162542.14,ENSG00000162542,TMCO4,-0.241399775040644,-3.40564139,-3.64712195089483,0.0003016215092133,0.0432680955759208,-1.35543766889753,0.0286819730315297,Exon,Caudate
chr1:19747163-19747260-,chr1,19747163,19747260,98,ENSG00000162542.14,ENSG00000162542,TMCO4,-0.243579835607977,-3.39643343548392,-3.71999206770636,0.0002288251274472,0.0350516604037994,-1.10133824138672,0.0212226290417918,Exon,Caudate
chr1:20776597-20776750-,chr1,20776597,20776750,154,ENSG00000127483.19,ENSG00000127483,HP1BP3,0.0683114704117513,2.43377708640253,3.70079479168822,0.0002462040923562,0.0370562437603027,-2.12761522819866,0.0902378095791702,Exon,Caudate
chr1:20776698-20776750-,chr1,20776698,20776750,53,ENSG00000127483.19,ENSG00000127483,HP1BP3,0.0894194843125016,1.85018466759633,4.25728370605331,2.60195381185184e-05,0.0053058960179981,0.0095623851086408,0.0500776036509102,Exon,Caudate
chr1:24154168-24157891-,chr1,24154168,24157891,3724,ENSG00000185436.12,ENSG00000185436,IFNLR1,-0.196607203813985,-0.474483623304215,-4.00340922798032,7.49006935021945e-05,0.0137897856410981,-0.827577837264448,0.0633110260088684,Exon,Caudate
chr1:29282676-29282949+,chr1,29282676,29282949,274,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.29545325963766,-2.74125575519126,-3.80937274484944,0.0001620720640885,0.0265204922157961,-0.996683771108971,0.072739641390602,Exon,Caudate
chr1:29303855-29304045+,chr1,29303855,29304045,191,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.324757202931249,-3.25186347761571,-4.03179365607327,6.6726977566092e-05,0.0124621292279649,-0.006688808322198,0.0403527660260208,Exon,Caudate
chr1:29304774-29304849+,chr1,29304774,29304849,76,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.357611467904155,-3.84340298930308,-3.84781974934999,0.0001394361768396,0.023323165696967,-0.537659109163082,0.0331077771007326,Exon,Caudate
chr1:29305352-29305428+,chr1,29305352,29305428,77,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.332463117198717,-3.78321022948523,-3.84808201464185,0.000139292569091,0.0233134711060325,-0.554219365182134,0.0939843372016777,Exon,Caudate
chr1:29311456-29311553+,chr1,29311456,29311553,98,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.334298464657594,-3.35859378083256,-3.9438156962474,9.52572841836483e-05,0.0170056578193793,-0.314713036102093,0.0424171589399692,Exon,Caudate
chr1:29311643-29311759+,chr1,29311643,29311759,117,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.374432855100553,-2.97261824847478,-5.09646663734493,5.43175682483051e-07,0.0001330427666123,4.52135717487855,0.0293639978545732,Exon,Caudate
chr1:29312552-29312706+,chr1,29312552,29312706,155,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.327032577640521,-3.01085591118873,-4.39497772708941,1.43409377545901e-05,0.0030576185876577,1.38354111397425,0.0608382306175665,Exon,Caudate
chr1:29316002-29316151+,chr1,29316002,29316151,150,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.413273348959701,-3.41440374961427,-5.05249976959591,6.74605267966484e-07,0.0001631767650256,4.42807143108377,0.0418801147134093,Exon,Caudate
chr1:29317748-29317921+,chr1,29317748,29317921,174,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.359192746535183,-3.26159170636293,-4.29663752377601,2.1980935262666e-05,0.0045637990265537,1.0465778618477,0.0785631220912243,Exon,Caudate
chr1:29311456-29311544+,chr1,29311456,29311544,89,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.341417623256888,-3.45161302797456,-3.92882769661153,0.0001011475447346,0.0178197202995083,-0.345468294893445,0.0242258192335876,Exon,Caudate
chr1:29317760-29317921+,chr1,29317760,29317921,162,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.34949939644911,-3.33139909431043,-4.12660304170191,4.51402804856349e-05,0.0087941370809494,0.381442415299247,0.0249530911766743,Exon,Caudate
chr1:31579204-31579267+,chr1,31579204,31579267,64,ENSG00000142910.16,ENSG00000142910,TINAGL1,-0.244833101284723,-2.20736702018965,-3.6984739912705,0.0002483873421807,0.0372693262475625,-1.52924780797644,0.0736164978753701,Exon,Caudate
chr1:31585151-31585340+,chr1,31585151,31585340,190,ENSG00000142910.16,ENSG00000142910,TINAGL1,-0.279660401245508,-1.75315287526024,-4.1337390381009,4.38184899672599e-05,0.0085667022355871,-0.0225207416181323,0.022970090716215,Exon,Caudate
chr1:31585440-31585485+,chr1,31585440,31585485,46,ENSG00000142910.16,ENSG00000142910,TINAGL1,-0.318339943972111,-2.53926107803348,-4.29098605336268,2.25216348275303e-05,0.0046611145000246,0.836146187495304,0.0511432490450568,Exon,Caudate
chr1:31584886-31585340+,chr1,31584886,31585340,455,ENSG00000142910.16,ENSG00000142910,TINAGL1,-0.238479872125969,-1.1578169014929,-3.72286288381578,0.0002263277982695,0.0348477529965814,-1.73060135954658,0.0241054679088987,Exon,Caudate
chr1:37154761-37155971-,chr1,37154761,37155971,1211,ENSG00000223944.3,ENSG00000223944,ENSG00000223944,0.505755081987809,-2.86137479300207,4.71049490261014,3.45452688901098e-06,0.0007940649094635,2.7838176269208,0.0581841493098517,Exon,Caudate
chr1:37156469-37156993-,chr1,37156469,37156993,525,ENSG00000223944.3,ENSG00000223944,ENSG00000223944,0.524450546250725,-3.64760851275248,3.70611967104313,0.000241262915068,0.0364537848415945,-1.0244027568138,0.0215845089705338,Exon,Caudate
chr1:37154763-37156993-,chr1,37154763,37156993,2231,ENSG00000223944.3,ENSG00000223944,ENSG00000223944,0.460026243600007,-2.12183132191185,4.46618711466665,1.0474409173787e-05,0.0022872188355893,1.50756539478517,0.0738587850206203,Exon,Caudate
