Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
chrY:19588370-19590419+	chrY	19588370	19590419	2050	ENSG00000131002.14	ENSG00000131002	TXLNGY	10.5318451585288	-1.11432979937188	111.39010452864	2.6177212451206498e-295	1.01689831892829e-289	642.128015658642	0.0966273968789621	Exon	Caudate
chrY:12912640-12913062+	chrY	12912640	12913062	423	ENSG00000067048.17	ENSG00000067048	DDX3Y	10.2742678477183	-1.30021110983907	110.570445382443	4.14175268415123e-294	8.04467119977088e-289	639.733443697157	0.122691383907612	Exon	Caudate
chrY:12912727-12912882+	chrY	12912727	12912882	156	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.91717926432657	-1.54690187806851	107.729925703963	6.89852424069883e-290	8.9328300540385e-285	631.269004420134	0.102634778482762	Exon	Caudate
chrY:12918043-12920478+	chrY	12918043	12920478	2436	ENSG00000067048.17	ENSG00000067048	DDX3Y	11.5092802950516	-0.450298142751219	107.31134080308	2.94884716612593e-289	2.86382453020861e-284	630.010211776852	0.0800998354791263	Exon	Caudate
chrY:19588370-19589849+	chrY	19588370	19589849	1480	ENSG00000131002.14	ENSG00000131002	TXLNGY	10.1130660819483	-1.40171330726591	105.706979823323	8.11456717568945e-287	6.3044831340771005e-282	625.084817398254	0.101568505125631	Exon	Caudate
chrY:12911839-12911968+	chrY	12911839	12911968	130	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.72539147293654	-1.68015357127487	104.760248927338	2.3181840894304e-285	1.50089669778127e-280	622.134261055954	0.0876391039718857	Exon	Caudate
chrY:2854096-2854771+	chrY	2854096	2854771	676	ENSG00000129824.16	ENSG00000129824	RPS4Y1	11.2055882087559	-0.602736066638229	102.757073376756	3.06538394577519e-282	1.67003263291629e-277	615.816286446012	0.107805611887379	Exon	Caudate
chrY:12859279-12860802+	chrY	12859279	12860802	1524	ENSG00000114374.13	ENSG00000114374	USP9Y	10.0994351964044	-1.43643072838206	102.722986697444	3.46806266327592e-282	1.67003263291629e-277	615.700401040687	0.121942463199519	Exon	Caudate
chrY:12859279-12860839+	chrY	12859279	12860839	1561	ENSG00000114374.13	ENSG00000114374	USP9Y	10.0997254653907	-1.43626684659573	102.692772450148	3.86913011819449e-282	1.67003263291629e-277	615.603766604558	0.0990505256315558	Exon	Caudate
chrY:2978810-2982506+	chrY	2978810	2982506	3697	ENSG00000067646.12	ENSG00000067646	ZFY	10.5935151271122	-1.06853904048686	102.656407993172	4.41398782149654e-282	1.7146886070532998e-277	615.492592567703	0.188968964890906	Exon	Caudate
chrY:14622009-14622591+	chrY	14622009	14622591	583	ENSG00000165246.15	ENSG00000165246	NLGN4Y	10.4742295450363	-1.16252740786577	102.168452065025	2.5967792660245902e-281	9.17057319213432e-277	613.925875687708	0.176934523586675	Exon	Caudate
chrY:14622021-14622591+	chrY	14622021	14622591	571	ENSG00000165246.15	ENSG00000165246	NLGN4Y	10.4628532923373	-1.17064750179961	101.996019954505	4.86644360744536e-281	1.5753772907112298e-276	613.370338134217	0.065057571847494	Exon	Caudate
chrY:2978810-2980347+	chrY	2978810	2980347	1538	ENSG00000067646.12	ENSG00000067646	ZFY	9.75011455448744	-1.65671230302245	101.805705252623	9.74484930620851e-281	2.91196336571915e-276	612.745233308261	0.0606291875023783	Exon	Caudate
chrY:2978810-2981146+	chrY	2978810	2981146	2337	ENSG00000067646.12	ENSG00000067646	ZFY	10.1370531552605	-1.38725709142445	101.192689203457	9.19815464701734e-280	2.5522711009020598e-275	610.764692062465	0.0488389088852065	Exon	Caudate
chrY:12912963-12913062+	chrY	12912963	12913062	100	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.31170658050028	-1.96257516100317	99.9584226089333	8.77760209929001e-278	2.27320583646993e-273	606.699705849763	0.0712630912703827	Exon	Caudate
