Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
CYP26B1|ENSG00000003137.9,chr2,72129238,72147862,18625,ENSG00000003137.9,ENSG00000003137,CYP26B1,-0.255703910838054,2.60745915119855,-5.28741706913105,2.0936275476895e-07,3.99827288480013e-05,4.71466497587466,0.0174754066310581,Gene,Caudate
SKAP2|ENSG00000005020.13,chr7,26667068,26995239,328172,ENSG00000005020.13,ENSG00000005020,SKAP2,0.155882237400935,3.79025989037501,4.22752960558459,2.96021415659807e-05,0.0034298929630824,-0.267614427951278,0.0541417469722637,Gene,Caudate
TAC1|ENSG00000006128.12,chr7,97732084,97740472,8389,ENSG00000006128.12,ENSG00000006128,TAC1,0.203371740908599,6.89379656152288,3.88697314955457,0.0001196816878209,0.0103779466139198,-1.8530429290501,0.0257193609943108,Gene,Caudate
BAIAP2L1|ENSG00000006453.14,chr7,98291650,98401090,109441,ENSG00000006453.14,ENSG00000006453,BAIAP2L1,-0.265895078697392,-0.715364748944054,-3.64458823199848,0.0003049174140544,0.0211795478222147,-1.56598637566709,0.0473340833541867,Gene,Caudate
EHD3|ENSG00000013016.16,chr2,31234152,31269451,35300,ENSG00000013016.16,ENSG00000013016,EHD3,0.0618563599443508,5.47158810071924,3.40275282293973,0.0007377782562935,0.0364537066643309,-3.52928889716128,0.0270831200456404,Gene,Caudate
POLR3B|ENSG00000013503.10,chr12,106357748,106510198,152451,ENSG00000013503.10,ENSG00000013503,POLR3B,0.0923255338217049,4.5572820087762,3.58972891442084,0.0003742153549596,0.0239506737063583,-2.79702430846999,0.0316769338532318,Gene,Caudate
NLRP2|ENSG00000022556.16,chr19,54953130,55001142,48013,ENSG00000022556.16,ENSG00000022556,NLRP2,-0.668300054514238,1.55043710569825,-4.41365838920702,1.32476094484693e-05,0.0017716865153447,0.87984877294851,0.0313754483553488,Gene,Caudate
IFNGR1|ENSG00000027697.16,chr6,137197483,137219449,21967,ENSG00000027697.16,ENSG00000027697,IFNGR1,-0.10371725953378,5.53105205505122,-3.33315024325363,0.0009426903834693,0.0420819623320541,-3.76322893805268,0.024121518797084,Gene,Caudate
TFB1M|ENSG00000029639.11,chr6,155256134,155314493,58360,ENSG00000029639.11,ENSG00000029639,TFB1M,0.0958796508274976,2.82475064164683,3.94853938172975,9.3638059330608e-05,0.0084710041249265,-1.17036493980556,0.0144051645975213,Gene,Caudate
ARAP2|ENSG00000047365.13,chr4,35948221,36244514,296294,ENSG00000047365.13,ENSG00000047365,ARAP2,0.0801042071835335,8.56407409480179,4.30680007899785,2.10920225139776e-05,0.0026437420721653,-0.245123159665903,0.0126952882136668,Gene,Caudate
COL9A2|ENSG00000049089.15,chr1,40300489,40317813,17325,ENSG00000049089.15,ENSG00000049089,COL9A2,0.184461898813315,5.56830536030508,3.75519428029187,0.000200220213114,0.0155589207363444,-2.30937990979205,0.0183583472017639,Gene,Caudate
ARHGEF5|ENSG00000050327.15,chr7,144355288,144380632,25345,ENSG00000050327.15,ENSG00000050327,ARHGEF5,-0.244251146858936,1.1694369031823,-4.1840492235193,3.55722143977507e-05,0.003910765893314,0.0712662820446699,0.0208746908871327,Gene,Caudate
COL23A1|ENSG00000050767.18,chr5,178237476,178590393,352918,ENSG00000050767.18,ENSG00000050767,COL23A1,-0.346395127693731,-0.570747533060665,-4.91434855558592,1.32496240345478e-06,0.0002283097074824,3.58316198412909,0.0897573479936619,Gene,Caudate
SYNE2|ENSG00000054654.20,chr14,63761899,64226433,464535,ENSG00000054654.20,ENSG00000054654,SYNE2,-0.119839538442561,5.94635282734993,-3.54245168020626,0.0004455340076199,0.0264964594221946,-3.08959984560734,0.0269637183235792,Gene,Caudate
CCDC85A|ENSG00000055813.6,chr2,56183990,56386172,202183,ENSG00000055813.6,ENSG00000055813,CCDC85A,-0.161670867436485,4.14433012238473,-4.44065632614353,1.1761561110663e-05,0.0016130741031415,0.536351455786905,0.0242220909550632,Gene,Caudate
PTPRU|ENSG00000060656.20,chr1,29236516,29326813,90298,ENSG00000060656.20,ENSG00000060656,PTPRU,-0.158117951535752,3.30234582460254,-4.00229070997596,7.53842779490058e-05,0.0070606438172377,-1.09200874905179,0.0644879432850864,Gene,Caudate
INTS13|ENSG00000064102.15,chr12,26905181,26938326,33146,ENSG00000064102.15,ENSG00000064102,INTS13,0.131021718074951,4.12071064174251,4.42740087653128,1.24700283607347e-05,0.0016929637998227,0.497654140946438,0.0217822273548438,Gene,Caudate
CNN2|ENSG00000064666.15,chr19,1026586,1039068,12483,ENSG00000064666.15,ENSG00000064666,CNN2,-0.2913707831599,1.50137799926104,-4.95592614431606,1.0845525089222e-06,0.0001918016841601,3.3425887172512,0.200509999859941,Gene,Caudate
GSTO2|ENSG00000065621.15,chr10,104268873,104304950,36078,ENSG00000065621.15,ENSG00000065621,GSTO2,0.0875142430876587,4.24192217722149,3.53881666237346,0.0004515145138185,0.0267338362245761,-2.93362969567456,0.0316851799376508,Gene,Caudate
EML1|ENSG00000066629.19,chr14,99737693,99942060,204368,ENSG00000066629.19,ENSG00000066629,EML1,0.100816745975994,6.78136738122308,4.21634151288965,3.10397602208519e-05,0.0035205898501971,-0.587496900716168,0.0646063991623343,Gene,Caudate
IFT80|ENSG00000068885.15,chr3,160256986,160399880,142895,ENSG00000068885.15,ENSG00000068885,IFT80,0.108032408343838,5.56037138088693,4.03335616284331,6.64320319515339e-05,0.0064005715085633,-1.26629272774372,0.0141463483173967,Gene,Caudate
ST6GALNAC1|ENSG00000070526.15,chr17,76624761,76643786,19026,ENSG00000070526.15,ENSG00000070526,ST6GALNAC1,-0.243684292115489,1.39327410417749,-3.36947372874047,0.0008299335526547,0.0390025241764217,-2.9396069300565,0.0344645905727516,Gene,Caudate
ATP2B1|ENSG00000070961.16,chr12,89588049,89709300,121252,ENSG00000070961.16,ENSG00000070961,ATP2B1,0.138996140316774,10.0271993927025,3.61641907809787,0.0003388355191181,0.0227991877435399,-2.86881485068842,0.0502035228572003,Gene,Caudate
EPN2|ENSG00000072134.16,chr17,19215615,19336715,121101,ENSG00000072134.16,ENSG00000072134,EPN2,0.0657651358683426,6.93871891625296,3.28699287654076,0.0011065417619341,0.0460090833005042,-3.9649578442974,0.0305779791646535,Gene,Caudate
EVC|ENSG00000072840.13,chr4,5711201,5814305,103105,ENSG00000072840.13,ENSG00000072840,EVC,-0.1015949571851,3.27762403196992,-3.25290002200583,0.0012441351431275,0.0490375319390192,-3.71521593312375,0.0279463119594397,Gene,Caudate
ACACB|ENSG00000076555.16,chr12,109116587,109268226,151640,ENSG00000076555.16,ENSG00000076555,ACACB,-0.115942781389645,5.38229439475746,-3.41558260916686,0.0007048708967849,0.0353844916305997,-3.48905202700355,0.03256493629488,Gene,Caudate
MOXD1|ENSG00000079931.15,chr6,132296055,132401475,105421,ENSG00000079931.15,ENSG00000079931,MOXD1,0.275893209199101,4.55231559760928,3.69576989015614,0.0002513095464708,0.0185843335940095,-2.41776282472147,0.0176677757637484,Gene,Caudate
DDX43|ENSG00000080007.8,chr6,73394828,73417566,22739,ENSG00000080007.8,ENSG00000080007,DDX43,1.12344599443035,-1.40112824340976,8.0370645585494,1.1643036268052601e-14,3.5165894148485497e-12,22.0382572631234,0.0785371516468854,Gene,Caudate
STK17B|ENSG00000081320.11,chr2,196133583,196176503,42921,ENSG00000081320.11,ENSG00000081320,STK17B,-0.171185565688822,3.6884593508188,-3.37584289419838,0.0008115062106618,0.0386090238031863,-3.39970755477331,0.0225986672248023,Gene,Caudate
ATP8B1|ENSG00000081923.15,chr18,57646426,57803315,156890,ENSG00000081923.15,ENSG00000081923,ATP8B1,-0.1603884409393,1.30104972420397,-3.71717883126232,0.0002316320883213,0.0173924641513046,-1.72307934501934,0.0219096470945401,Gene,Caudate
ULK2|ENSG00000083290.20,chr17,19770829,19867936,97108,ENSG00000083290.20,ENSG00000083290,ULK2,0.0596154883474477,6.64915992582323,3.56279638296612,0.0004134094425512,0.0254298838105695,-3.03870249482313,0.039821034830236,Gene,Caudate
GSTP1|ENSG00000084207.18,chr11,67583742,67586656,2915,ENSG00000084207.18,ENSG00000084207,GSTP1,-0.071696025598576,5.97754577677339,-3.82125007127005,0.0001549805897053,0.0126243431268792,-2.09350739772689,0.0148193734404401,Gene,Caudate
HADHA|ENSG00000084754.12,chr2,26190635,26244672,54038,ENSG00000084754.12,ENSG00000084754,HADHA,-0.0673054200300515,6.70583723426054,-4.21801892231117,3.08200551973303e-05,0.0035104826430484,-0.584249031805642,0.0315209568357254,Gene,Caudate
MGST2|ENSG00000085871.9,chr4,139665768,139740745,74978,ENSG00000085871.9,ENSG00000085871,MGST2,-0.115918076711812,2.2923246719892,-3.25795489208253,0.0012227790991124,0.048695592538135,-3.48023368136466,0.0241813964942299,Gene,Caudate
USP40|ENSG00000085982.15,chr2,233475520,233566782,91263,ENSG00000085982.15,ENSG00000085982,USP40,0.0592249032728622,5.17018178380526,3.37186953621317,0.0008229567222048,0.0388250934664521,-3.6122669580768,0.0256052902925506,Gene,Caudate
AQP6|ENSG00000086159.13,chr12,49967194,49977139,9946,ENSG00000086159.13,ENSG00000086159,AQP6,0.240526674737385,1.64432199938716,3.80091480010957,0.0001677603668898,0.0135016958753509,-1.45351942848436,0.0232641986010355,Gene,Caudate
