ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0098798	mitochondrial protein-containing complex	285	-0.531494514950219	-2.2988773912725	3.19951935561567e-16	2.43483422962353e-13	1.93991910403645e-13	5921	tags=64%, list=32%, signal=44%	MRPS11/MRPL4/MRPL40/TIMM22/DNAJC15/MRPS21/NDUFA9/MFN1/MRPS16/TIMM23/PDHX/SUCLG1/PHB2/MRPS34/SDHB/PAM16/CLPX/NDUFB8/TOMM40L/MRPL30/MICU2/PMPCA/GRPEL1/ATP5ME/HSD17B10/HADHB/SMDT1/MRPL9/MRPL12/IMMP2L/MRPL45/IMMP1L/MRPL43/TOMM5/IMMT/TOMM7/NDUFV1/MRPL24/MRPL14/NDUFB9/SUCLG2/MRPL44/SDHD/TIMM21/NDUFS1/MRPL35/MCUB/MRPL39/MRPL46/MRPL58/DLAT/NDUFS5/NDUFA6/AFG3L2/MRPS9/MRPL54/MRPL47/MRPL2/SAMM50/NDUFA1/MRPL27/NDUFC1/MRPS24/MRPL3/MRPL55/MRPS18C/MRPL1/MICOS10/NDUFS7/NDUFB4/NSUN3/MRPL16/UQCRC2/SDHC/VDAC1/ND3/NDUFS2/AURKAIP1/NDUFA13/NDUFA12/CHCHD10/NDUFS4/COX4I1/MRPS35/HSPA9/MRPS7/TIMM8B/UQCR10/GADD45GIP1/MPC1/TOMM22/NDUFB5/MRPS36/COX7A2L/UQCRB/NDUFB11/MRPS26/COX6B1/MRPS23/MRPL51/BCS1L/ATP5F1D/TOMM70/MRPL20/MRPS28/NDUFA11/DNAJC19/NDUFB1/IDH3B/MRPL36/MRPL11/CYC1/NDUFV2/MRPL34/NDUFS8/MRPL57/NDUFB10/NDUFS6/ATP5F1B/ATP5MF/ATP5MG/CHCHD6/ATP5F1E/COX6A1/TIMM13/MRPS12/NDUFAF1/SLC25A5/MRPL21/MRPL15/UQCR11/ATP5MJ/DLD/MRPL13/COX7B/IDH3A/NDUFB7/ATP5PD/MICOS13/UQCRC1/ATP5PB/UQCRH/APOO/NDUFB2/MRPS17/COX5A/SLC25A4/MRPS33/NDUFS3/ATP5F1A/CHCHD1/MTX2/COX7A1/ROMO1/NDUFA8/MICU3/NDUFC2/NDUFA2/COX7C/NDUFB3/ATP5PO/ATP5F1C/NDUFA5/ATP5MC1/UQCRQ/COX5B/TIMM10/ATP5PF/ATP5MK/MRPL28/PDHB/MPC2/ATP5MC3/COX8A/TIMM17A/UQCRFS1/COX6C/NDUFA4/TRMT10C/NDUFB6/NDUFAB1/COX7A2/COX4I2
GO:0005743	mitochondrial inner membrane	472	-0.440594264744423	-1.97404744849107	1.15683182763556e-12	4.4017451041533e-10	3.50702701430569e-10	5423	tags=51%, list=30%, signal=37%	PHB2/MRPS34/SFXN5/SDHB/PAM16/CLPX/GATM/NDUFB8/GPD2/MRPL30/MICU2/ADCK1/PMPCA/YME1L1/GRPEL1/HSPD1/ATP5ME/MGARP/HIGD2A/GUF1/HADHB/SMDT1/MRPL9/MRPL12/IMMP2L/MRPL45/CRLS1/IMMP1L/TMEM242/MRPL43/PTPMT1/PLA2G4A/COQ10B/SLC25A11/SIRT4/IMMT/GCAT/NDUFV1/MRPL24/MRPL14/SLC25A18/NDUFB9/PINK1/NDUFAF3/NOA1/MRPL44/SLC25A14/NDUFAF5/SDHD/TIMM21/TMEM126B/COQ3/NDUFS1/MRPL35/FLVCR1/MCUB/SLC25A15/MRPL39/MAIP1/MRPL46/MRPL58/COX20/ECSIT/NDUFS5/NDUFA6/AFG3L2/SLC25A40/MRPS9/CIBAR1/TMEM14C/SLC25A12/MRPL54/MRPL47/MRPL2/SAMM50/NDUFA1/MRPL27/SLC25A20/NDUFC1/PARL/MRPS24/MRPL3/MRPL55/MRPS18C/MRPL1/SHMT2/MICOS10/NDUFS7/SLC25A22/NDUFB4/MRPL16/UQCRC2/SDHC/TMEM11/ND3/OPA1/NDUFS2/AURKAIP1/NDUFA13/BDH1/NDUFA12/CHCHD10/NDUFS4/COX4I1/NEU4/MRPS35/HSPA9/MRPS7/TIMM8B/TMEM186/UQCC2/COX11/UQCR10/GADD45GIP1/MPC1/NDUFB5/RAB5IF/COQ2/MRPS36/COX7A2L/UQCRB/ATP23/COX16/MTLN/NDUFB11/MRPS26/PET100/COX6B1/MRPS23/PDE2A/MRPL51/BCS1L/ATP5F1D/SLC25A48/AIFM1/MRPL20/MRPS28/NDUFA11/UCP2/DMAC1/DNAJC19/NDUFB1/MRPL36/MRPL11/CYC1/NDUFV2/MRPL34/NDUFS8/SLC25A3/MRPL57/NDUFB10/STOML2/NDUFS6/COA3/SMIM20/ATP5F1B/ATP5MF/FDXR/DHFR2/ATP5MG/CHCHD6/ATP5F1E/COX6A1/COQ10A/TIMM13/MRPS12/SLC25A13/NDUFAF1/SLC25A5/MRPL21/MRPL15/UQCR11/ATP5MJ/SLC25A21/MRPL13/CCDC51/HCCS/COX7B/NDUFB7/ATP5PD/MICOS13/UQCRC1/CKMT2/ATP5PB/UQCRH/GHITM/APOO/HIGD1A/SLC25A33/NDUFB2/MRPS17/COX5A/SLC25A4/MRPS33/CYCS/NDUFS3/ATP5F1A/CHCHD1/ENDOG/SURF1/MTX2/COX7A1/IFI6/LDHB/TMEM126A/SCO2/ROMO1/NDUFA8/PRODH/MICU3/NDUFC2/NDUFA2/COX7C/NDUFB3/ATP5PO/ATP5F1C/NDUFA5/TMEM70/ATP5MC1/UQCRQ/COX5B/TIMM10/ATP5PF/ATP5MK/MRPL28/MPC2/ATP5MC3/AIFM3/COX8A/TIMM17A/UQCRFS1/COX6C/NDUFA4/NDUFAF4/CKMT1B/NDUFB6/NDUFAB1/COX7A2/COX4I2/SLC25A2/CYP24A1
GO:0098800	inner mitochondrial membrane protein complex	151	-0.573634008756845	-2.28760385163961	2.42478246751637e-11	6.15086485926653e-09	4.90061298698045e-09	3915	tags=60%, list=21%, signal=47%	SDHD/TIMM21/NDUFS1/MCUB/NDUFS5/NDUFA6/AFG3L2/SAMM50/NDUFA1/NDUFC1/MICOS10/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/CHCHD10/NDUFS4/COX4I1/HSPA9/UQCR10/MPC1/NDUFB5/COX7A2L/UQCRB/NDUFB11/COX6B1/BCS1L/ATP5F1D/NDUFA11/DNAJC19/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/NDUFS6/ATP5F1B/ATP5MF/ATP5MG/CHCHD6/ATP5F1E/COX6A1/NDUFAF1/UQCR11/ATP5MJ/COX7B/NDUFB7/ATP5PD/MICOS13/UQCRC1/ATP5PB/UQCRH/APOO/NDUFB2/COX5A/NDUFS3/ATP5F1A/MTX2/COX7A1/ROMO1/NDUFA8/MICU3/NDUFC2/NDUFA2/COX7C/NDUFB3/ATP5PO/ATP5F1C/NDUFA5/ATP5MC1/UQCRQ/COX5B/TIMM10/ATP5PF/ATP5MK/MPC2/ATP5MC3/COX8A/TIMM17A/UQCRFS1/COX6C/NDUFA4/NDUFB6/NDUFAB1/COX7A2/COX4I2
GO:0030312	external encapsulating structure	468	0.418720087870913	1.90191346046545	7.07841411733325e-11	1.29601447899089e-08	1.03258086990629e-08	2022	tags=25%, list=11%, signal=22%	S100A9/SERPINA3/CHI3L1/SERPINA5/S100A8/THBS1/GDF15/SLPI/PKHD1L1/LRRC32/ADAMTS18/ADAMTSL4/LGALS4/SERPINE1/ANGPTL4/TGM2/TIMP1/ICAM1/SERPINC1/TNFRSF11B/VWF/ADAMTS9/ADAMTS15/CRISPLD2/SERPING1/IMPG1/PLSCR1/ANXA2/WNT2/COL8A1/FREM3/SERPINH1/EGFLAM/LOX/BGN/THSD4/ACAN/ANGPT2/VASN/TGFB3/TINAG/MGP/COL4A1/ADAMTS2/TNXB/ANXA1/COL5A2/LAMA5/LOXL2/LAMA2/MEPE/TGFB1I1/TINAGL1/CSPG4/COL7A1/COL4A2/F3/NTN1/WNT2B/VEGFA/ANGPTL7/SOD3/ADAMTS4/HMCN2/CCN4/ALPL/MDK/HSPG2/IGFALS/MMP19/AZGP1/OVGP1/MMRN2/COL4A4/MMP25/LGALS3/F13A1/LAMC3/SERPINB1/CCN1/SCARA3/FN1/IGFBP7/PODN/HAPLN3/COL10A1/COL13A1/COL5A1/FCN1/LAMB4/COL4A3/NAV2/NTN5/NID1/LTBP2/LOXL4/ADAMTS1/ITGB4/COL18A1/CCN2/EGFL7/VWA1/LTBP1/ADAMTS14/ANG/OMD/AEBP1/MATN3/OLFML2A/TGFB2/PRELP/PLOD3/ECM1/NPPA/LEFTY2
GO:0031012	extracellular matrix	467	0.413724316217538	1.87720692481665	8.51520682648418e-11	1.29601447899089e-08	1.03258086990629e-08	2022	tags=24%, list=11%, signal=22%	S100A9/SERPINA3/CHI3L1/SERPINA5/S100A8/THBS1/GDF15/SLPI/LRRC32/ADAMTS18/ADAMTSL4/LGALS4/SERPINE1/ANGPTL4/TGM2/TIMP1/ICAM1/SERPINC1/TNFRSF11B/VWF/ADAMTS9/ADAMTS15/CRISPLD2/SERPING1/IMPG1/PLSCR1/ANXA2/WNT2/COL8A1/FREM3/SERPINH1/EGFLAM/LOX/BGN/THSD4/ACAN/ANGPT2/VASN/TGFB3/TINAG/MGP/COL4A1/ADAMTS2/TNXB/ANXA1/COL5A2/LAMA5/LOXL2/LAMA2/MEPE/TGFB1I1/TINAGL1/CSPG4/COL7A1/COL4A2/F3/NTN1/WNT2B/VEGFA/ANGPTL7/SOD3/ADAMTS4/HMCN2/CCN4/ALPL/MDK/HSPG2/IGFALS/MMP19/AZGP1/OVGP1/MMRN2/COL4A4/MMP25/LGALS3/F13A1/LAMC3/SERPINB1/CCN1/SCARA3/FN1/IGFBP7/PODN/HAPLN3/COL10A1/COL13A1/COL5A1/FCN1/LAMB4/COL4A3/NAV2/NTN5/NID1/LTBP2/LOXL4/ADAMTS1/ITGB4/COL18A1/CCN2/EGFL7/VWA1/LTBP1/ADAMTS14/ANG/OMD/AEBP1/MATN3/OLFML2A/TGFB2/PRELP/PLOD3/ECM1/NPPA/LEFTY2
GO:0062023	collagen-containing extracellular matrix	363	0.440942942550772	1.96124733643933	1.6125396859776e-10	2.04523783504825e-08	1.62951378793526e-08	3045	tags=35%, list=17%, signal=30%	S100A9/SERPINA3/SERPINA5/S100A8/THBS1/GDF15/SLPI/ADAMTSL4/LGALS4/SERPINE1/ANGPTL4/TGM2/TIMP1/ICAM1/SERPINC1/VWF/ADAMTS9/ADAMTS15/SERPING1/IMPG1/PLSCR1/ANXA2/WNT2/COL8A1/FREM3/SERPINH1/EGFLAM/LOX/BGN/THSD4/ACAN/ANGPT2/TGFB3/TINAG/MGP/COL4A1/ADAMTS2/TNXB/ANXA1/COL5A2/LAMA5/LOXL2/LAMA2/TGFB1I1/TINAGL1/CSPG4/COL7A1/COL4A2/F3/NTN1/WNT2B/ANGPTL7/SOD3/ADAMTS4/HMCN2/MDK/HSPG2/AZGP1/MMRN2/COL4A4/LGALS3/F13A1/LAMC3/SERPINB1/CCN1/SCARA3/FN1/IGFBP7/PODN/COL10A1/COL13A1/COL5A1/FCN1/LAMB4/COL4A3/NAV2/NTN5/NID1/LTBP2/LOXL4/ADAMTS1/ITGB4/COL18A1/CCN2/EGFL7/VWA1/LTBP1/ANG/OMD/AEBP1/MATN3/TGFB2/PRELP/PLOD3/ECM1/NPPA/LEFTY2/COL14A1/F7/COL6A1/SERPINA1/HAPLN4/ERBIN/SERPINB9/SULF1/OTOL1/PXDN/SEMA3B/COL17A1/S100A6/FGF10/LAMC1/COL1A1/EMILIN3/COL27A1/MFAP4/VTN/ADAMTS10/NID2/MATN1/TNN/SMOC1/COLQ/COL4A6/FBN3/FBLN5/SERPINB6/EMILIN1
GO:0070469	respirasome	93	-0.605368830292287	-2.22677162071478	1.96956522801051e-08	2.14119876930856e-06	1.70596928020158e-06	3915	tags=65%, list=21%, signal=51%	NDUFS5/NDUFA6/NDUFA1/NDUFC1/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/NDUFS4/COX4I1/UQCR10/NDUFB5/RAB5IF/COX7A2L/UQCRB/NDUFB11/COX6B1/BCS1L/NDUFA11/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/NDUFS6/COX6A1/NDUFAF1/UQCR11/COX7B/NDUFB7/UQCRC1/UQCRH/HIGD1A/NDUFB2/COX5A/CYCS/NDUFS3/SURF1/COX7A1/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/NDUFA5/UQCRQ/COX5B/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/NDUFB6/NDUFAB1/COX7A2/COX4I2
GO:0098803	respiratory chain complex	83	-0.614367666564187	-2.19262219780946	4.52252095407799e-08	3.82404271783705e-06	3.04675095853675e-06	3915	tags=67%, list=21%, signal=53%	NDUFS5/NDUFA6/NDUFA1/NDUFC1/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/NDUFS4/COX4I1/UQCR10/NDUFB5/COX7A2L/UQCRB/NDUFB11/COX6B1/BCS1L/NDUFA11/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/NDUFS6/COX6A1/NDUFAF1/UQCR11/COX7B/NDUFB7/UQCRC1/UQCRH/NDUFB2/COX5A/NDUFS3/COX7A1/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/NDUFA5/UQCRQ/COX5B/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/NDUFB6/NDUFAB1/COX7A2/COX4I2
GO:0097525	spliceosomal snRNP complex	78	-0.61811602097897	-2.18699627719316	4.33096137780616e-08	3.82404271783705e-06	3.04675095853675e-06	801	tags=14%, list=4%, signal=14%	WEE2-AS1/RNU4ATAC/RNVU1-15/RNU4-2/RNU5F-1/RNU5A-1/RNU6ATAC/RNU4-1/RNVU1-7/RNU5B-1/RNU1-4
GO:0005746	mitochondrial respirasome	87	-0.607887176737589	-2.18270005133774	5.38387805068788e-08	4.09713119657347e-06	3.26433027073286e-06	3915	tags=66%, list=21%, signal=52%	NDUFS5/NDUFA6/NDUFA1/NDUFC1/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/NDUFS4/COX4I1/UQCR10/NDUFB5/RAB5IF/COX7A2L/UQCRB/NDUFB11/COX6B1/BCS1L/NDUFA11/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/NDUFS6/COX6A1/NDUFAF1/UQCR11/COX7B/NDUFB7/UQCRC1/UQCRH/NDUFB2/COX5A/NDUFS3/SURF1/COX7A1/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/NDUFA5/UQCRQ/COX5B/COX8A/UQCRFS1/COX6C/NDUFA4/NDUFB6/NDUFAB1/COX7A2/COX4I2
