ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001525	angiogenesis	469	0.442751372570019	2.00725661067284	3.44356002981841e-13	2.09953855018028e-09	1.78992625549929e-09	2427	tags=31%, list=13%, signal=28%	IL6/CHI3L1/THBS1/GPR4/TNFRSF12A/SERPINE1/TYMP/ANGPTL4/EDN1/CCL2/CXCR2/ADM/APOLD1/LRG1/NGFR/FGF18/ADAMTS9/ANPEP/EPHA2/NOS3/CDH5/ANXA2/ITGB3/ZC3H12A/COL8A1/ACVRL1/HSPB6/NPR1/ANGPT2/GADD45A/EPGN/BMP4/FLT1/NOX5/HSPB1/GHSR/COL4A1/PGF/CYP1B1/SHB/ITGA2B/ANXA3/ANXA1/FZD5/HYAL1/LOXL2/FUT1/ADAM8/E2F7/EFNA1/ITGA5/RUNX1/CSPG4/HIF3A/FLNA/DLL4/PTGS2/COL4A2/F3/TBXA2R/PML/RASIP1/ECSCR/STAT3/KLF5/VEGFA/STAB1/SHC1/ADAM12/ENPEP/FLT4/MDK/CLDN5/HSPG2/NOTCH4/PLXND1/MMP19/HDAC7/MMRN2/HIPK2/EPAS1/FGF2/EMP2/JCAD/CCN1/FN1/PRKX/NIBAN2/WASF2/HGF/AGO2/TNFAIP3/COL4A3/GATA6/ERBB2/KLF2/CLIC4/ROBO4/PPARG/EPHB4/EDNRA/JMJD6/PRKD2/ADAMTS1/GATA2/SMAD1/C5AR1/ENG/COL18A1/DLL1/CCN2/EGFL7/SOX18/OVOL2/HMOX1/ANG/ACKR3/AQP1/CALD1/APLNR/RHOB/FOXC1/MCAM/TGFB2/ECM1/ABCC8/PDGFA/TEK/RRAS/ADIPOR2/B4GALT1/SP1/AMOTL1/FAP/PTGIS/SEMA6A/AGTR1/XBP1/SPHK1/MAPK7/SULF1/SH2D2A/EPHA1/RORA/PXDN/MYH9
GO:0042060	wound healing	380	0.462857230140143	2.04569868407166	1.35635025814549e-12	4.13483376195652e-09	3.52508293406443e-09	2273	tags=27%, list=12%, signal=24%	SELP/IL6/SLC11A1/S100A8/THBS1/GPR4/GRHL3/ADAMTS18/TNFRSF12A/CDKN1A/SERPINE1/EDN1/LRG1/DUOX2/TIMP1/SERPINC1/SCUBE1/CNN2/VWF/HGFAC/CLDN19/DUOX1/PAPSS2/MFSD2B/NOS3/SERPING1/PLSCR1/CD44/ANXA2/ITGB3/TXK/PEAR1/ADORA2A/ACVRL1/LOX/SLC4A1/TSKU/GP5/PLAUR/TGFB3/HSPB1/TEC/SDC1/ANXA1/SYTL4/CHMP4C/ITGA5/TFPI/C1QTNF1/FLNA/FERMT3/F3/TBXA2R/DYSF/VEGFA/THBD/CLIC1/CCN4/F11R/NOTCH4/HBB/FGF2/F13A1/CCN1/FN1/ALOX15/PLAT/COL5A1/TNFAIP3/ERBB2/SDC4/PPARG/RHOC/GATA2/PDPN/PHLDB2/EPPK1/MYL9/MYOF/HMOX1/AQP1/RAB27A/GP6/ANO6/CYP4F11/MCAM/TGFB2/YAP1/ABCC8/PDGFA/F7/GNA12/PPARD/ADIPOR2/SERPINA1/B4GALT1/JAML/HBEGF/CYP4F2/FAP/XBP1
GO:0006119	oxidative phosphorylation	136	-0.587015597285898	-2.28462259103493	3.19341812170571e-11	6.49009009601324e-08	5.53301708245011e-08	4679	tags=65%, list=26%, signal=49%	BID/TEFM/NDUFV1/NDUFB9/PINK1/SDHD/NDUFS1/ISCU/NDUFS5/NDUFA6/NDUFA1/NDUFC1/SHMT2/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/CHCHD10/NDUFS4/COX4I1/NIPSNAP2/UQCC2/UQCR10/NDUFB5/COX7A2L/UQCRB/NDUFB11/COX6B1/ATP5F1D/MSH2/NDUFA11/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/STOML2/NDUFS6/ATP5F1B/ATP5MF/ATP5MG/ATP5F1E/COX6A1/NDUFAF1/UQCR11/DLD/COX7B/NDUFB7/ATP5PD/UQCRC1/ATP5PB/UQCRH/GHITM/SLC25A33/NDUFB2/COX5A/CCNB1/CYCS/NDUFS3/ATP5F1A/COX7A1/ANTKMT/PARK7/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/SNCA/ATP5PO/ATP5F1C/NDUFA5/UQCRQ/COX5B/ATP5PF/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/CHCHD2/NDUFB6/NDUFAB1/COX7A2/COX4I2
GO:0045333	cellular respiration	223	-0.503289012172256	-2.0668487718244	1.77508955619405e-10	2.70568025602878e-07	2.30668216539111e-07	4722	tags=53%, list=26%, signal=40%	COQ10B/BID/TEFM/ETFA/NDUFV1/SLC25A18/NDUFB9/SUCLG2/PINK1/NOA1/SLC25A14/SDHD/NDUFS1/ISCU/DLAT/NDUFS5/NDUFA6/SLC25A12/ETFRF1/IDH1/NDUFA1/NDUFC1/SHMT2/NDUFS7/SLC25A22/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/CHCHD10/NDUFS4/GBA1/COX4I1/NIPSNAP2/UQCC2/UQCR10/NDUFB5/MRPS36/COX7A2L/UQCRB/MTLN/NDUFB11/SDHAF4/COX6B1/ATP5F1D/MSH2/NDUFA11/NDUFB1/IDH3B/CYC1/NDUFV2/NDUFS8/NDUFB10/STOML2/NDUFS6/ATP5F1B/ATP5MF/ATP5MG/ATP5F1E/COX6A1/COQ10A/SLC25A13/NDUFAF1/UQCR11/DLD/MTFR2/COX7B/IDH3A/NDUFB7/ATP5PD/UQCRC1/ATP5PB/UQCRH/GHITM/SLC25A33/NDUFB2/BLOC1S1/COX5A/CCNB1/CYCS/NDUFS3/ATP5F1A/SURF1/SUCLA2/COX7A1/ANTKMT/PARK7/SCO2/NDUFA8/CISD1/NDUFC2/NDUFA2/COX7C/NDUFB3/SNCA/ATP5PO/ATP5F1C/NDUFA5/UQCRQ/COX5B/ATP5PF/PDHB/FH/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/CHCHD2/NDUFB6/MDH1/NDUFAB1/NR4A3/COX7A2/COX4I2/GPD1
GO:0009060	aerobic respiration	182	-0.526729090778645	-2.11203174954955	3.28070047141871e-10	4.00048615484798e-07	3.41054714270855e-07	4443	tags=57%, list=24%, signal=43%	BID/TEFM/NDUFV1/NDUFB9/SUCLG2/PINK1/SLC25A14/SDHD/NDUFS1/ISCU/DLAT/NDUFS5/NDUFA6/IDH1/NDUFA1/NDUFC1/SHMT2/NDUFS7/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA13/NDUFA12/CHCHD10/NDUFS4/COX4I1/NIPSNAP2/UQCC2/UQCR10/NDUFB5/MRPS36/COX7A2L/UQCRB/NDUFB11/COX6B1/ATP5F1D/MSH2/NDUFA11/NDUFB1/IDH3B/CYC1/NDUFV2/NDUFS8/NDUFB10/STOML2/NDUFS6/ATP5F1B/ATP5MF/ATP5MG/ATP5F1E/COX6A1/NDUFAF1/UQCR11/DLD/MTFR2/COX7B/IDH3A/NDUFB7/ATP5PD/UQCRC1/ATP5PB/UQCRH/GHITM/SLC25A33/NDUFB2/BLOC1S1/COX5A/CCNB1/CYCS/NDUFS3/ATP5F1A/SURF1/SUCLA2/COX7A1/ANTKMT/PARK7/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/SNCA/ATP5PO/ATP5F1C/NDUFA5/UQCRQ/COX5B/ATP5PF/PDHB/FH/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/CHCHD2/NDUFB6/MDH1/NDUFAB1/COX7A2/COX4I2
GO:0022904	respiratory electron transport chain	115	-0.584238616688836	-2.2094074611483	3.18307742283806e-09	3.12151375411694e-06	2.66119401566421e-06	4679	tags=65%, list=26%, signal=49%	BID/ETFA/NDUFV1/SLC25A18/NDUFB9/PINK1/SDHD/NDUFS1/ISCU/NDUFS5/NDUFA6/SLC25A12/ETFRF1/NDUFA1/NDUFC1/NDUFS7/SLC25A22/NDUFB4/UQCRC2/SDHC/ND3/NDUFS2/NDUFA12/NDUFS4/GBA1/COX4I1/UQCR10/NDUFB5/COX7A2L/UQCRB/COX6B1/NDUFB1/CYC1/NDUFV2/NDUFS8/NDUFB10/NDUFS6/COX6A1/SLC25A13/NDUFAF1/UQCR11/DLD/COX7B/NDUFB7/UQCRC1/UQCRH/GHITM/NDUFB2/COX5A/CCNB1/CYCS/NDUFS3/COX7A1/PARK7/SCO2/NDUFA8/NDUFC2/NDUFA2/COX7C/NDUFB3/SNCA/NDUFA5/UQCRQ/COX5B/COX8A/UQCRFS1/COX6C/COA6/NDUFA4/CHCHD2/NDUFB6/NDUFAB1/COX7A2/COX4I2/GPD1
GO:0009617	response to bacterium	482	0.392835977869631	1.78158195450622	3.58382750185642e-09	3.12151375411694e-06	2.66119401566421e-06	1097	tags=16%, list=6%, signal=16%	CLEC4E/CSF3/SELP/SLAMF8/CXCL1/S100A12/S100A9/IL6/SLC11A1/S100A8/SLPI/SELE/LGALS4/PCK1/SERPINE1/FAM20A/EDN1/FPR2/CCL2/ADM/LRG1/TREM1/BCL3/ADAMTS9/ARID5A/EPHA2/ZFP36/FABP4/ATP4B/DEFB134/NOS3/FGR/SBNO2/CYP1A1/ZC3H12A/HAMP/FKBP5/IKZF3/CFB/CXCL2/IL7R/MAP2K3/SMAD6/NOD2/GHSR/CD1D/APOB/CASP4/PYGL/WFDC3/TNFRSF1A/CYP27B1/ANXA3/FZD5/CA3/NR1D1/TLR9/LTF/BMP6/PTGS2/TBXA2R/CSF1/NFKBIA/STAB1/SHC1/CEBPB/THBD/IRAK3/IL18BP/VIM/ALPL/ARG1/GBP2/HMGB2/TNIP2/TRIM5/SLC7A5/NOD1
GO:1901342	regulation of vasculature development	258	0.461394448696302	1.97161066941552	4.54708819395264e-09	3.46544958981615e-06	2.95441072391291e-06	2383	tags=33%, list=13%, signal=29%	IL6/CHI3L1/THBS1/GPR4/SERPINE1/ANGPTL4/CXCR2/ADM/LRG1/FGF18/ADAMTS9/EPHA2/NOS3/CDH5/ITGB3/ZC3H12A/ACVRL1/HSPB6/NPR1/ANGPT2/GADD45A/FLT1/HSPB1/GHSR/PGF/CYP1B1/ANXA3/HYAL1/FUT1/EFNA1/ITGA5/RUNX1/COL4A2/F3/TBXA2R/PML/ECSCR/STAT3/VEGFA/STAB1/ANGPTL7/ADAM12/MDK/CLDN5/HSPG2/PLXND1/HIPK2/FGF2/EMP2/JCAD/NIBAN2/HGF/AGO2/TNFAIP3/COL4A3/GATA6/ERBB2/KLF2/PPARG/PRKD2/ADAMTS1/GATA2/SMAD1/C5AR1/ENG/DLL1/HMOX1/AQP1/APLNR/RHOB/FOXC1/TGFB2/ECM1/ABCC8/TEK/RRAS/SP1/PTGIS/SEMA6A/XBP1/SPHK1/MAPK7/SULF1/EPHA1
GO:0045765	regulation of angiogenesis	254	0.459396217784348	1.95891414866154	1.00643996322908e-08	6.13626445580767e-06	5.23136898781597e-06	2383	tags=33%, list=13%, signal=29%	IL6/CHI3L1/THBS1/GPR4/SERPINE1/ANGPTL4/CXCR2/ADM/LRG1/FGF18/ADAMTS9/EPHA2/NOS3/CDH5/ITGB3/ZC3H12A/ACVRL1/HSPB6/NPR1/ANGPT2/GADD45A/FLT1/HSPB1/GHSR/PGF/CYP1B1/ANXA3/HYAL1/FUT1/EFNA1/ITGA5/RUNX1/COL4A2/F3/TBXA2R/PML/ECSCR/STAT3/VEGFA/STAB1/ADAM12/MDK/CLDN5/HSPG2/PLXND1/HIPK2/FGF2/EMP2/JCAD/NIBAN2/HGF/AGO2/TNFAIP3/COL4A3/GATA6/ERBB2/KLF2/PPARG/PRKD2/ADAMTS1/GATA2/SMAD1/C5AR1/ENG/DLL1/HMOX1/AQP1/APLNR/RHOB/FOXC1/TGFB2/ECM1/ABCC8/TEK/RRAS/SP1/PTGIS/SEMA6A/XBP1/SPHK1/MAPK7/SULF1/EPHA1
GO:0050878	regulation of body fluid levels	321	0.436214782449967	1.90881808661261	9.76152261324307e-09	6.13626445580767e-06	5.23136898781597e-06	2273	tags=26%, list=12%, signal=23%	SFN/SELP/IL6/THBS1/GRHL3/SCNN1A/ADAMTS18/SERPINE1/EDN1/ADM/SERPINC1/SCUBE1/ALOXE3/VWF/HGFAC/TRPV4/PAPSS2/NFE2/MFSD2B/NOS3/SERPING1/PLSCR1/ANXA2/ITGB3/TXK/PEAR1/CEL/ADORA2A/OXTR/NPR1/SLC4A1/GP5/PLAUR/CYP26B1/HSPB1/TEC/TFPI/C1QTNF1/FLNA/FERMT3/F3/TBXA2R/P2RY2/VEGFA/THBD/ALOX12B/CLIC1/F11R/HYAL2/HBB/EMP2/F13A1/HSD11B2/FN1/GUCA1B/TRAF3IP2/ANO1/PLAT/TRPV5/ADA/PDPN/MYL9/AQP1/RAB27A/GP6/APLNR/ANO6/MET/WNK1/ATP7B/STAT5A/CYP4F11/SLC4A5/HAS2/PDGFA/KCNN4/F7/GNA12/SERPINA1/ZBTB7B/CYP4F2/FAP/XBP1
