ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
C1845050	PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS	162	0.614097431917715	2.2854661734374	1e-10	3.95133333333333e-07	3.46105263157895e-07	2404	tags=44%, list=13%, signal=38%	IL6/FST/GDNF/PRPH/CP/LRG1/SERPINE1/S100A9/CXCR2/TNFRSF11B/THBS1/ANGPTL4/CCL2/ICAM1/FPR2/IGFBP3/EDN1/TNFRSF12A/CD163/ADM/ITGA5/TIMP1/CXCL1/VWF/HP/FN1/PECAM1/SIGLEC7/ANGPT2/IL1B/TNFRSF1B/MEFV/CCN2/GFRA1/ATP1A3/FLT1/MMP9/HMOX1/NRG1/PPARG/VEGFA/TCF7L2/LOX/TGFB1/NOS3/HSPA5/HSPG2/HCLS1/PGF/ACHE/SST/BCOR/CCN1/SPARC/PLAT/MALAT1/PCSK2/MMRN1/RUNX1/FGF2/PML/GFAP/AOC3/VASH2/NGF/PLXNA2/SYT1/ITGAV/HEMGN/PLXDC1/MALRD1
C0021368	Inflammation	369	0.513859473399197	2.0772459998917	1e-10	3.95133333333333e-07	3.46105263157895e-07	1700	tags=30%, list=9%, signal=27%	KLK1/SERPINA3/SOCS3/IL6/FCAR/LIF/SERPINE1/ACKR1/S100A9/CXCR2/TNFRSF11B/THBS1/CCL2/CHI3L1/ICAM1/IL4R/PLAUR/CDKN1A/ZFP36/SLC28A3/TNFSF14/S100A8/DSG2/FPR2/SERPINA1/KCNK9/EDN1/FCGR1A/TNFRSF12A/CD163/THBD/TREM1/HAMP/CD44/TLR2/ADM/STC1/HRH1/NPPB/C4A/SERPING1/TNFRSF1A/C5AR1/TIMP1/CXCL1/VWF/HP/FN1/CXCL2/TGM2/KCNK3/PECAM1/FCGR3A/S100A12/TNFRSF17/TNFSF13B/ANGPT2/FCGR2A/IL1B/IRF1/FOXP3/MEFV/ANXA1/F11R/AQP8/CCL19/NAMPT/F3/FLT1/TNFAIP3/MMP9/HMOX1/ITGA1/NRG1/PPARG/VEGFA/EIF4EBP1/STAT3/IRF7/SOCS1/SELE/PDPN/F2/MT2A/NOD1/TGFB1/ALOX5AP/SMAD7/IL1RAP/CYP1A1/CD99/TSLP/NOS3/TP53/ANGPT1/PTX3/NOD2/CSF1/PGF/TNFSF18/KCNK2/CXCL16/NPPC/IL17RA/PLAT/F2RL1/PCSK2/LTB4R/MYD88
C0027430	Nasal Polyps	350	0.500730292571356	2.01998857627733	1e-10	3.95133333333333e-07	3.46105263157895e-07	2029	tags=28%, list=11%, signal=25%	IL1RL1/SERPINA3/SOCS3/IL1R2/IL6/SLC5A8/IL18R1/EMP1/SERPINE1/S100A9/TNFRSF8/CCL2/CHI3L1/ICAM1/IL4R/TRPV4/S100A8/C6/IL9R/CPA4/CD163/THBD/RNASE2/TREM1/TLR2/MCIDAS/TNFRSF1A/TIMP1/CXCL1/CD14/FN1/TGM2/DNAAF6/DNAI2/TNFSF13B/SLC9A3/CYP2S1/FOSB/ANGPT2/IL1B/FOXP3/TNFRSF1B/SLC9A2/DNAH11/ANXA1/ODAD1/F3/RSPH9/MMP9/TRAF3IP2/CCNO/BGN/ACTG2/GLRX/HAS2/VEGFA/EIF4EBP1/STAT3/SOCS1/SELE/MSX2/SLC22A4/SERPINH1/TGFB1/IL13RA2/TFPI/SOD3/CCR1/TSLP/TP53/TAP1/ANGPT1/ODAD2/CYSLTR2/WNT5A/NR1I2/PDE4D/DRC1/CCN1/CHIT1/IL1RL2/HLA-DRB1/IL17RA/PLAT/F2RL1/P2RY2/LTB4R/DNAAF3/MYD88/SFTPA2/DNAJB13/RPGR/CFAP300/SDC1/JUN/FGF2/HIF1A/DNAAF1
C0024143	Lupus Nephritis	370	0.475636822551778	1.9243449160621	3.55568061345584e-10	1.05372594979764e-06	9.22979830819169e-07	1592	tags=24%, list=9%, signal=22%	KLK1/SERPINA3/CLEC4E/IL6/FCAR/CP/SERPINE1/FCGR3B/CCL2/ICAM1/CDKN1A/MT1A/S100A8/PIM1/MT1X/MT1G/EDN1/COL4A1/TNFRSF12A/MT1H/CD163/FOSL2/HAMP/KL/CD44/TLR2/BARX2/ADM/ANXA2/TTR/SERPING1/TNFRSF1A/CFH/C5AR1/TIMP1/CXCL1/HP/FN1/MT1M/PECAM1/FCGR3A/COL1A1/TNFSF13B/MDK/ANGPT2/FCGR2A/APOL1/IL1B/FOXP3/MEFV/CCN2/MCL1/DKK1/F3/CFB/TNFAIP3/PODXL/MMP9/BTLA/BGN/VEGFA/ITPRIP/RHBDF2/C1S/AIM2/STAT3/SOCS1/SELE/AIRE/ISG20/MT2A/CMIP/TGFB1/SMAD7/TFPI/CCR1/SGK1/NOS3/IL18BP/PTX3/IL10RA/CSF1/HSPG2/CXCL16/FCN1/CAMK4/HLA-DRB1
C0004623	Bacterial Infections	468	0.435781230381051	1.79557037990022	2.12547704099361e-09	5.03908096878765e-06	4.41383274365494e-06	2256	tags=24%, list=12%, signal=22%	SERPINA3/SOCS3/IL6/CXCR1/IL18R1/EMP1/SERPINE1/TNFRSF11B/CCL2/CHI3L1/ICAM1/CEBPD/ZFP36/TNFSF14/S100A8/CD1D/VSIG4/FABP4/EDN1/FCGR1A/COL4A1/CD163/CISH/TREM1/HAMP/KL/ZC3H12A/TLR2/ADM/LAMC2/RAB20/TNFRSF1A/CFI/CFH/C5AR1/JAK3/TIMP1/CXCL1/CD14/HP/FN1/COLEC11/CXCL2/CASP4/TNFSF13B/GBP2/FCGR2A/IL1B/TAGLN2/IRAK3/FEV/F3/MMP9/SH2D1A/HMOX1/ACTG2/GLRX/RAC2/PPARG/VEGFA/ACE2/EBI3/AIM2/STAT3/IRF7/DNAJB1/F2/NOD1/SERPINB9/TGFB1/TFPI/IL1RAP/ABO/WARS1/PDE7A/TGFBR1/PTX3/NOD2/NFKBIA/MLKL/PARP9/WNT5A/SLC2A1/NR1I2/CH25H/CXCL16/NLRC5/FERMT3/ANO1/S100A6/SLC7A5/ELK3/F2RL1/P2RY2/MYD88/RASIP1/ODC1/SDC1/SOAT1/ATG16L1/JUN/FGF2/PML/HIF1A/HSP90AA1/SLC9A6/RSAD2/STS/STAT1/WNT11/PRKAA2/MSN/SYT1/FCN3
C0002793	Anaplasia	430	0.436062478695044	1.78469217940306	9.35185738092354e-09	1.84761528989113e-05	1.61836352991982e-05	2195	tags=23%, list=12%, signal=21%	SERPINA3/SOCS3/IL6/SERPINE1/PAPPA/TNFRSF8/THBS1/CCL2/DES/TYRP1/ICAM1/KRT18/ADAMTSL4/MYLK3/SERPINA1/EDN1/MYC/ACSL5/ZC3H12A/CD44/TLR2/ACAN/IGFBP2/UHRF1/FN1/TGM2/RGPD2/WT1/COL1A1/GATD3/FOSB/ANGPT2/COL6A3/APOL1/IL1B/CCN2/NAMPT/ADGRE2/MMP9/SH2D1A/ACTG2/NRG1/GLRX/PPARG/LIN28B/VEGFA/POU5F1/ACE2/NR4A3/CCN4/NTS/TCF7L2/SNAI2/RXRG/OTX2/WWTR1/TGFB1/FOXC2/BTG3/AZGP1/ACVRL1/SMAD7/CD99/TAGLN/PROS1/SESN2/DUOX1/TP53/HSPA5/CD24/ANGPT1/TGFBR1/SLC2A1/SST/RAI2/SMAD1/FOLR1/NLRC5/SULT1C2/MYOCD/ANO1/IGF1R/ETS1/XBP1/CCDC6/SDC1/ALK/MYCN/JUN/FGF2/ERG/FGF9/HIF1A/TXNIP/SLC43A2/SMAD3/THORLNC/AGTR1/NGF/NCOA1
C0266929	Chronic Periodontitis	202	0.525752008613966	2.00729060753306	1.32528254153783e-08	2.02021068508457e-05	1.76954332072445e-05	2615	tags=35%, list=14%, signal=30%	IL1R2/IL6/SERPINE1/TNFRSF11B/CCL2/SIGLEC5/ICAM1/IL4R/S100A8/ADGRE1/EDN1/CD163/HAMP/TLR2/C4A/TNFRSF10C/TGM3/TIMP1/CD14/FN1/TGM2/COL1A1/HAP1/FCGR2A/IL1B/FOXP3/TNFRSF1B/MEFV/DKK1/ITGA11/FLT1/MMP9/PPARG/SLC23A1/VEGFA/EBI3/AIM2/SOCS1/IFI16/SELE/TGFB1/TAGLN/NOS3/PROS1/CD59/PTX3/NOD2/MLKL/CSF1/WNT5A/NR1I2/NLRC5/HLA-DRB1/MALAT1/F2RL1/FAP/HIF1A/IL6R/AGTR1/STS/IFNGR2/SFTPD/ESR2/CCR5/EGF/FOXO1/FBLIM1/IL3RA/OSM/ESR1
C2973725	Pulmonary arterial hypertension	344	0.460920243087724	1.85844526508216	1.36339509707074e-08	2.02021068508457e-05	1.76954332072445e-05	2480	tags=27%, list=14%, signal=24%	SERPINA3/IL6/SLPI/TNFRSF11B/THBS1/CCL2/TYRP1/CHI3L1/ICAM1/KRT18/TRPV4/PIM1/EDN1/FOSL2/THBD/KL/MGP/NEDD9/TPH1/TIMP1/HP/PLCD4/KCNK3/CES1/COL1A1/CHST3/APLNR/CCN2/SBNO2/KIRREL1/NAMPT/MMP9/ATOH8/ACTG2/PPARG/VEGFA/POU5F1/ACE2/PXN/HTR2B/SKIL/FOXF1/TGFB1/SPHK1/LAMA2/ACVRL1/SOD3/UTRN/TAGLN/CYP1B1/NOS3/SESN2/DUOX1/TP53/ANGPT1/TGFBR1/NOD2/HSPG2/WNT5A/PFKFB3/PDK4/FIG4/NPPC/CCN1/CPS1-IT1/HLA-DRB1/MALAT1/STIM2/DOCK6/DLEC1/SFTPA2/XBP1/BMPR2/EFNA1/FLNA/AGPAT2/HIF1A/IL6R/TUG1/HSP90AA1/JPH2/SMAD3/AGTR1/STAT1/PRKAA2/KRAS/PIGA/CCR5/PTGIS/COX3/SMAD9/FOXO1
C0155877	Allergic asthma	276	0.49041180439813	1.9484375249664	1.65588949523039e-08	2.18099045294011e-05	1.91037356502369e-05	1661	tags=24%, list=9%, signal=22%	IL1RL1/SERPINA3/IL6/FCAR/SLC5A8/IL18R1/SERPINE1/PAPPA/KLF10/THBS1/CCL2/CHI3L1/IL4R/TRPV4/IL9R/FABP4/EDN1/RNASE2/NPR1/TLR2/HRH1/C5AR1/TIMP1/CD14/BCL6/S100A12/DCLK3/IL5RA/IL1B/IRF1/FOXP3/TES/MMP9/PPARG/CTH/TBXA2R/HAS2/VEGFA/PXN/NAT2/STAT3/NTS/IRF7/ISG20/NOD1/TGFB1/IL13RA2/SOD3/CCR1/TSLP/NOS3/DUOX1/CAMK2N2/TAP1/NOD2/HLA-DQB1/NFKBIA/CYSLTR2/PARP9/SLC2A1/ADORA2A/CHIT1/HLA-DRB1/IL17RA/F2RL1
C0003486	Aortic Aneurysm	214	0.512507056128321	1.97568916996496	3.69250362152115e-08	4.37709379295117e-05	3.83398481291417e-05	2926	tags=35%, list=16%, signal=29%	KLK1/IL6/CXCR1/SLPI/SERPINE1/S100A9/TNFRSF11B/THBS1/CCL2/TYRP1/EDN1/TRIP13/UHRF1/HP/FN1/AQP1/CASP4/PECAM1/S100A12/COL1A1/ANGPT2/IL1B/MMP9/CDH5/PPARG/VEGFA/SMAD6/AIM2/RGS1/STAT3/LOX/PDPN/FBLN5/TGFB1/PRSS55/ACVRL1/TAGLN/NOS3/TP53/TGFBR1/NOD2/HLA-DRB1/RNU6-2/LTB4R/XBP1/FLNA/HIF1A/PPP1R42/ARHGAP18/IL6R/AOC3/SMAD3/HBEGF/AGTR1/SAMHD1/MAP1B/MBD2/LOXL1/KRAS/EGF/COX3/NEDD4L/MMP14/KLF15/ESR1/TAB2/SLC25A24/BTBD8/BMP2/GLI2/TSPYL2/COX2/BICD1/TGFBR2
