Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.0567953615716096	-0.612874202902076	0.92078536771171	5263.85628049444	5040.81292483054	9299.26896505277
2	0.588242027555957	-1.52209421070192	0.9502607453631	1638.79420784265	1430.07862547643	4611.54138768747
3	0.776453610927909	-1.78068159623243	0.958275489901488	648.889279415452	498.629617488362	2694.32602301631
4	0.8188280906835	-1.9087084068342	0.949747402161502	300.522063448187	198.180046263349	1737.77201320647
5	0.84363134692298	-1.93460350667121	0.956075821701804	155.673580588937	86.4862831457204	1198.63908696657
6	0.857951913891356	-1.92528125960577	0.962761170805299	87.7299445478984	40.5834655050979	868.019867901661
7	0.850609015649623	-1.92791790167886	0.958174199792816	52.7934926596508	20.1792329478185	652.203726695494
8	0.851655627349697	-1.91476884491285	0.960459153661177	33.479770115936	10.5048641456949	504.367768618555
9	0.829145470908041	-1.93390809224535	0.948885976025744	22.1589350514533	5.68317609892404	399.141194568472
10	0.844334210393358	-1.89685055567534	0.958586964333718	15.195232276637	3.17758918316516	321.872335156137
11	0.855312122702758	-1.86363506234403	0.967616527313468	10.7352174593826	1.83630866859993	263.651345060544
12	0.862082377544452	-1.83807968752078	0.972464284475968	7.77922465625395	1.08532817819026	218.823133358097
13	0.85402749264482	-1.83707981141085	0.970368360814692	5.76166527671118	0.659999467866243	183.666548939884
14	0.860232891613933	-1.81765224911051	0.974424506323381	4.34912994861504	0.409407469895706	155.65632795231
15	0.86676547582311	-1.80041273901823	0.977572648445324	3.33795082464621	0.25724059802496	133.03247121749
16	0.873117721320773	-1.78011096243856	0.981222705026786	2.59977529351722	0.164633725547864	114.539469586303
17	0.877644635821599	-1.757584918934	0.983242553500383	2.0514597875274	0.107052542594298	99.2631827478441
18	0.881153734551653	-1.7421860001797	0.985669144869389	1.63781436237566	0.0706369939560458	86.5258516299069
19	0.886547381748255	-1.7242374141829	0.987622727104161	1.32139591212693	0.0466754583408839	75.8167957630589
20	0.865453072216364	-1.75125019629643	0.982851233481379	1.0762981854859	0.0313644078132718	66.745620891543
21	0.865894413930314	-1.74697126641682	0.983106041906934	0.884276597704106	0.021329685681551	59.00997691847
22	0.870418384896107	-1.73343805255588	0.984990725206556	0.732274026581904	0.0146105908231187	52.3729300923815
23	0.87580611785009	-1.71768978323556	0.986317931396271	0.610807929574843	0.00998670148591407	46.6468157117951
24	0.885855429411261	-1.68790900367907	0.981234877571476	0.512898828143268	0.00688606159298155	41.6815390089471
25	0.864827078518832	-1.71075581958469	0.965614971240672	0.433345995391742	0.00479359404310809	37.3559802855456
26	0.869153027208803	-1.69648302389758	0.967048557895809	0.368229980235156	0.00333450783428391	33.5715996279464
27	0.873082794644482	-1.68181339421103	0.969107426033851	0.314565874843397	0.00235102928205633	30.2476221574863
28	0.876608025815018	-1.66749045015684	0.970085290793812	0.270058345185947	0.00166234917616381	27.3173737681435
29	0.880339775314322	-1.65867074196962	0.97093553568885	0.232926366599765	0.00118368599299812	24.7254643905042
30	0.883433780340119	-1.64568541715398	0.972707783398026	0.201776355053588	0.000844420400197832	22.425602563659
