ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
C0275518	Acute infectious disease	144	-0.557833994279159	-2.01840845755185	1.6945794258314e-07	0.00104395669385268	0.000961072157602398	3069	tags=40%, list=17%, signal=33%	LAT/HACD1/LY6E/HMOX1/CD9/HGSNAT/ITGB1/TGFB1/TMSB4X/VEGFA/HDGFL2/CLEC4A/ADCYAP1/NPDC1/IFI27/FCGR1A/CD38/STING1/JUND/HLA-B/B2M/BCHE/SLC27A5/SAA2/ATF3/SEMA4A/NOS2/VIPR1/TLR6/ENTPD1/ISYNA1/IL11/CCL2/ZFP36/NLRP3/TFRC/IL7R/CD74/APOBEC3G/CCL5/HLA-DQB2/IL6/FOSB/IL18/TLR7/CYBB/CCR1/ITGAX/CCL4L2/JUNB/IL1B/CCR5/FOS/CD28/CCL4/CCL3/CD69
C0021053	Immune System Diseases	333	-0.455560858927934	-1.79065555801325	1.77422959526288e-07	0.00104395669385268	0.000961072157602398	2589	tags=25%, list=15%, signal=22%	SPRED2/FHL3/TTC34/RTEL1/FCGR1A/FLII/NR3C1/ABCD1/SH2B3/MOG/JUND/CST3/ITPA/HAVCR1/RCAN1/FGFR3/IFI16/MST1/ARG1/LINC02649/DPP4/TRAF3/ETS1/VIP/MSC/CXCR4/ENTPD1/SP140/YDJC/PIK3CG/ORAI1/PTGS2/LOC102724023/GEM/GIMAP5/NOTCH1/CX3CL1/FLI1/NLRP1/HLA-C/ABO/PTPRC/PLEK/NLRP3/ITGB2/ADORA3/GIMAP4/ANKRD55/ITGAL/PLCG2/CD74/BTK/DOCK8/FOXP3/IRF8/CCL5/KLF4/BDNF/SLC39A4/ETV5/SYK/IL6/FOSB/HAVCR2/HPN/TYROBP/IL18/TLR7/ICOSLG/CYBB/TAGAP/AIF1/IGSF6/SST/JUNB/IL1A/IL1B/NR4A3/NR4A1/CCR5/FOS/LGR6/CD28/CCL3L1
C0409974	Lupus Erythematosus	424	-0.414091608996321	-1.65675173389249	9.45197272400188e-07	0.00370769383386847	0.00341332292194482	2872	tags=27%, list=16%, signal=23%	TGFB1/CYP1A1/CD180/PARP1/BGN/UBASH3B/CR2/VEGFA/PRKCB/EPHB2/MIR17HG/LARP6/IFI27/AGER/CAT/CD38/FLII/CXCL12/DNMT1/ABCD1/NEDD9/STING1/MFGE8/ROCK2/JUND/AIMP2/CDK1/IER3/BCHE/IFI16/RFX1/SRCIN1/SH3BP2/ATF3/H4C11/E2F1/ETS1/VIP/TNFSF12/MSH5/CYP2D6/MIR23B/MPL/CXCR4/ENTPD1/TNFRSF1B/IRAK1/CD52/PRKCD/IL34/PTPN6/H4C9/CCL2/SYNPO/FCER1G/PIK3CG/PTGS2/TRIM38/CTHRC1/CIITA/H4C14/GEM/CORO1A/CD48/NOTCH1/CX3CL1/FLI1/VCAM1/NCF2/CSF3R/HLA-C/CASP8/PTPRC/MMP2/NLRP3/ITGB2/C3/ITGAM/IL3RA/ITGAL/AIM2/PRDM1/LBH/BTK/FOXP3/OASL/MRC1/SYK/PTGS1/IL6/FOSB/LILRB4/IL18/TLR7/CYBB/RELB/SERPINC1/ITGAX/PROCR/CD244/JUNB/IL1A/IL1B/CRH/HLA-DQA1/CX3CR1/DUSP4/CCR5/FOS/CD28/EGR2/CCL3L1/CD69
C0149678	Epstein-Barr Virus Infections	293	-0.443119049553048	-1.72779816859574	1.5683793946848e-06	0.00461417217916268	0.00424783177107788	1401	tags=18%, list=8%, signal=17%	CXCR4/ENTPD1/PRKCD/PTPN6/TNFAIP6/CCL2/PIK3CG/ALDH1A1/ZAP70/PTGS2/MUC1/GEM/CD68/CD48/FRK/VCAM1/CDH1/ITGB7/HLA-C/ABO/ITGB2/ITGAL/RIPK3/CD74/CCND1/RPE65/DUSP5/FOXP3/IL10RB/HLA-DRA/CCL5/CD24/MRC1/LPAR5/IL6/IL18/TLR7/TP63/BLNK/CCR1/CCL4L2/ABCG2/HPGDS/IL1A/IL1B/HLA-DQA1/EGR1/CCR5/GPR183/CCL4/CCL3/CD69
C1333064	Classical Hodgkin's Lymphoma	222	-0.471225896358083	-1.79285498731587	3.70878835571005e-06	0.00872900427399918	0.00803596836988797	2766	tags=30%, list=16%, signal=26%	EBF1/VEGFA/PTP4A2/STAT5A/EPHB2/SLC27A4/TIE1/RTEL1/CD38/HLA-A/JUND/PWWP3A/B2M/MSR1/SLC16A3/PVALB/DPP4/GNG7/ATF3/TRAF3/HLA-DPB1/CCN2/TNFSF8/MSC/ISYNA1/IRAK1/NCF1/BCL11A/PIK3CG/PTGS2/NKX2-2/CIITA/DOK2/ARHGDIB/MUC1/GEM/CD68/BATF3/ID2/MIR370/NOTCH1/HLA-C/LEF1/PTPRC/FSCN1/IL3RA/PRDM1/RPE65/FOXP3/HLA-DRA/CCL5/CD86/KLF4/SYK/IL6/CSF1R/SIM2/FOSB/CYBB/CYSLTR1/TP63/BLNK/PDCD1LG2/RELB/SST/JUNB/FOS
C0024131	Lupus Vulgaris	396	-0.405892103247042	-1.61623341037896	4.48264832792892e-06	0.00879196758717793	0.00809393273527096	2872	tags=26%, list=16%, signal=22%	TGFB1/CD180/PARP1/BGN/UBASH3B/CR2/VEGFA/PRKCB/EPHB2/MIR17HG/LARP6/IFI27/AGER/CAT/CD38/FLII/CXCL12/DNMT1/ABCD1/NEDD9/STING1/MFGE8/AIMP2/CDK1/IER3/IFI16/RFX1/SRCIN1/SH3BP2/ATF3/H4C11/ETS1/VIP/TNFSF12/MSH5/MIR23B/MPL/CXCR4/ENTPD1/TNFRSF1B/IRAK1/CD52/PRKCD/IL34/PTPN6/H4C9/CCL2/SYNPO/FCER1G/PTGS2/TRIM38/CTHRC1/CIITA/H4C14/GEM/CORO1A/CD48/NOTCH1/CX3CL1/FLI1/VCAM1/NCF2/CSF3R/HLA-C/CASP8/PTPRC/MMP2/NLRP3/ITGB2/C3/ITGAM/ITGAL/AIM2/PRDM1/LBH/BTK/FOXP3/OASL/MRC1/SYK/PTGS1/IL6/LILRB4/IL18/TLR7/CYBB/RELB/SERPINC1/ITGAX/PROCR/CD244/IL1A/IL1B/CRH/HLA-DQA1/CX3CR1/DUSP4/CCR5/CD28/EGR2/CCL3L1/CD69
C0024419	Waldenstrom Macroglobulinemia	123	-0.539291057743479	-1.92778643677983	6.89962420510095e-06	0.0101493472057035	0.00934354372617092	2488	tags=29%, list=14%, signal=25%	CD38/COLEC10/CXCL12/SLC35B2/AIMP2/CTRL/MAPK8IP2/FGFR3/POU2AF1/NOS2/MIR23B/CXCR4/AURKA/IRAK1/CD52/PRKCD/HAS1/PIK3CG/ZAP70/LEF1/PTPRC/HAS2/ITGAM/LAPTM5/PLCG2/CCND1/BTK/SYK/IL6/TLR7/HCK/BLNK/TNFSF10/TNFRSF13C/IL1B/CCL3
C0024138	Lupus Erythematosus, Discoid	415	-0.405926131656002	-1.62187258989395	6.2476062426388e-06	0.0101493472057035	0.00934354372617092	2872	tags=26%, list=16%, signal=22%	TGFB1/CD180/PARP1/BGN/UBASH3B/CR2/VEGFA/PRKCB/EPHB2/MIR17HG/LARP6/ABCC6/IFI27/AGER/CAT/CD38/FLII/CXCL12/DNMT1/ABCD1/NEDD9/STING1/MFGE8/AIMP2/CDK1/IER3/IFI16/RFX1/SRCIN1/SH3BP2/ATF3/H4C11/SRGN/ETS1/VIP/TNFSF12/MSH5/MIR23B/MPL/CXCR4/ENTPD1/CYBA/TNFRSF1B/IRAK1/CD52/PRKCD/NCF1/IL34/PTPN6/H4C9/CCL2/SYNPO/FCER1G/PTGS2/TRIM38/CTHRC1/CIITA/H4C14/GEM/CORO1A/CD48/NOTCH1/CX3CL1/FLI1/VCAM1/NCF2/CSF3R/HLA-C/CASP8/PTPRC/MMP2/NLRP3/ITGB2/C3/ITGAM/IL7R/ITGAL/AIM2/PRDM1/LBH/BTK/FOXP3/OASL/MRC1/SYK/PTGS1/IL6/LILRB4/IL18/TLR7/CYBB/RELB/SERPINC1/ITGAX/PROCR/CD244/TNFRSF13C/IL1A/IL1B/CRH/HLA-DQA1/CX3CR1/DUSP4/CCR5/CD28/EGR2/CCL3L1/CD69
C0030809	Pemphigus Vulgaris	87	-0.570647744336089	-1.93170323322715	8.46107045545892e-06	0.0110633196799823	0.0101849517108284	2872	tags=36%, list=16%, signal=30%	TGFB1/VEGFA/EPHB2/HLA-A/NR3C1/DNMT1/MIF/PKP3/AIMP2/HLA-B/MBD3/FCGRT/NOTCH4/PLAU/POSTN/GEM/CDH1/HLA-C/C3/DSG1/FOXP3/HLA-DRA/CD86/MRC1/IL6/SERPINB2/IL1A/DSG3/HLA-DQA1/NR4A2/CD28
C0043124	West Nile Fever	61	-0.628562891081832	-1.99300375350834	1.15899862531328e-05	0.0123991780206242	0.0114147500973438	1386	tags=30%, list=8%, signal=27%	OAS1/PIK3CG/GEM/HLA-C/CASP8/NLRP3/TRIM6/RIPK3/PZP/FOXP3/CSF1R/HAVCR2/IL18/TNFRSF13C/IL1A/IL1B/HLA-DQA1/CCR5
