ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0048020	CCR chemokine receptor binding	13	-0.880441964343859	-2.0300893810644	1.13134156366997e-05	0.00752088639892588	0.0071732390184721	1178	tags=54%, list=7%, signal=50%	CCL2/CX3CL1/CCL5/CCRL2/CCL4/CCL3/CCL3L1
GO:0005096	GTPase activator activity	258	-0.446670567314816	-1.70519698492343	1.30798024329146e-05	0.00752088639892588	0.0071732390184721	4533	tags=38%, list=25%, signal=29%	ARHGAP15/ARHGAP27/RANBP1/SIPA1L2/SGSM3/ASAP1/VPS9D1/BCR/RGS12/PLCB1/TBC1D9/RIN2/ARHGAP1/ARHGAP20/ARHGAP17/TBC1D8B/TSC2/AGAP3/LLGL2/GIT1/STARD13/VAV3/ARRB1/TBC1D10B/TBC1D13/ARHGAP11A/RASA2/ARFGAP1/DOCK4/ABR/ARHGAP33/NRP1/ARHGAP9/DOCK1/ARAP1/RACGAP1/PREX1/AGAP5/DAB2IP/SYNGAP1/RAP1GAP/MYO9B/SGSM2/TBC1D4/CHML/TBC1D12/CDC42EP2/ARHGEF10L/ARHGAP4/ARHGDIG/DLC1/ARHGDIA/THY1/RAP1GAP2/PLXNB1/ARHGEF1/TBC1D3/RASAL1/ASAP2/USP6/AGAP9/RASA4/RGS5/EVI5L/ACAP3/AGAP2/RABEP2/ARHGAP22/ADPRH/GMIP/RGS8/ALDH1A1/MTSS2/ARHGEF15/ADAP1/ARHGAP29/ARHGDIB/RGS4/RGS16/ARHGAP45/RASGRP3/IQGAP2/SIPA1/ARHGAP30/DOCK2/RASAL3/ADAP2/ARHGAP25/RGPD4/NCKAP1L/ARHGAP11B/RGS18/TAGAP/RGS10/SH3BP1/TBC1D28/ARHGAP8/HTR2B/RGS1
GO:0004930	G protein-coupled receptor activity	355	-0.401497327921332	-1.57029565242231	3.60388674260084e-05	0.0138148991799699	0.0131763157396143	2305	tags=28%, list=13%, signal=25%	NPR1/OR8D4/GPR39/EDNRB/FFAR4/F2RL1/SSTR2/CCKBR/GALR1/GPR37/CELSR2/NMBR/GRIK3/FZD6/GPR37L1/S1PR5/ADRB1/ADGRA1/LPAR1/PRLHR/FZD9/ADORA1/VIPR1/HTR6/OR2T10/CMKLR1/RXFP1/GPR179/AVPR1A/GPR149/CXCR4/GPR85/GPR45/FPR1/P2RY14/ADRB3/ADRA2A/OR9A2/GRM2/ADGRG6/MAS1/ADRB2/GPR68/ADGRG1/GPR17/CHRM4/NPY/OR13A1/GPR65/C5AR2/CALCR/ADGRB2/MCHR1/P2RY6/ADORA3/OR2AJ1/GPR132/DRD4/DRD5/ADRA1B/GPR160/ADGRB1/CCR9/PTGDR2/HCAR1/UTS2R/CCRL2/PTGER4/FZD8/LPAR5/TAS2R43/HCRTR2/SCTR/TRHR/C3AR1/OR2T11/PTAFR/NPBWR2/GPR34/CYSLTR1/ADRA1D/ADGRG5/CCR1/MRGPRE/GPR3/LPAR6/HTR2B/HCRTR1/RXFP2/CELSR1/SUCNR1/CX3CR1/P2RY12/P2RY13/OR2G6/CCR5/GPR78/GPR183/OR7D2
GO:0030695	GTPase regulator activity	462	-0.378133351670138	-1.51117222546363	0.000105057883056079	0.0241633131028982	0.0230463819251441	5128	tags=39%, list=29%, signal=28%	IQGAP1/JUN/RP2/NET1/RABEP1/ARHGEF4/MON1A/CHN1/LAMTOR1/OBSCN/ARHGAP44/RANGAP1/DENND1A/USP6NL/ARHGEF12/RGS7/RHOF/RAPGEF3/SIRPA/EGF/PGAM5/RCC1L/PSD4/RAB3IP/RGL2/TBC1D10A/PREX2/SBF1/DENND6B/RHOU/ARHGAP15/ARHGAP27/RANBP1/SIPA1L2/SGSM3/ASAP1/VPS9D1/GPSM3/BCR/RGS12/ARL2BP/PLCB1/RASGEF1A/TBC1D9/DENND5A/RIN2/PLEKHG5/CYTH2/ARHGAP1/ARHGAP20/ARHGAP17/TBC1D8B/TSC2/AGAP3/LLGL2/GIT1/STARD13/VAV3/ARRB1/TBC1D10B/TBC1D13/RASGEF1C/FARP2/ARHGEF18/ARHGAP11A/RAPGEFL1/RUNDC3A/DENND2C/MCF2L/VAV2/DOCK11/FGD2/RASA2/IQSEC2/ARFGAP1/DOCK4/ABR/ARHGAP33/RABIF/NRP1/ARHGAP9/DOCK1/RAPGEF1/ARAP1/SERGEF/CYTH3/RACGAP1/FGD3/PLEKHG3/PREX1/AGAP5/DAB2IP/DOCK10/RGL3/EEF1B2/SYNGAP1/ARHGEF2/RAP1GAP/MYO9B/IQSEC1/DENND2A/PSD/SGSM2/TBC1D4/CHML/RCBTB2/TBC1D12/GPSM1/CDC42EP2/ARHGEF10L/ARHGEF39/TNK2/ARHGAP4/RAPGEF4/ARHGDIG/RIMS1/DLC1/ARHGDIA/THY1/RAP1GAP2/PLXNB1/ARHGEF1/PSD2/RASGRP1/TBC1D3/GPSM2/NGEF/ADRB1/RASAL1/ASAP2/RAB3IL1/USP6/VAV1/AGAP9/RASA4/RGS5/EVI5L/ACAP3/DENND11/AGAP2/IQSEC3/RABEP2/KNDC1/DEF6/ARHGAP22/ADPRH/GMIP/RGS8/ALDH1A1/MTSS2/ARHGEF15/ADAP1/ARHGAP29/ARHGDIB/RGS4/RGS16/CYTH4/ARHGAP45/RASGRP3/IQGAP2/SIPA1/ARHGEF40/ARHGAP30/DOCK2/RASAL3/ADAP2/ARHGAP25/DOCK8/RGPD4/NCKAP1L/ARHGAP11B/RGS18/TAGAP/RGS10/SH3BP1/TBC1D28/ARHGAP8/HTR2B/P2RY12/RGS1
GO:0060589	nucleoside-triphosphatase regulator activity	462	-0.378133351670138	-1.51117222546363	0.000105057883056079	0.0241633131028982	0.0230463819251441	5128	tags=39%, list=29%, signal=28%	IQGAP1/JUN/RP2/NET1/RABEP1/ARHGEF4/MON1A/CHN1/LAMTOR1/OBSCN/ARHGAP44/RANGAP1/DENND1A/USP6NL/ARHGEF12/RGS7/RHOF/RAPGEF3/SIRPA/EGF/PGAM5/RCC1L/PSD4/RAB3IP/RGL2/TBC1D10A/PREX2/SBF1/DENND6B/RHOU/ARHGAP15/ARHGAP27/RANBP1/SIPA1L2/SGSM3/ASAP1/VPS9D1/GPSM3/BCR/RGS12/ARL2BP/PLCB1/RASGEF1A/TBC1D9/DENND5A/RIN2/PLEKHG5/CYTH2/ARHGAP1/ARHGAP20/ARHGAP17/TBC1D8B/TSC2/AGAP3/LLGL2/GIT1/STARD13/VAV3/ARRB1/TBC1D10B/TBC1D13/RASGEF1C/FARP2/ARHGEF18/ARHGAP11A/RAPGEFL1/RUNDC3A/DENND2C/MCF2L/VAV2/DOCK11/FGD2/RASA2/IQSEC2/ARFGAP1/DOCK4/ABR/ARHGAP33/RABIF/NRP1/ARHGAP9/DOCK1/RAPGEF1/ARAP1/SERGEF/CYTH3/RACGAP1/FGD3/PLEKHG3/PREX1/AGAP5/DAB2IP/DOCK10/RGL3/EEF1B2/SYNGAP1/ARHGEF2/RAP1GAP/MYO9B/IQSEC1/DENND2A/PSD/SGSM2/TBC1D4/CHML/RCBTB2/TBC1D12/GPSM1/CDC42EP2/ARHGEF10L/ARHGEF39/TNK2/ARHGAP4/RAPGEF4/ARHGDIG/RIMS1/DLC1/ARHGDIA/THY1/RAP1GAP2/PLXNB1/ARHGEF1/PSD2/RASGRP1/TBC1D3/GPSM2/NGEF/ADRB1/RASAL1/ASAP2/RAB3IL1/USP6/VAV1/AGAP9/RASA4/RGS5/EVI5L/ACAP3/DENND11/AGAP2/IQSEC3/RABEP2/KNDC1/DEF6/ARHGAP22/ADPRH/GMIP/RGS8/ALDH1A1/MTSS2/ARHGEF15/ADAP1/ARHGAP29/ARHGDIB/RGS4/RGS16/CYTH4/ARHGAP45/RASGRP3/IQGAP2/SIPA1/ARHGEF40/ARHGAP30/DOCK2/RASAL3/ADAP2/ARHGAP25/DOCK8/RGPD4/NCKAP1L/ARHGAP11B/RGS18/TAGAP/RGS10/SH3BP1/TBC1D28/ARHGAP8/HTR2B/P2RY12/RGS1
GO:0001614	purinergic nucleotide receptor activity	16	-0.793493880835587	-1.92113613385672	0.000179251762272207	0.025306588913355	0.0241368106615249	1333	tags=44%, list=7%, signal=41%	P2RY14/P2RY6/PTAFR/GPR34/P2RY12/P2RY13/P2RX2
GO:0016502	nucleotide receptor activity	16	-0.793493880835587	-1.92113613385672	0.000179251762272207	0.025306588913355	0.0241368106615249	1333	tags=44%, list=7%, signal=41%	P2RY14/P2RY6/PTAFR/GPR34/P2RY12/P2RY13/P2RX2
GO:0016004	phospholipase activator activity	12	-0.835703242062932	-1.88808909094626	0.000198051565408865	0.025306588913355	0.0241368106615249	1523	tags=42%, list=9%, signal=38%	STX4/APOC2/BTK/CCL5/CCL3
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	344	-0.384887125015107	-1.50199414928052	0.00015338873064938	0.025306588913355	0.0241368106615249	2685	tags=20%, list=15%, signal=17%	ZNF208/ZIC3/SOX4/PRRX1/SOX1/TFDP1/MZF1/EHF/NR3C1/ZNF784/FOXO4/JUND/ZNF629/RFX5/CEBPA/DMRT2/PGR/NEUROD2/ZBTB7B/ATF3/FEZF2/PRDM16/ETS1/TBX19/TEAD4/ZNF729/NHLH1/MESP1/ETV1/ELK3/SOX18/DLX5/MAFG/GLI1/YY2/NKX2-2/HHEX/BHLHA15/ELF4/NFATC2/ZNF300/FLI1/OVOL2/LEF1/EGR3/MECOM/MEIS3/CREB3L1/KLF10/KLF4/ETV5/OTX1/FOSB/SCX/SOX17/TP63/NEUROD6/ELF3/JUNB/TLX2/NR4A3/ETV4/NR4A2/EGR1/NR4A1/FOS/EGR4/EGR2/NPAS4
GO:0001664	G protein-coupled receptor binding	196	-0.431920867829891	-1.61532035872077	0.000225399507377908	0.0259209433484595	0.0247227670197664	2574	tags=28%, list=14%, signal=24%	WNT10A/ADCYAP1/TAFA5/SLC9A3R2/GNA11/CXCL12/REEP2/RTP1/EDNRB/RTP5/TAC1/CCKBR/ADA2/NPFF/AKAP5/ARHGEF1/GNA15/DVL1/ADM5/ADRB1/CXCL2/NMB/ADORA1/AVPR1A/CXCL14/SHANK1/HOMER3/FPR1/ADRB3/ADRA2A/NPPA/CCL2/CTHRC1/NPY/CX3CL1/CXCL16/WNT8A/C3/NPB/HOMER1/PENK/EDN3/CORT/CCL5/CCRL2/WNT7A/WNT7B/UTS2B/NMU/S100A14/CX3CR1/MARCO/CCL4/CCL3/CCL3L1
