Feature	gencodeID	Symbol	ensemblID	Chrom	logFC	t	adj.P.Val	Female_Pval	Female_FDR	Type
ENSG00000188011.5	ENSG00000188011.5	RTP5	ENSG00000188011	chr2	-0.387309440873708	-6.86664897522754	2.21814075819894e-08	0.059920335910391004	0.1170574868194797	gene
ENSG00000205268.10	ENSG00000205268.10	PDE7A	ENSG00000205268	chr8	0.153180572735762	6.31876140885736	2.64045302433092e-07	0.10466533143868484	0.17015850836439214	gene
ENSG00000116679.15	ENSG00000116679.15	IVNS1ABP	ENSG00000116679	chr1	0.259677693291384	6.23088364500136	3.86246892378453e-07	0.0650976012663051	0.12405326467326265	gene
ENSG00000145147.19	ENSG00000145147.19	SLIT2	ENSG00000145147	chr4	0.174799550177414	6.16777782083068	5.17089069920695e-07	0.05220160224679476	0.10750041937343967	gene
ENSG00000100116.16	ENSG00000100116.16	GCAT	ENSG00000100116	chr22	-0.167128995532746	-6.11983514386229	6.37377044242967e-07	0.06443206657285126	0.12337688162717905	gene
ENSG00000239893.1	ENSG00000239893.1	ZNF736P9Y	ENSG00000239893	chrY	0.822420584668237	6.09398639232071	7.16784244337642e-07	0.05507126662543328	0.11123151309939208	gene
ENSG00000198399.14	ENSG00000198399.14	ITSN2	ENSG00000198399	chr2	0.0872071990595164	5.83524186585052	2.21781657339904e-06	0.17371597120903187	0.23631453465460006	gene
ENSG00000168300.13	ENSG00000168300.13	PCMTD1	ENSG00000168300	chr8	0.10099281617661	5.63902097892912	4.88568251690296e-06	0.10853569656014866	0.17454571084234435	gene
ENSG00000161328.10	ENSG00000161328.10	LRRC56	ENSG00000161328	chr11	-0.259066996455048	-5.59756542009092	5.90918547962745e-06	0.08352601392211306	0.14680703036949566	gene
ENSG00000099849.14	ENSG00000099849.14	RASSF7	ENSG00000099849	chr11	-0.185526159790758	-5.57530685758166	6.35595816308936e-06	0.12613171553820013	0.19155517546689274	gene
ENSG00000163013.11	ENSG00000163013.11	FBXO41	ENSG00000163013	chr2	-0.147997849578623	-5.47258392390754	9.52571283607274e-06	0.051087530184991695	0.10587705531092483	gene
ENSG00000134138.19	ENSG00000134138.19	MEIS2	ENSG00000134138	chr15	0.117077800609122	5.46128789091404	1.00058206145095e-05	0.0650976012663051	0.12405326467326265	gene
ENSG00000081307.12	ENSG00000081307.12	UBA5	ENSG00000081307	chr3	0.0897168386140971	5.38921592945388	1.3221780758696e-05	0.05867779353182135	0.11608915986511417	gene
ENSG00000114098.17	ENSG00000114098.17	ARMC8	ENSG00000114098	chr3	0.0712670335072402	5.29181587319564	1.95972103222702e-05	0.09277858971691388	0.15734509404078137	gene
ENSG00000060982.14	ENSG00000060982.14	BCAT1	ENSG00000060982	chr12	0.16366238073438	5.25264274921151	2.30745200090326e-05	0.10182886674432912	0.16706663543413336	gene
ENSG00000173267.13	ENSG00000173267.13	SNCG	ENSG00000173267	chr10	-0.268596442387311	-5.22460629354387	2.56163391265217e-05	0.10276807042184599	0.16799078726936414	gene
ENSG00000141429.13	ENSG00000141429.13	GALNT1	ENSG00000141429	chr18	0.100409664225083	5.22417269839055	2.56163391265217e-05	0.05929651281005124	0.11647529301974352	gene
ENSG00000188186.10	ENSG00000188186.10	LAMTOR4	ENSG00000188186	chr7	-0.121337634162081	-5.21568540882065	2.64531268710293e-05	0.10853569656014866	0.17454571084234435	gene
ENSG00000130558.19	ENSG00000130558.19	OLFM1	ENSG00000130558	chr9	-0.177815716596412	-5.21261168290961	2.67702769530071e-05	0.05929651281005124	0.11647529301974352	gene
ENSG00000153827.13	ENSG00000153827.13	TRIP12	ENSG00000153827	chr2	0.0625958248595431	5.17364195156878	3.0838968179758e-05	0.07424247931355678	0.13583258113918398	gene
ENSG00000112796.9	ENSG00000112796.9	ENPP5	ENSG00000112796	chr6	0.12501743416215	5.17010927341496	3.12247830594069e-05	0.33780199378699804	0.37988113488157216	gene
ENSG00000277159.1	ENSG00000277159.1		ENSG00000277159	chr13	0.212363524205473	5.16778414376443	3.12247830594069e-05	0.059920335910391004	0.1170574868194797	gene
ENSG00000068366.19	ENSG00000068366.19	ACSL4	ENSG00000068366	chrX	0.120398072368482	5.16765919456326	3.12247830594069e-05	0.39518885946506127	0.4242643160923706	gene
ENSG00000071537.13	ENSG00000071537.13	SEL1L	ENSG00000071537	chr14	0.105681307419021	5.16741414686279	3.12247830594069e-05	0.0631168694159687	0.12164032785018226	gene
ENSG00000174106.2	ENSG00000174106.2	LEMD3	ENSG00000174106	chr12	0.0917715553597199	5.16456098521893	3.14858138421975e-05	0.1644260830858268	0.22748577671510478	gene
ENSG00000155511.17	ENSG00000155511.17	GRIA1	ENSG00000155511	chr5	0.162088324442737	5.14403324365998	3.40898667618212e-05	0.07724515748301729	0.13904906243795911	gene
ENSG00000109736.14	ENSG00000109736.14	MFSD10	ENSG00000109736	chr4	-0.18195848263767	-5.13687217947012	3.44156674805373e-05	0.13506594761425866	0.19994234481199782	gene
ENSG00000142166.12	ENSG00000142166.12	IFNAR1	ENSG00000142166	chr21	0.091795327711844	5.08604957972969	4.209871955323e-05	0.052765828921601365	0.10835028052540199	gene
ENSG00000101654.17	ENSG00000101654.17	RNMT	ENSG00000101654	chr18	0.0888667217412671	5.08345981154652	4.25125435023607e-05	0.09190736112316178	0.1563124719387742	gene
ENSG00000177542.10	ENSG00000177542.10	SLC25A22	ENSG00000177542	chr11	-0.146647270373864	-5.07101465020537	4.43680594049773e-05	0.17506984516015067	0.23779433755605572	gene
ENSG00000167701.13	ENSG00000167701.13	GPT	ENSG00000167701	chr8	-0.272317199705376	-5.07072806616241	4.43680594049773e-05	0.09365591053948208	0.15823245755134616	gene
ENSG00000007168.12	ENSG00000007168.12	PAFAH1B1	ENSG00000007168	chr17	0.0869147487671281	5.06192749922586	4.58030464448817e-05	0.08433736185829344	0.1475800629678899	gene
ENSG00000100413.16	ENSG00000100413.16	POLR3H	ENSG00000100413	chr22	-0.114423057026909	-5.0349448142202	5.14330870699686e-05	0.29657661302359384	0.3464906508363882	gene
ENSG00000117155.16	ENSG00000117155.16	SSX2IP	ENSG00000117155	chr1	0.130616140133714	5.01454839524881	5.55453168056093e-05	0.07424247931355678	0.13583258113918398	gene
ENSG00000118200.14	ENSG00000118200.14	CAMSAP2	ENSG00000118200	chr1	0.0793469816601304	4.98804293888759	6.13034569345006e-05	0.08033921309359326	0.14310547424494066	gene
ENSG00000110697.12	ENSG00000110697.12	PITPNM1	ENSG00000110697	chr11	-0.158615178092446	-4.96717210358023	6.66828420189672e-05	0.20057459652304627	0.2604628342062806	gene
ENSG00000171045.14	ENSG00000171045.14	TSNARE1	ENSG00000171045	chr8	-0.134081189079142	-4.95457538501349	6.97609362330874e-05	0.05220160224679476	0.10750041937343967	gene
ENSG00000119314.15	ENSG00000119314.15	PTBP3	ENSG00000119314	chr9	0.101811503625653	4.94581895512271	7.20160282716679e-05	0.09190736112316178	0.1563124719387742	gene
ENSG00000198961.9	ENSG00000198961.9	PJA2	ENSG00000198961	chr5	0.107616780158934	4.94438203417906	7.23356231370706e-05	0.061822674476610856	0.11985686618974177	gene
ENSG00000166166.12	ENSG00000166166.12	TRMT61A	ENSG00000166166	chr14	-0.144770677058262	-4.91962197643567	7.76382121070725e-05	0.05220160224679476	0.10750041937343967	gene
ENSG00000120327.6	ENSG00000120327.6	PCDHB14	ENSG00000120327	chr5	0.116354815267525	4.91860233395302	7.78370271675734e-05	0.12396404284606649	0.18963262865840294	gene
ENSG00000072364.12	ENSG00000072364.12	AFF4	ENSG00000072364	chr5	0.0739681404950043	4.9138856906681	7.9222106747199e-05	0.07350592341479607	0.13489921776586036	gene
ENSG00000164588.6	ENSG00000164588.6	HCN1	ENSG00000164588	chr5	0.232238985764256	4.91252735554325	7.95515502498168e-05	0.09542890115086833	0.1600179744907853	gene
ENSG00000089775.11	ENSG00000089775.11	ZBTB25	ENSG00000089775	chr14	0.0879632247662647	4.90130372611393	8.29201606217426e-05	0.05806415332113585	0.11519386688294155	gene
ENSG00000168517.10	ENSG00000168517.10	HEXIM2	ENSG00000168517	chr17	-0.147168490776145	-4.88972904892187	8.67612075777827e-05	0.39924854764150386	0.4277235714169542	gene
ENSG00000011566.14	ENSG00000011566.14	MAP4K3	ENSG00000011566	chr2	0.0817203262797374	4.88400334694369	8.87217455241732e-05	0.06712623673568179	0.12636982429176533	gene
ENSG00000121741.16	ENSG00000121741.16	ZMYM2	ENSG00000121741	chr13	0.0648649956736619	4.87727667749207	9.11489569401363e-05	0.2595247486155289	0.3146154548323214	gene
ENSG00000170471.14	ENSG00000170471.14	RALGAPB	ENSG00000170471	chr20	0.0736165013809066	4.86053843962315	9.71123027168701e-05	0.20503248663582546	0.2643314604122164	gene
ENSG00000183248.11	ENSG00000183248.11	PRR36	ENSG00000183248	chr19	-0.229130358503559	-4.85951754033865	9.71123027168701e-05	0.08033921309359326	0.14310547424494066	gene
ENSG00000201700.3	ENSG00000201700.3	SNORD113-3	ENSG00000201700	chr14	0.258765808863035	4.85736301448541	9.77044804968784e-05	0.13392602086126776	0.1990792201991818	gene
ENSG00000106400.11	ENSG00000106400.11	ZNHIT1	ENSG00000106400	chr7	-0.0913125975038239	-4.85314348769232	9.89855665274177e-05	0.19763526724389635	0.2574876386286186	gene
ENSG00000117411.16	ENSG00000117411.16	B4GALT2	ENSG00000117411	chr1	-0.110277252518046	-4.84914918245085	0.0001004158807909	0.10755858757815856	0.17344246756514067	gene
ENSG00000110344.9	ENSG00000110344.9	UBE4A	ENSG00000110344	chr11	0.0763630153374424	4.84555735057023	0.000101678088663	0.11150529521869007	0.17764323993173664	gene
ENSG00000187772.7	ENSG00000187772.7	LIN28B	ENSG00000187772	chr6	0.226784657726702	4.82575320826028	0.0001091671810886	0.053334883317719656	0.10895554734905587	gene
ENSG00000115839.17	ENSG00000115839.17	RAB3GAP1	ENSG00000115839	chr2	0.0775846343171233	4.81197655470546	0.0001143228460706	0.29294563337558366	0.34359601027483977	gene
ENSG00000273125.1	ENSG00000273125.1		ENSG00000273125	chr3	0.284948007082703	4.81210708881527	0.0001143228460706	0.09190736112316178	0.1563124719387742	gene
ENSG00000012061.15	ENSG00000012061.15	ERCC1	ENSG00000012061	chr19	-0.0762610073915054	-4.79349871709794	0.0001224233617872	0.05929651281005124	0.11647529301974352	gene
ENSG00000151458.11	ENSG00000151458.11	ANKRD50	ENSG00000151458	chr4	0.104100542782439	4.78306427995202	0.0001271791712988	0.09018310707888966	0.15426057789810071	gene
ENSG00000184185.9	ENSG00000184185.9	KCNJ12	ENSG00000184185	chr17	-0.200080181592983	-4.7779445673038	0.0001294446671976	0.12396404284606649	0.18963262865840294	gene
ENSG00000214517.9	ENSG00000214517.9	PPME1	ENSG00000214517	chr11	0.101670216805532	4.77411377867405	0.000131228609811	0.12182257663536677	0.1881277371366895	gene
ENSG00000153132.12	ENSG00000153132.12	CLGN	ENSG00000153132	chr4	0.179860936804214	4.7606165043115	0.0001372116591438	0.251068827310707	0.308443662417793	gene
ENSG00000048342.15	ENSG00000048342.15	CC2D2A	ENSG00000048342	chr4	-0.12057500660434	-4.75149659617553	0.000142030290524	0.08433736185829344	0.1475800629678899	gene
ENSG00000184588.17	ENSG00000184588.17	PDE4B	ENSG00000184588	chr1	0.0788502279003929	4.74619929653939	0.0001433962738268	0.15421102871914277	0.21773476606277067	gene
ENSG00000115421.12	ENSG00000115421.12	PAPOLG	ENSG00000115421	chr2	0.0918952631979782	4.7398449048561	0.0001466910901803	0.343592538541724	0.38421749305181835	gene
ENSG00000250584.2	ENSG00000250584.2	LINC01511	ENSG00000250584	chr5	0.529173594666025	4.73099790112518	0.0001513240763033	0.18614066107053828	0.24738024659002764	gene
ENSG00000121005.8	ENSG00000121005.8	CRISPLD1	ENSG00000121005	chr8	0.289301265357886	4.72335469027631	0.000154703303042	0.12182257663536677	0.1881277371366895	gene
