Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.34967409714912	-2.0249120116765	0.882299729409397	2806.85601457773	2741.13204826774	5080.0351857114
2	0.660888703536018	-2.17430167777173	0.934621815709992	512.62391226427	446.926800930857	1619.78612501091
3	0.720842919339843	-2.20839650441704	0.938776508416716	131.579199113774	93.9064903887811	689.371365186043
4	0.782502606001904	-2.12236377661871	0.965537310224999	43.1149894627483	23.3614522975112	353.849052899956
5	0.830018481169887	-2.05890628151583	0.973229703405492	16.9715169199397	6.56279997963272	206.418402262753
6	0.888478402811252	-1.95818558204383	0.988441355540267	7.69160382595292	2.02485300458686	131.753266960545
7	0.922676232724292	-1.87509792722641	0.992659799026305	3.89240027083291	0.684536581727808	90.2918541225496
8	0.905665480400187	-1.88463403542749	0.975614612117796	2.15019742743083	0.247184352032589	67.4733582681628
9	0.91963772138185	-1.81326659245214	0.979754468449187	1.27442387288502	0.0940321810090254	51.9800179787153
10	0.911570426061806	-1.77740831498884	0.974230263933969	0.799674259504903	0.0371584453470537	40.9423892672369
11	0.920638990734107	-1.71969004367438	0.9819763606711	0.525668029975336	0.015322226120648	32.793591639497
12	0.924761558397713	-1.67181346519619	0.984422879989381	0.35900968456398	0.006461710135923	26.6128659191569
13	0.938336011575301	-1.6131675158282	0.988489726345214	0.253074204842334	0.00284230832356269	21.8257680890407
14	0.943739301831619	-1.5752459974833	0.989725664799892	0.183181389836561	0.00126638883461538	18.0560469895354
15	0.946200562796766	-1.55006203223103	0.992355110088191	0.135586814739169	0.000570965312078897	15.0473157603085
16	0.951425250190415	-1.52421433503671	0.991795343271782	0.102289694905448	0.00026280017376612	12.6191246529253
17	0.956407492525591	-1.4974495726805	0.992916736241272	0.0784485519453461	0.000121857198878139	10.6410458933063
18	0.959045514990323	-1.47468304838072	0.991366761145214	0.0610321726528784	5.79498839972104e-05	9.07346806243244
19	0.953875359454804	-1.46791342491158	0.983453463249269	0.0480849385160554	2.78708866658928e-05	7.87797605252091
20	0.923209791691869	-1.48581887858774	0.958933281537902	0.038311292845412	1.34965533027387e-05	6.87275974715966
21	0.928953704125617	-1.47293132795221	0.964186865970013	0.0308325878970696	6.59647858536339e-06	6.02212841781837
22	0.933789415137592	-1.46327500049543	0.967627012080728	0.0250403816252426	3.24781509775107e-06	5.29814840646395
23	0.955898494112932	-1.4403537567988	0.991406441159492	0.0205054496472838	1.62428041772245e-06	4.67871569032759
24	0.956618765763447	-1.43222247157459	0.989791583117714	0.0169199279642633	8.14989397524002e-07	4.146168542335
25	0.93485055828665	-1.4486129395315	0.96660918712542	0.0140596830292637	4.09534175904724e-07	3.6862720771783
26	0.942566736835172	-1.4288813930126	0.975163227038926	0.0117593315707595	2.0645970089106e-07	3.28746386926078
27	0.943695229833856	-1.42095574576404	0.97450629896881	0.00989534672608275	1.05461843258325e-07	2.94028604612171
28	0.460400089865824	-1.7619103876079	0.454276698942469	0.00837443799143729	5.3815119693823e-08	2.63695265669856
29	0.950657627374148	-1.40470579770892	0.979485679171766	0.00712543440522939	2.72423217317908e-08	2.37101655099321
30	0.95354072607167	-1.39424124446973	0.981898039788989	0.00609353429958682	1.3934157605533e-08	2.1371103914684
