Power	SFT.R.sq	slope	truncated.R.sq	mean.k.	median.k.	max.k.
1	0.26953591497893	-2.64416994187556	0.938292959966474	3596.34502056741	3551.22090185241	5966.92688463386
2	0.587289745946846	-2.759732575111	0.954493194048192	784.943920268327	731.296892108678	2071.89210413214
3	0.722785461692573	-2.55914517196237	0.971131483694373	226.115529595963	189.607109441428	896.687452006363
4	0.794872338468481	-2.40335682919568	0.987350988875468	79.2189556598924	57.1250972544709	456.756500777899
5	0.845262361652529	-2.28535223046423	0.995055240027958	32.2515972437585	19.2501225519037	265.567690826319
6	0.885184305083908	-2.19993780186599	0.998308123665071	14.8020142116536	7.05173054478627	170.142505414329
7	0.909678602693529	-2.13891529089254	0.998783505071588	7.49026628588536	2.77847415066087	118.155546858461
8	0.931100642834908	-2.04430574178492	0.997564675889847	4.10821367018224	1.16052736953717	85.7959310802849
9	0.945189016710271	-1.95244499884537	0.997404700917555	2.40930328799987	0.50917323379828	64.4177654017721
10	0.946099806941524	-1.89753293972919	0.992813954083918	1.49432995895868	0.234364710834565	51.1809971915811
11	0.94641751066329	-1.85523801137637	0.993903702888329	0.971461953952426	0.111783695623026	41.6081413915009
12	0.948332143197938	-1.80238682376472	0.994341957179764	0.657103750916973	0.055071820839226	34.4165096925996
13	0.945363820439349	-1.76062620040114	0.995881157638302	0.459665859257192	0.0275142238386992	28.8704752002682
14	0.928860975337968	-1.75321437244078	0.986958141512827	0.330892714394849	0.0141839193485134	24.50083160017
15	0.934059673257309	-1.70912512576837	0.991608037913642	0.244111461566424	0.00746737925748686	20.996249978775
16	0.932137844641014	-1.67625188886397	0.990721351495765	0.183941251226651	0.0039941712498226	18.1430808776891
17	0.933353153619914	-1.65093448913795	0.989992262839934	0.141173073920586	0.00217290079079335	15.7904192540414
18	0.921672019197212	-1.65118431443018	0.990211777308635	0.11010541398415	0.00119403328675016	13.8290037946701
19	0.90368431256841	-1.66059409705337	0.976584561494096	0.0871010431306442	0.00065748646939956	12.1780135778589
20	0.909455871876705	-1.63975701086064	0.983943044773488	0.0697765121218523	0.000369038764992169	10.7765432035774
21	0.913580295513148	-1.61833912137585	0.986157041804525	0.0565318492812161	0.000209881301223902	9.57794310429389
22	0.914849700411286	-1.60691498793827	0.987420488315461	0.0462694502211043	0.000119086049055417	8.54596772126132
23	0.918633856394307	-1.58924578687442	0.987445445302237	0.0382214510232804	6.88220042772691e-05	7.65209549352569
24	0.92199423674826	-1.573627095545	0.987724100537113	0.0318410727420807	4.02208668888182e-05	6.87362703133982
25	0.918373927888095	-1.56357971603608	0.980529141859683	0.026732669775565	2.33398503612925e-05	6.1923115086426
26	0.920102103772533	-1.54681897628173	0.980811334624884	0.0226057538414225	1.36742599181616e-05	5.59333876280396
27	0.918314949732914	-1.53968943927186	0.975577999501494	0.0192441962645212	8.04276936516857e-06	5.06458915499434
28	0.480275925321249	-1.87555429792223	0.50007414169227	0.0164852339285849	4.7712241879605e-06	4.59606807016735
29	0.479864148772127	-1.85165886842044	0.501610951118947	0.0142049259121519	2.8376854801504e-06	4.17947463160892
30	0.482933377991894	-1.84598963470932	0.503480079206657	0.0123079280704899	1.68990324778129e-06	3.80786928330079
